0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
85.43645992689785,85.44050768062793,85.437004037745,85.42042136885283,85.3921575165656,85.35420948858626,85.30764287733747,85.25349648118609,85.20324190020136,85.16677727904012,85.1395472906343,85.11494563924661,85.09660043321769,85.08791700670807,85.08644538447102,85.09293281600452,85.10831186841332,85.12691181828423,85.1459020148158,85.16334247303196,85.17863406518424,85.1979353820666,85.22146350064203,85.24374528192159,85.26710890797925,85.28704712256952,85.31098120178984,85.34013575854186,85.36581713715117,85.38992638310003,85.41536332880791,85.4424026938905,85.46520619991443,85.48915983584408,85.52140040857488,85.55345774165268,85.58026829520821,85.60789268042805,85.63437207823068,85.66948373229029,85.69929899728591,85.70868550881048
69.30443602667528,69.30847728599008,69.30963041720159,69.29322530786392,69.25830723709247,69.20728263917391,69.14197891814979,69.0684334783184,68.99854839651064,68.94026710662216,68.89194421584651,68.84852383416137,68.80912535680095,68.77541950453057,68.74008734367452,68.7077905266566,68.68111597762238,68.65160549327561,68.62215741755843,68.5948368990216,68.56253640995156,68.53585032865044,68.50455366749532,68.47074368749003,68.43366361989585,68.38928714314714,68.35100752693157,68.31600799932902,68.2792302129986,68.24103589879434,68.20878896380755,68.18382614791267,68.16289187546317,68.14885168821593,68.14405168894872,68.14194929054273,68.14536031389416,68.15621552136878,68.16885660481826,68.19472532430102,68.2125361284302,68.21701449599446
3.7285979304141366,3.7280472173860946,3.7274492536975448,3.729213833737592,3.7314424076984287,3.7347917835545106,3.738441999548501,3.7432916883443976,3.742910865601169,3.742639226229411,3.7412106934324765,3.7426518419066843,3.742829509933676,3.7443126981736023,3.7480208997975497,3.7530542652778527,3.7595235113145464,3.7673373575725297,3.776638798954328,3.7870865358332697,3.79867393610618,3.8100385090353366,3.8225036573634785,3.83564346147371,3.849414595323386,3.864315288100382,3.8785673400049365,3.893128507635752,3.9103605562642665,3.929674072225854,3.95010227665588,3.969230658568372,3.9910458219225666,4.012489175772297,4.032490295908638,4.053080822474221,4.074042361394714,4.096303431660225,4.120471806089773,4.140624782521019,4.154800266533466,4.170782089130711
4.8599485624591905,4.860446628285944,4.864053480089086,4.8676497249401525,4.871329196027439,4.876420614802127,4.881765663115983,4.8893228612901805,4.891822748435825,4.891555816378031,4.89261608743676,4.89378254823433,4.892546787426333,4.8907113182931035,4.892233062399091,4.894765299791946,4.896642163192695,4.900662812173361,4.902391199673757,4.90691327867373,4.9101099092160405,4.914044702860975,4.919969362312123,4.928151593649574,4.932222149159626,4.933329205361087,4.932655391285546,4.932580120187844,4.932721781131026,4.934986150979881,4.940003741370411,4.947871370223806,4.957240994214462,4.967490007501471,4.976262136579768,4.98462093670671,4.995386836157514,5.008666956965847,5.021854143347743,5.03462278882042,5.04259951291865,5.053017021971578
24.79327898208185,24.79341679888033,24.793285166132907,24.792732038731252,24.791813110916646,24.790599425068056,24.789094866454185,24.78728219106184,24.785598448377375,24.784414186050313,24.78359155100474,24.782850825689145,24.78231766601122,24.782120237933256,24.782153853977494,24.782483899810046,24.783104929224905,24.783815928326554,24.784550964820216,24.78517513893527,24.785657298901807,24.78632053113191,24.787169741970402,24.78794650110821,24.78873715699624,24.789403181805305,24.790172256821965,24.79112172451494,24.7919427209682,24.792689725008017,24.793428097538165,24.79424400082144,24.794924480262612,24.79569800750904,24.796845780274218,24.79795186368341,24.79881792861799,24.79971959118698,24.800546813758626,24.801821572139993,24.802895165099883,24.803342644559788
25.121225444808918,25.121362034117865,25.121225947465728,25.12066946608634,25.119752457495384,25.11854622415969,25.11704658983447,25.11522701452705,25.113531025670742,25.11234173695921,25.11152526099772,25.1107891257647,25.110256213772942,25.11005864946403,25.110087230617616,25.110417261232136,25.111029434477228,25.111730846935103,25.112462361408543,25.113076433175493,25.11353839242197,25.114186956008137,25.115034819071017,25.115803619134667,25.116577534718257,25.117222392239352,25.11796843132589,25.11888412075681,25.119671013223662,25.120378829498453,25.121065868062143,25.121830060659267,25.122462535195652,25.123194439891687,25.124325482218534,25.125416773558786,25.12626204086565,25.127145805808414,25.127946308860732,25.129222282201308,25.13028775747894,25.130729017740943
12.758045691537934,12.757475893802077,12.757350070507458,12.759861864124222,12.760606464809303,12.760126192732175,12.759893361087126,12.759472296499245,12.757206042896783,12.754460365609614,12.75069338495555,12.749498802303425,12.746521631768319,12.744630247955154,12.744854500271611,12.74633336739846,12.746885025391943,12.748968393461098,12.75242647212362,12.756770514067316,12.761523014087805,12.766863239827691,12.772816335848523,12.77884981124819,12.78417703918388,12.788369528610758,12.791280761674214,12.793391150042337,12.79711514525455,12.801208572651836,12.804030445610582,12.805069687450903,12.809728818339815,12.813701758752616,12.815875712312668,12.819265477720412,12.824500944761406,12.831303015417294,12.837517274709114,12.842465206680277,12.844491876111153,12.846982660864796
9.13623819383383,9.133196106381988,9.129428301375027,9.12983998134448,9.128749083089028,9.127060855710216,9.124010016521117,9.121051685038397,9.11614737009861,9.108896327701641,9.097851178052972,9.088849470911322,9.080971696512059,9.073476635741978,9.067806211023894,9.064478535847211,9.060707604308815,9.059012219090066,9.058376620763553,9.059485770498924,9.063362684411375,9.065614290200994,9.066559397323466,9.068352163638357,9.072222124661069,9.075514313515072,9.077957106569144,9.079166611935262,9.081637245989405,9.086792833129778,9.09005274712612,9.090951896406272,9.094064143223228,9.100234625358308,9.10467285111649,9.110568307036779,9.11902617429695,9.128158336860146,9.13803610247849,9.146604760379336,9.152552624234156,9.158561531145809
24.17978557797004,24.179944219666115,24.179951637590264,24.179238852992263,24.17780421898758,24.17576953383434,24.173180550007718,24.17020772435911,24.16734801795934,24.16507626988928,24.163184988367945,24.16153010547799,24.16000727530911,24.158822049062724,24.157539783476025,24.156397749969866,24.155450432131865,24.154394654045504,24.15344132905925,24.152577966575286,24.15132846998521,24.150381662749147,24.149284522288212,24.148096702678387,24.146725529516218,24.144980399573466,24.143480666734884,24.142101548790915,24.14055446854841,24.138971312033693,24.137633100810152,24.136576486979024,24.135709299825276,24.135221322225853,24.135248234377006,24.13529131631493,24.135531950589595,24.13610842002384,24.136682607909698,24.138027857572,24.138953459179547,24.139300756006396
24.508210514071017,24.508375963299663,24.50838924089379,24.50767425097947,24.506238002555982,24.504212949888124,24.501629528922578,24.498657526305152,24.495774707464964,24.493504188456626,24.491612087097856,24.489960733998835,24.48843382505459,24.48726861039618,24.48599918405303,24.484891094044837,24.48395347785695,24.48291295101337,24.482004903947285,24.481192702221072,24.47996012346105,24.479038770853297,24.477984374461503,24.47685170923934,24.475502519536064,24.47375407070195,24.472261367418568,24.47087439818111,24.469292348257298,24.46768153399932,24.466313630624278,24.46521560539567,24.464317690308338,24.463814333629067,24.46385360382449,24.463910633047227,24.464162642859943,24.464753686085007,24.465314356678146,24.466679553246635,24.467617045963635,24.46796937482775
