0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
94.19251365447695,94.17755637205046,94.14781770934304,94.10640080432917,94.06781033472349,94.02594965402483,93.96807626580711,93.91464999733702,93.85883203767443,93.79732720560854,93.74682457141476,93.69509475322701,93.66202687937168,93.63314799189332,93.6049269361078,93.57896781988815,93.56861320167724,93.5738677851758,93.58289222335334,93.59430362691076,93.62349512848927,93.6748786530668,93.71883738910226,93.75828760090322,93.80412934716185,93.8553100249836,93.90712908025202,93.9424882107414,93.96437893733813,94.0133437972261,94.06496901050018,94.10915258048567,94.1641996296001,94.21254114811293,94.24095426077903,94.25369845829482,94.26793112637837,94.28105974910116,94.29769322194927,94.31135570273278,94.31238927229161,94.30509511911858
64.28297517264484,64.26822908610794,64.22143668558564,64.15544450971475,64.08453837492137,64.01040304412741,63.929511057607215,63.85517793167909,63.78607665650174,63.71577550627991,63.663967769970256,63.62061797516573,63.59107574403642,63.568770439413825,63.54591030142275,63.52480306532275,63.51592800703563,63.51654887843271,63.52359262940841,63.53441868104911,63.55826363584876,63.596454146633675,63.63428283726047,63.677656956237456,63.72156085986043,63.76462057225912,63.80718250689118,63.83471962573124,63.85460335638756,63.89815854825432,63.94263973805466,63.97912364590798,64.0299253748519,64.08379794301521,64.13093639565908,64.18031069907336,64.23053422513797,64.28563617648737,64.33395369822526,64.37152896744351,64.39607637963589,64.40001753143746
18.004272880380753,18.012139386500415,18.025365843413375,18.04156039401685,18.05257663288859,18.05977447526555,18.075227262606333,18.081263662640264,18.076035837522124,18.07481926910687,18.071337957787037,18.072487525649453,18.06325265179845,18.056261479149722,18.053344329290674,18.051532305142647,18.051636765436058,18.055745035701776,18.060941792718232,18.06000624823388,18.059401771373427,18.05244212432429,18.04119346056321,18.02361579446326,18.008314230011912,17.989576166603708,17.9658432810776,17.944352765024604,17.928942180573472,17.908027277757267,17.89250714855546,17.887251335466694,17.879381298658156,17.867611020608273,17.85869840335318,17.841045857612155,17.8208262773645,17.79831311251995,17.780155255751406,17.769560142042398,17.762018446441118,17.766966899797648
11.96562998042912,11.970330312160957,11.979554966706221,11.983948086012639,11.984057209534999,11.982389888435124,11.985562412571278,11.977601890996944,11.965444104043831,11.953786335958624,11.944091884618732,11.938427313823793,11.92617148178001,11.916101840695067,11.907736301211393,11.897519643218358,11.886600531171874,11.877535126707567,11.869864276980646,11.862301271935515,11.855887370173146,11.840421478430827,11.824564405909081,11.806705781755955,11.790179116092947,11.76957432227607,11.743404663788567,11.725568346994972,11.714127004839751,11.70140748288847,11.6901664433997,11.683593908247289,11.67506786239078,11.664594855084498,11.661287702888782,11.654519459958998,11.647167248845342,11.638355087436006,11.632636614176727,11.630014964449193,11.628267392955312,11.633645420789048
25.134452147937566,25.1341723350646,25.133604056732903,25.132564734822246,25.13163049918034,25.13058450693823,25.12906122864231,25.127712918657277,25.125974950617266,25.1239549381607,25.12219506364495,25.12032345642695,25.118961193225374,25.117716413217416,25.116452640332465,25.115206507081762,25.114483946488264,25.114119319453213,25.113779440144715,25.113367387629086,25.113397952253848,25.11421945458376,25.114564783418942,25.11444195781054,25.1145050132694,25.114798039594714,25.115134154227015,25.115084433670646,25.114752167808597,25.115377394205737,25.116196765953024,25.116797925507225,25.118057284780523,25.11953625457299,25.120504195865724,25.120824118258042,25.121054271243334,25.121358782995173,25.121582488802712,25.121767807216305,25.121675624220988,25.12136949094976
25.493194085993597,25.49293591393364,25.492436246239425,25.491470880861094,25.490665447247046,25.489711540757803,25.48830779905979,25.487040873166155,25.48531419421374,25.483274835841243,25.481433800416326,25.479507328756092,25.47802480789521,25.476681123314087,25.4752847638238,25.473912629585097,25.47307143726195,25.47253450197337,25.472018473029927,25.4713721522542,25.4711598961752,25.471738304288525,25.47179469738404,25.471332884254185,25.471089756731356,25.47108262974263,25.471076809299138,25.470714949522268,25.47011703254857,25.470352820810994,25.470799876827066,25.47104252779829,25.472019801559604,25.473337339216904,25.474192848582703,25.474368169777,25.474467564204048,25.474698127048526,25.474820212387105,25.474913533202,25.474749626608418,25.474402365071953
18.54811977133385,18.548502627050922,18.55186985635125,18.556764799376896,18.559242758226787,18.561246718227295,18.56672267002664,18.571072436640854,18.575760497123504,18.57981911121587,18.582372398672362,18.584426654923924,18.584115850459046,18.584400032331903,18.584809867234494,18.58470744307888,18.585709731544696,18.58630699688221,18.58842232284918,18.588780482153627,18.589915277476038,18.589026364421063,18.5874589060101,18.584895594343976,18.583250184107857,18.581350568609345,18.5793023237179,18.57850455137814,18.577372715102157,18.57492780033344,18.57333236086867,18.573934217053665,18.572200557382658,18.56986527621007,18.566892549351447,18.563601406021768,18.558409156643442,18.552413984621747,18.548477628388063,18.545464529939476,18.54319348359825,18.54409482252903
16.674452666348888,16.67660717659679,16.680505135970932,16.685113686531015,16.687990485696577,16.691107270697156,16.695863172084486,16.69855576525388,16.701422363006294,16.70450861243535,16.70631104827488,16.70795497505324,16.70663924988389,16.704188533536342,16.70135960492353,16.697027539890684,16.694533365741716,16.691153975611016,16.68943002292411,16.68465535790832,16.681464871006575,16.67771585695273,16.67594247222113,16.673172304846034,16.669801186683998,16.665320464520846,16.65972653372926,16.655235069569393,16.65022280996866,16.645125846293908,16.640235633419646,16.636993965717856,16.6308760549109,16.625189850138366,16.619602625241594,16.614015732714893,16.605505986809384,16.59779459054691,16.593633069230542,16.590566717131832,16.588674291265345,16.588141319094056
23.99865710550451,23.998103958947514,23.99634083969974,23.993677202452986,23.990787578031384,23.987646084028437,23.984120206763976,23.980861000077645,23.977673462873703,23.97428988275837,23.971806998340615,23.969637735755963,23.967965851243477,23.966576839408376,23.96513138921948,23.963820767314235,23.963054495595188,23.962538451179082,23.96220604070209,23.96183413164279,23.962052373595323,23.96319660184793,23.96411353990318,23.965002603015826,23.965913919975662,23.966661384899815,23.967360418149244,23.967506923547457,23.967408527658588,23.968795761886533,23.970322900226293,23.971425098711094,23.973670651215357,23.976448745761775,23.978851035686787,23.981074218962895,23.983215584651727,23.985625430081793,23.987700027310034,23.98926465056681,23.990263960655824,23.990421228609776
24.35355769144672,24.35301872622843,24.351285698986622,24.348654979442795,24.345840676363885,24.342719000367694,24.33922625938023,24.335912359940178,24.33266210799594,24.329232157479865,24.326647655050127,24.32439612332606,24.322595514375774,24.321120270292216,24.31957059501368,24.318194253923284,24.317377382664105,24.31676550288306,24.316351598278647,24.315846740560914,24.315922721254736,24.31695103916567,24.317701542021776,24.318384926161475,24.319121287132866,24.31967774420097,24.320132087313926,24.320070970988432,24.319806277191926,24.320961837128994,24.32229233240883,24.32317583900248,24.325276382194865,24.328011028350527,24.330373039289444,24.332508320266864,24.334580120674055,24.33694605602079,24.338974990447696,24.34049101696817,24.34144286612826,24.34155261942781
