0
"[[ 198]
 [ 100]
 [ 299]
 [ 365]
 [ 133]
 [ 133]
 [ 399]
 [ 199]
 [  65]
 [ 132]
 [ 166]
 [  99]
 [  99]
 [  68]
 [ 133]
 [ 100]
 [ 133]
 [  66]
 [ 199]
 [ 565]
 [ 134]
 [ 200]
 [  66]
 [ 132]
 [  99]
 [ 232]
 [ 266]
 [ 299]
 [ 365]
 [ 166]
 [ 166]
 [  65]
 [ 133]
 [  66]
 [ 167]
 [ 100]
 [  66]
 [  66]
 [ 100]
 [ 166]
 [  99]
 [ 133]
 [ 134]
 [ 199]
 [  99]
 [ 100]
 [ 163]
 [ 332]
 [ 199]
 [ 665]
 [ 233]
 [  66]
 [ 332]
 [ 165]
 [ 133]
 [ 133]
 [  99]
 [ 232]
 [  99]
 [ 198]
 [ 133]
 [  99]
 [  66]
 [ 133]
 [ 133]
 [  99]
 [  99]
 [  66]
 [ 133]
 [  66]
 [1497]
 [ 465]
 [ 332]
 [ 231]
 [ 199]
 [ 133]
 [ 399]
 [  67]
 [ 133]
 [ 565]
 [ 698]
 [ 133]
 [ 632]
 [ 599]
 [1198]
 [ 865]
 [  99]
 [ 266]
 [ 266]
 [ 199]
 [ 299]
 [  99]
 [ 133]
 [ 199]
 [ 234]
 [ 199]
 [  99]
 [ 399]
 [ 232]
 [ 233]
 [ 199]
 [ 399]
 [ 299]
 [ 266]
 [ 499]
 [ 465]
 [ 731]
 [ 832]
 [1131]
 [ 466]
 [ 932]
 [ 199]
 [ 399]
 [ 232]
 [ 399]
 [ 266]
 [ 199]
 [ 266]
 [ 399]
 [ 532]
 [ 334]
 [ 532]
 [ 300]
 [ 166]
 [ 299]
 [  66]
 [ 365]
 [ 332]
 [ 532]
 [ 366]
 [ 832]
 [ 366]
 [ 765]
 [ 299]
 [  99]
 [ 499]
 [ 499]
 [  99]
 [  64]
 [  99]
 [ 432]
 [ 133]
 [ 299]
 [ 366]
 [ 266]
 [ 199]
 [ 366]
 [ 266]
 [ 199]
 [ 399]
 [ 266]
 [ 266]
 [ 232]
 [ 233]
 [ 100]
 [ 200]
 [ 399]
 [ 332]
 [ 266]
 [ 199]
 [ 465]
 [ 399]
 [ 332]
 [ 366]
 [ 466]
 [1065]
 [ 532]
 [2462]
 [ 632]
 [ 499]
 [1031]
 [ 465]
 [ 299]
 [ 499]
 [ 632]
 [ 631]
 [1131]
 [ 465]
 [ 166]
 [  99]
 [ 133]
 [ 132]
 [ 133]
 [  99]
 [ 100]
 [ 299]
 [ 233]
 [ 199]
 [ 930]
 [ 233]
 [ 166]
 [ 266]
 [  99]
 [ 266]
 [ 165]
 [ 132]
 [  66]
 [ 199]
 [ 266]
 [ 166]
 [  99]
 [ 132]
 [ 133]
 [ 199]
 [  99]
 [  99]
 [ 232]
 [ 133]
 [ 432]
 [ 232]
 [ 499]
 [ 133]
 [ 132]
 [  99]
 [ 166]
 [ 166]
 [  99]
 [ 199]
 [ 199]
 [ 199]
 [  66]
 [ 232]
 [ 100]
 [  99]
 [ 166]
 [ 133]
 [ 299]
 [ 133]
 [  99]
 [ 199]
 [ 132]
 [ 332]
 [ 100]
 [ 133]
 [  66]
 [ 133]
 [ 365]
 [ 399]
 [ 465]
 [ 133]
 [  66]
 [ 366]
 [ 399]
 [ 132]
 [ 332]
 [ 299]
 [  99]
 [  66]
 [1031]
 [ 199]
 [ 133]
 [  66]
 [  66]
 [ 166]
 [ 166]
 [ 166]
 [ 199]
 [ 330]
 [ 333]
 [ 232]
 [  64]
 [  66]
 [  66]
 [  99]
 [ 166]
 [ 199]
 [ 798]
 [  66]
 [ 166]
 [  66]
 [ 332]
 [ 133]
 [  66]
 [  99]
 [ 100]
 [  66]
 [ 133]
 [ 166]
 [ 998]
 [ 100]
 [ 233]
 [ 299]
 [1895]
 [ 100]
 [ 166]
 [ 632]
 [ 132]
 [ 133]
 [ 366]
 [ 199]
 [  66]
 [ 299]
 [ 132]
 [ 232]
 [ 199]
 [  99]
 [  99]
 [  99]
 [  99]
 [ 133]
 [  66]
 [  96]
 [ 233]
 [  65]
 [ 100]
 [ 100]
 [ 100]
 [ 100]
 [ 133]
 [  99]
 [ 332]
 [  68]
 [ 100]
 [  65]
 [  66]
 [  99]
 [ 100]
 [  66]
 [ 299]
 [ 232]
 [ 365]
 [ 565]
 [  66]
 [ 299]
 [ 232]
 [ 565]
 [ 499]
 [ 366]
 [ 333]
 [ 299]
 [  99]
 [  99]
 [ 104]
 [  99]
 [ 199]
 [  66]
 [ 166]
 [ 166]
 [ 133]
 [ 199]
 [  99]
 [ 100]
 [ 299]
 [ 166]
 [ 366]
 [ 199]
 [ 565]
 [ 100]
 [ 133]
 [ 199]
 [ 199]
 [ 232]
 [  99]
 [ 100]
 [ 133]
 [  67]
 [  66]
 [ 166]
 [ 399]
 [  99]
 [  66]
 [ 132]
 [  99]
 [ 100]
 [ 499]
 [ 299]
 [ 366]
 [ 366]
 [ 266]
 [ 166]
 [  66]
 [ 100]
 [ 166]
 [ 465]
 [ 365]
 [ 266]
 [ 132]
 [ 133]
 [  66]
 [ 465]
 [ 232]
 [ 432]
 [ 266]
 [ 166]
 [ 332]
 [  99]
 [ 199]
 [ 266]
 [  99]
 [ 166]
 [  66]
 [ 765]
 [ 133]
 [  99]
 [ 133]
 [ 199]
 [1431]
 [ 265]
 [ 232]
 [ 199]
 [ 665]
 [ 100]
 [ 199]
 [ 133]
 [ 233]
 [  66]
 [ 166]
 [ 299]
 [ 233]
 [ 132]
 [  66]
 [ 332]
 [ 100]
 [ 166]
 [  66]
 [  99]
 [  66]
 [ 365]
 [ 365]
 [  99]
 [  66]
 [  99]
 [ 299]
 [  99]
 [ 266]
 [  66]
 [ 199]
 [ 100]
 [ 432]
 [  99]
 [  99]
 [  66]
 [ 499]
 [ 531]
 [ 432]
 [ 133]
 [ 199]
 [  66]
 [ 101]
 [ 199]
 [  99]
 [ 145]
 [ 199]
 [  99]
 [ 132]
 [ 232]
 [ 997]
 [ 133]
 [ 266]
 [ 199]
 [ 466]
 [  66]
 [ 399]
 [ 399]
 [ 233]
 [ 598]
 [ 166]
 [ 299]
 [ 166]
 [ 133]
 [ 199]
 [ 133]
 [  66]
 [ 299]
 [  66]
 [ 133]
 [ 166]
 [  65]
 [ 166]
 [ 266]
 [  66]
 [  66]
 [ 100]
 [  99]
 [ 499]
 [ 133]
 [ 232]
 [ 199]
 [ 233]
 [ 266]
 [ 133]
 [  99]
 [  66]
 [  66]
 [  99]
 [ 465]
 [ 299]
 [ 368]
 [ 166]
 [ 266]
 [ 666]
 [ 299]
 [ 300]
 [ 199]
 [  66]
 [ 100]
 [ 133]
 [ 565]
 [ 432]
 [ 232]
 [ 266]
 [ 465]
 [ 432]
 [ 432]
 [ 366]
 [ 299]
 [ 566]
 [ 332]
 [ 831]
 [ 599]
 [ 299]
 [ 465]
 [ 499]
 [ 535]
 [ 432]
 [ 366]
 [ 365]
 [ 765]
 [ 332]
 [ 299]
 [  99]
 [  66]
 [ 432]
 [ 266]
 [ 332]
 [ 466]
 [ 831]
 [  66]
 [ 133]
 [  99]
 [ 432]
 [ 165]
 [  99]
 [ 399]
 [ 432]
 [ 432]
 [ 199]
 [  99]
 [1064]
 [ 532]
 [ 233]
 [ 432]
 [ 698]
 [  99]
 [ 566]
 [ 100]
 [ 499]
 [ 865]
 [ 199]
 [ 199]
 [ 399]
 [ 333]
 [ 565]
 [  99]]"
"[[ 266]
 [ 365]
 [  66]
 [  99]
 [  67]
 [ 166]
 [ 132]
 [  66]
 [  66]
 [ 200]
 [ 232]
 [ 332]
 [ 765]
 [ 232]
 [ 100]
 [ 299]
 [ 232]
 [  66]
 [ 132]
 [  66]
 [ 267]
 [ 465]
 [  99]
 [ 332]
 [ 266]
 [ 199]
 [ 332]
 [ 266]
 [ 598]
 [ 299]
 [ 299]
 [1031]
 [ 798]
 [ 166]
 [ 100]
 [  99]
 [ 100]
 [  71]
 [  66]
 [ 135]
 [ 299]
 [ 632]
 [  99]
 [  66]
 [ 565]
 [ 432]
 [ 399]
 [  65]
 [ 199]
 [ 332]
 [ 166]
 [ 266]
 [ 233]
 [  99]
 [ 233]
 [ 499]
 [ 199]
 [  66]
 [ 132]
 [  66]
 [ 133]
 [ 166]
 [  99]
 [ 266]
 [ 599]
 [ 432]
 [  99]
 [  66]
 [  99]
 [ 498]
 [  66]
 [  65]
 [  99]
 [ 232]
 [ 133]
 [  99]
 [ 432]
 [ 432]
 [ 266]
 [ 200]
 [ 332]
 [  68]
 [  66]
 [ 166]
 [ 300]
 [ 299]
 [  99]
 [  66]
 [ 299]
 [ 398]
 [  99]
 [ 100]
 [  99]
 [  99]
 [  66]
 [ 465]
 [1197]
 [  66]
 [ 399]
 [ 465]
 [ 898]
 [ 798]
 [ 166]
 [ 332]
 [ 465]
 [ 565]
 [ 399]
 [ 831]
 [ 166]
 [ 299]
 [ 166]
 [ 366]
 [ 199]
 [ 166]
 [ 432]
 [ 100]
 [ 166]
 [ 332]
 [ 765]
 [ 199]
 [ 599]
 [ 200]
 [ 166]
 [ 333]
 [ 166]
 [ 199]
 [ 133]
 [ 565]
 [1031]
 [ 432]
 [ 565]
 [ 432]
 [ 135]
 [ 698]
 [2495]
 [ 499]
 [ 299]
 [ 166]
 [ 499]
 [ 200]
 [ 632]
 [ 299]
 [ 532]
