0
"[[ 66.    0.8]
 [ 66.   16.5]
 [ 66.    2. ]
 [ 66.    3.8]
 [ 66.    3.4]
 [133.   11.4]
 [ 66.    0.7]
 [102.    2.7]
 [133.   16.9]
 [ 66.    3.8]
 [ 66.    2.7]
 [ 99.   16.4]
 [ 66.    2.7]
 [ 99.    4.7]
 [ 66.    9. ]
 [ 66.    2.1]
 [100.    2.5]
 [100.    0.8]
 [ 99.   12.6]
 [ 68.    2.8]
 [ 66.    4.5]
 [ 66.    0.5]
 [ 66.    6.3]
 [ 99.    7.9]
 [ 99.    1.7]
 [ 66.    0.7]
 [ 99.    0.8]
 [ 99.    2.3]
 [ 66.    1.1]
 [ 98.    0.7]
 [ 66.    1.4]
 [ 66.    3. ]
 [ 66.    5.2]
 [ 66.    3.3]
 [ 66.    3.4]
 [ 99.    3.7]
 [ 65.    2.2]
 [133.    9.9]
 [ 66.    1.7]
 [ 99.    2. ]
 [ 99.    2.2]
 [ 99.    6.1]
 [ 66.   11.2]
 [ 99.    1.9]
 [ 99.   12.8]
 [100.   12.2]
 [ 66.    1.2]
 [ 99.    3.8]
 [ 66.    3.8]
 [ 66.    7.2]
 [100.    6.5]
 [133.    9.6]
 [ 66.    4.3]
 [100.    3.6]
 [ 66.    0.4]
 [ 66.    2.4]
 [ 66.    3.1]
 [ 66.   10.6]
 [ 66.    5.6]
 [ 99.    1. ]
 [ 99.   20.5]
 [ 66.    1.5]
 [ 66.    9.5]
 [ 66.    0.7]
 [ 66.    0.8]
 [ 66.    0.7]
 [ 66.    1.5]
 [ 66.    1.4]
 [ 66.    5.2]
 [ 66.    5.9]
 [ 66.    1.4]
 [ 66.    3.4]
 [ 66.    5.8]
 [ 66.    1.9]
 [ 66.    1.4]
 [ 66.    1.9]
 [ 66.    4.1]
 [ 66.    4.3]
 [ 66.    1.5]
 [ 66.    1.5]
 [ 66.    0.5]
 [ 66.    6.3]
 [100.    6.8]
 [ 66.    8.1]
 [ 66.    1.7]
 [ 66.    1.4]
 [ 66.    1.1]
 [ 66.    0.8]
 [ 66.    3.6]
 [ 66.    0.6]
 [ 99.    2.1]
 [ 66.    1. ]
 [ 66.    1. ]
 [ 65.    2.4]
 [ 65.    1.4]
 [ 65.   12.8]
 [ 66.    1.7]
 [ 99.   11.4]
 [ 66.    2.8]
 [ 61.    5.1]
 [ 67.    7.1]
 [133.    1.1]
 [ 99.   11.8]
 [ 66.    6.8]
 [ 66.   11.1]
 [ 99.   12.1]
 [ 99.    5. ]
 [ 66.    0.8]
 [ 66.    2.3]
 [ 67.    0.7]
 [ 66.    0.6]
 [ 66.    7.3]
 [ 66.    0.6]
 [ 99.    0.7]
 [ 64.    1.4]
 [ 99.    5. ]
 [ 65.    3.2]
 [ 66.   13.1]
 [ 66.    3.7]
 [ 66.    2.8]
 [100.    1.8]
 [100.   20.7]
 [ 66.    4.9]
 [100.    1.3]
 [ 66.    8.9]
 [ 66.    1.4]
 [ 66.    0.8]
 [ 99.   12.7]
 [ 66.    2.2]
 [100.   11.5]
 [ 66.    2.8]
 [133.    7.5]
 [ 67.    0.7]
 [133.    7.4]
 [102.   10.6]
 [ 99.    9.5]
 [ 66.    7.6]
 [ 69.    1. ]
 [100.    8.5]
 [ 99.   14.8]
 [ 63.    0.4]
 [ 66.    2.7]
 [ 66.    0.4]
 [ 65.    6.7]
 [ 99.   12. ]
 [ 66.   14.6]
 [ 66.    0.5]
 [ 66.    1.4]
 [ 66.   14.7]
 [ 99.   12.4]
 [ 99.    4.1]
 [ 66.    3. ]
 [ 66.    3.3]
 [ 99.    0.8]
 [ 66.    5.4]
 [ 66.    0.6]
 [ 66.    2.9]
 [ 66.    0.5]
 [ 66.    3.3]
 [ 66.    3.4]
 [ 66.    2. ]
 [ 66.    6.1]
 [100.   17.6]
 [ 66.    1.2]
 [ 66.    0.6]
 [ 66.    0.4]
 [ 66.    1. ]
 [ 66.    1.1]
 [ 66.    1.2]
 [ 66.    1.1]
 [ 99.    2.7]
 [ 66.    1. ]
 [ 66.    1.5]
 [ 66.    0.7]
 [ 66.    0.7]
 [ 66.    0.7]
 [ 62.    1. ]
 [100.    1.8]
 [ 66.    0.9]
 [133.    1.5]
 [ 99.    1.9]
 [100.   15.3]
 [ 66.    7.1]
 [ 99.    8. ]
 [ 66.   12.1]
 [ 66.    4.5]
 [ 67.    8.4]
 [ 66.    1. ]
 [ 99.    0.6]
 [ 66.    0.4]
 [ 66.    1.4]
 [ 99.   18.9]
 [ 66.    1.4]
 [ 66.    0.3]
 [ 67.    6.9]
 [100.    8.2]
 [ 66.    0.9]
 [ 65.    0.4]
 [ 66.    0.5]
 [ 66.    0.9]
 [ 66.    0.5]
 [ 66.    5.3]
 [ 65.    1.4]
 [ 99.    1. ]
 [ 99.    1.7]
 [ 68.    1. ]
 [ 99.    0.7]
 [ 66.    0.5]
 [ 66.    0.5]
 [ 66.    1. ]
 [ 66.   12. ]
 [ 66.    0.6]
 [ 66.    2.8]
 [ 66.    3.5]
 [ 66.    5.3]
 [ 66.    9.5]
 [ 66.    4.9]
 [ 66.    2.3]
 [ 66.    1. ]
 [ 66.    1.8]
 [132.    9.4]
 [ 66.    1.3]
 [ 67.    8. ]
 [100.    8.2]
 [ 99.   13.2]
 [ 66.   11.6]
 [ 66.    3.6]
 [ 99.    4. ]
 [ 66.    2. ]
 [ 66.    6.9]
 [ 66.    7.4]
 [ 99.    3.3]
 [ 66.    3.3]
 [ 63.    2.5]
 [ 99.    1. ]
 [ 66.    1.7]
 [ 66.    1.8]
 [ 66.    0.6]
 [ 66.    0.7]
 [ 66.    1.8]
 [130.    3.1]
 [ 66.    0.7]
 [100.    2.1]
 [ 66.    3.2]
 [ 66.    4.7]
 [ 66.    1.4]
 [100.    4.1]
 [100.    0.9]
 [ 66.    0.6]
 [ 99.    4.2]
 [ 66.    2.6]
 [ 99.    3.1]
 [ 66.    2.9]
 [100.    3.2]
 [ 66.    0.6]
 [ 66.    0.9]
 [ 66.    0.9]
 [ 66.    1.3]
 [ 66.    2.1]
 [ 66.    3. ]
 [ 66.    8.2]
 [ 66.    1.6]
 [ 66.    0.9]
 [ 99.    0.9]
 [ 66.    1.3]
 [ 99.    0.8]
 [ 67.    0.9]
 [ 99.    1. ]
 [ 66.    5.8]
 [ 66.    1.7]
 [ 66.    0.5]
 [ 67.    0.9]
 [ 99.    3.9]
 [ 99.    3.3]
 [ 66.    4.5]
 [ 66.    5. ]
 [ 99.    3.4]
 [ 66.    1.5]
 [ 66.    5.6]
 [ 66.    5.5]
 [100.    4.3]
 [ 66.    6. ]
 [100.    1.1]
 [ 99.    6.2]
 [ 66.   11.8]
 [ 66.    1.8]
 [ 66.    2.4]
 [133.   12.5]
 [ 99.    2.6]
 [ 68.    7.1]
 [ 98.    3.4]
 [ 66.    1.8]
 [ 66.    3.8]
 [ 99.   12.1]
 [ 66.    2. ]
 [ 99.   10.3]
 [ 66.    2.5]
 [ 66.    2.5]
 [ 66.    1.2]
 [133.    5.1]
 [ 66.    5.1]
 [ 66.    2.3]
 [ 66.    1. ]
 [ 99.    5.2]
 [ 66.    5.5]
 [ 66.    2.6]
 [ 65.    5.3]
 [ 99.    9.4]
 [ 66.    0.4]
 [ 66.    0.9]
 [100.    2.3]
 [ 66.    1.8]
 [ 66.    7.3]
 [ 99.    1.3]
 [ 66.    4.6]
 [ 66.    0.8]
 [ 66.    0.5]
 [ 66.    5.2]
 [ 66.    2.7]
 [ 66.    3.4]
 [ 66.    0.8]
 [ 99.    3.8]
 [ 66.    1.8]
 [ 66.    1.3]
 [ 66.    1.1]
 [ 66.    1.1]
 [132.    1.4]
 [ 99.    0.9]
 [ 66.    1.1]
 [ 66.    0.7]
 [ 99.    1.1]
 [ 66.    3.1]
 [ 66.    1.9]
 [ 66.    1.7]
 [ 66.    1.6]
 [ 66.    1.4]
 [ 65.    0.5]
 [ 66.    2.8]
 [ 66.    0.6]
 [ 66.    1.3]
 [ 66.    0.8]
 [ 66.    0.9]
 [ 66.    0.6]]"
"[[66.   0.8]
 [66.  16.5]
 [66.   2. ]
 ...
 [66.   0.5]
 [66.   0.4]
 [66.   3.6]]"
"[[133.   27. ]
 [ 66.    1.2]
 [100.   24.8]
 [ 66.    5.6]
 [133.    4.7]
 [ 66.    0.9]
 [ 66.    0.7]
 [ 99.    2.7]
 [ 99.    7. ]
 [ 99.   18.6]
 [ 99.    1.7]
 [ 99.   16.6]
 [ 99.    1.1]
 [ 68.    4.7]
 [ 66.    8.2]
 [ 66.    1.1]
 [ 99.    5.8]
 [ 99.    6.5]
 [ 66.    4.2]
 [ 66.    2.5]
 [ 66.    6.7]
 [100.    0.7]
 [ 66.    8.2]
 [ 66.    2.3]
 [ 99.   13.1]
 [ 66.    3.4]
 [ 66.    3.5]
 [ 99.   13.9]
 [ 66.    1.3]
 [ 66.    2. ]
 [ 99.    3.3]
 [ 99.    1.2]
 [ 66.    4.5]
 [ 66.    3.3]
 [ 66.    0.5]
 [ 67.    7.5]
 [133.    9.5]
 [ 66.    2.7]
 [133.    3.8]
 [ 67.    9.9]
 [ 99.    2.7]
 [ 66.    5.6]
 [ 66.   17. ]
 [ 99.    3.9]
 [ 99.   13. ]
 [ 99.   11.7]
 [166.   11.6]
 [ 66.    4.3]
 [ 99.   18.6]
 [100.    2.6]
 [ 66.    1. ]
 [ 99.   14.4]
 [ 66.    9.3]
 [ 66.    4.9]
 [ 99.    8.8]
 [ 66.    2.2]
 [ 99.    6.9]
 [ 66.    0.7]
 [ 99.   18.4]
 [ 66.    7.2]
 [ 67.    1.2]
 [ 66.    0.7]
 [ 99.    1.1]
 [ 66.    8. ]
 [ 99.    0.7]
 [ 66.   13.1]
 [ 66.    3.6]
 [ 99.   13. ]
 [ 66.   13.6]
 [ 66.    0.4]
 [101.    7.8]
 [ 66.    8.3]
 [100.    2.5]
