0
"[[6.600e+01 5.000e-01]
 [6.600e+01 2.600e+00]
 [6.600e+01 1.800e+00]
 [6.600e+01 5.000e-01]
 [6.600e+01 1.100e+00]
 [6.600e+01 1.600e+00]
 [9.900e+01 1.100e+00]
 [6.600e+01 1.060e+01]
 [6.600e+01 2.300e+00]
 [6.500e+01 7.000e-01]
 [6.600e+01 1.900e+00]
 [6.600e+01 1.900e+00]
 [6.600e+01 6.000e-01]
 [6.600e+01 1.500e+00]
 [6.600e+01 1.000e+00]
 [1.330e+02 1.800e+00]
 [6.600e+01 1.600e+00]
 [6.600e+01 8.200e+00]
 [6.600e+01 1.270e+01]
 [6.600e+01 6.400e+00]
 [6.600e+01 1.200e+01]
 [6.700e+01 3.900e+00]
 [9.900e+01 6.000e+00]
 [6.600e+01 4.700e+00]
 [6.600e+01 9.000e-01]
 [6.500e+01 8.000e-01]
 [6.600e+01 9.000e-01]
 [6.600e+01 7.000e-01]
 [6.600e+01 5.000e-01]
 [6.600e+01 7.000e-01]
 [6.600e+01 1.100e+00]
 [6.600e+01 5.800e+00]
 [6.600e+01 4.100e+00]
 [6.600e+01 1.600e+00]
 [6.500e+01 2.300e+00]
 [6.600e+01 9.900e+00]
 [6.600e+01 1.000e+00]
 [6.600e+01 9.000e-01]
 [6.600e+01 7.000e-01]
 [1.000e+02 1.700e+00]
 [6.600e+01 8.000e-01]
 [6.600e+01 2.600e+00]
 [6.600e+01 9.000e-01]
 [6.600e+01 8.000e-01]
 [6.600e+01 2.300e+00]
 [6.600e+01 1.500e+00]
 [6.600e+01 1.200e+00]
 [6.500e+01 1.300e+00]
 [6.600e+01 6.100e+00]
 [6.600e+01 3.600e+00]
 [6.700e+01 1.700e+00]
 [6.500e+01 1.000e+00]
 [9.900e+01 7.400e+00]
 [6.700e+01 2.300e+00]
 [6.600e+01 2.500e+00]
 [6.600e+01 1.500e+00]
 [6.600e+01 9.000e+00]
 [9.900e+01 6.500e+00]
 [6.600e+01 8.000e-01]
 [9.900e+01 5.500e+00]
 [6.600e+01 9.900e+00]
 [6.500e+01 7.200e+00]
 [1.330e+02 1.290e+01]
 [6.800e+01 6.000e+00]
 [9.900e+01 3.000e+00]
 [6.600e+01 1.800e+00]
 [6.600e+01 5.000e-01]
 [6.600e+01 8.000e-01]
 [6.800e+01 1.610e+01]
 [6.600e+01 1.700e+00]
 [6.600e+01 1.800e+00]
 [6.600e+01 4.400e+00]
 [6.600e+01 4.100e+00]
 [9.900e+01 9.200e+00]
 [6.600e+01 2.000e+00]
 [6.600e+01 3.500e+00]
 [1.000e+02 1.194e+02]
 [9.900e+01 3.060e+01]
 [6.600e+01 1.301e+02]
 [6.600e+01 8.000e-01]
 [6.600e+01 1.600e+00]
 [6.600e+01 7.000e-01]
 [6.600e+01 8.000e-01]
 [6.600e+01 1.000e+00]
 [1.990e+02 1.711e+02]
 [9.900e+01 9.600e+00]
 [6.600e+01 4.000e-01]
 [1.660e+02 7.600e+00]
 [6.500e+01 7.000e-01]
 [6.600e+01 1.400e+00]
 [1.330e+02 4.500e+00]
 [6.600e+01 8.700e+00]
 [6.600e+01 1.370e+01]
 [6.600e+01 5.700e+00]
 [7.000e+01 9.900e+00]
 [9.900e+01 1.200e+00]
 [6.600e+01 8.000e-01]
 [6.600e+01 4.000e+00]
 [6.600e+01 3.200e+00]
 [6.600e+01 3.300e+00]
 [9.900e+01 5.100e+00]
 [6.600e+01 7.000e-01]
 [6.600e+01 9.000e-01]
 [6.600e+01 4.900e+00]
 [6.600e+01 1.500e+00]
 [6.600e+01 8.700e+00]
 [1.320e+02 1.560e+01]
 [6.600e+01 1.120e+01]
 [6.600e+01 7.000e-01]
 [6.600e+01 5.000e-01]
 [6.600e+01 2.190e+01]
 [6.600e+01 8.200e+00]
 [1.000e+02 1.700e+00]
 [6.600e+01 1.000e+00]
 [6.600e+01 4.900e+00]
 [1.000e+02 4.800e+00]
 [1.330e+02 5.700e+00]
 [6.600e+01 2.400e+00]
 [1.000e+02 3.800e+00]
 [1.340e+02 2.110e+01]
 [6.600e+01 1.510e+01]
 [1.330e+02 9.400e+00]
 [9.900e+01 1.400e+01]
 [6.400e+01 1.420e+01]
 [6.600e+01 1.160e+01]
 [6.600e+01 7.900e+00]
 [1.320e+02 7.400e+00]
 [6.600e+01 9.900e+00]
 [1.330e+02 1.540e+01]
 [1.320e+02 2.140e+01]
 [6.600e+01 7.100e+00]
 [9.900e+01 6.000e-01]
 [1.330e+02 7.700e+00]
 [6.600e+01 1.200e+00]
 [6.700e+01 7.000e-01]
 [6.600e+01 9.100e+00]
 [6.600e+01 1.900e+00]
 [1.320e+02 8.100e+00]
 [9.900e+01 9.000e+00]
 [9.900e+01 9.000e-01]
 [6.600e+01 7.600e+00]
 [6.600e+01 9.000e+00]
 [6.600e+01 1.500e+00]
 [6.600e+01 8.000e-01]
 [6.600e+01 9.000e-01]
 [6.600e+01 1.000e+00]
 [6.600e+01 1.700e+00]
 [1.330e+02 7.000e+00]
 [6.600e+01 3.500e+00]
 [1.330e+02 4.600e+00]
 [6.600e+01 9.200e+00]
 [6.600e+01 2.430e+01]
 [6.600e+01 5.320e+01]
 [9.900e+01 6.340e+01]
 [6.600e+01 8.600e+00]
 [6.600e+01 8.000e+00]
 [6.700e+01 7.500e+00]
 [6.600e+01 1.700e+00]
 [6.600e+01 1.030e+01]
 [6.500e+01 1.140e+01]
 [6.600e+01 3.000e+00]
 [6.600e+01 5.000e-01]
 [6.600e+01 6.000e-01]
 [6.600e+01 5.100e+00]
 [6.600e+01 6.600e+00]
 [6.600e+01 1.100e+00]
 [6.600e+01 8.400e+00]
 [6.700e+01 7.200e+00]
 [6.600e+01 1.000e+00]
 [6.600e+01 6.100e+00]
 [6.600e+01 2.300e+00]
 [1.330e+02 2.240e+01]
 [6.600e+01 3.300e+00]
 [6.600e+01 1.700e+01]
 [6.600e+01 8.700e+00]
 [6.600e+01 7.200e+00]
 [6.600e+01 9.700e+00]
 [6.600e+01 2.449e+02]
 [6.600e+01 6.026e+02]
 [1.370e+02 2.361e+02]
 [6.600e+01 2.380e+01]
 [6.600e+01 3.370e+01]
 [6.600e+01 5.100e+00]
 [6.800e+01 2.300e+00]
 [6.700e+01 1.100e+00]
 [6.700e+01 5.400e+00]
 [6.600e+01 6.000e-01]
 [1.330e+02 1.220e+01]
 [6.600e+01 4.300e+00]
 [6.600e+01 1.700e+00]
 [9.900e+01 1.953e+02]
 [1.990e+02 1.895e+02]
 [6.600e+01 9.720e+01]
 [6.600e+01 1.020e+01]
 [6.600e+01 2.100e+00]
 [6.600e+01 2.510e+01]
 [1.330e+02 3.890e+01]
 [6.600e+01 6.900e+00]
 [6.600e+01 1.070e+01]
 [6.600e+01 3.400e+00]
 [6.600e+01 2.900e+00]
 [6.600e+01 4.700e+00]
 [2.000e+02 2.120e+01]
 [6.600e+01 3.400e+00]
 [6.600e+01 7.400e+00]
 [6.600e+01 1.200e+01]
 [9.900e+01 1.680e+01]
 [6.600e+01 4.300e+00]
 [6.600e+01 1.030e+01]
 [1.990e+02 1.770e+01]
 [1.990e+02 1.720e+01]
 [6.600e+01 4.100e+01]
 [6.700e+01 8.240e+01]
 [6.600e+01 8.700e+00]
 [6.600e+01 7.300e+00]
 [6.600e+01 5.000e+00]
 [1.330e+02 1.550e+01]
 [6.600e+01 9.600e+00]
 [6.600e+01 9.300e+00]
 [6.600e+01 9.800e+00]
 [6.600e+01 3.800e+00]
 [6.600e+01 5.200e+00]
 [6.600e+01 2.800e+00]
 [6.600e+01 9.000e-01]
 [1.330e+02 1.040e+01]
 [6.600e+01 1.800e+01]
 [1.330e+02 1.650e+01]
 [6.600e+01 5.500e+00]
 [6.600e+01 1.750e+01]
 [1.000e+02 3.000e+00]
 [6.600e+01 1.540e+01]
 [6.600e+01 1.190e+01]
 [6.600e+01 5.100e+00]
 [6.600e+01 7.700e+00]
 [6.600e+01 5.800e+00]
 [6.500e+01 1.190e+01]
 [6.600e+01 4.700e+00]
 [6.600e+01 7.300e+00]
 [6.600e+01 6.800e+00]
 [6.600e+01 1.200e+00]
 [6.600e+01 1.470e+01]
 [6.600e+01 1.230e+01]
 [6.600e+01 1.200e+01]
 [6.700e+01 7.900e+00]
 [3.320e+02 5.310e+01]
 [9.900e+01 1.000e+00]
 [9.900e+01 2.000e+00]
 [6.600e+01 9.000e-01]
 [6.600e+01 1.800e+00]
 [6.700e+01 4.400e+00]
 [6.600e+01 1.500e+00]
 [6.600e+01 7.000e-01]
 [6.600e+01 6.100e+00]
 [6.600e+01 1.470e+01]
 [6.600e+01 2.300e+01]
 [6.600e+01 1.580e+01]
 [6.600e+01 1.150e+01]
 [6.600e+01 7.000e+00]
 [6.600e+01 4.300e+00]
 [6.600e+01 3.000e+00]
 [6.600e+01 3.500e+00]
 [6.600e+01 9.400e+00]
 [6.600e+01 7.000e+00]
