0
"[[ 95.   69.3  25.   40. ]
 [ 97.1  65.6  13.   75. ]
 [100.3  66.7  29.    9. ]
 ...
 [134.5  78.    3.    6. ]
 [131.5  80.    9.   11. ]
 [122.4  77.2  13.   14. ]]"
"[[125.8  73.    3.    5. ]
 [129.5  79.5   3.    6. ]
 [127.9  96.6  12.   20. ]
 [128.5  95.3   9.   11. ]
 [114.3  74.4  12.   50. ]
 [119.1  73.3  12.   15. ]
 [122.   80.    1.    4. ]
 [122.3  74.3  35.   41. ]
 [119.7  73.    2.    1. ]
 [121.9  79.   12.    7. ]
 [119.   74.    5.    8. ]
 [119.8  72.    9.    5. ]
 [119.   72.7   4.    3. ]
 [121.7  73.   28.    2. ]
 [125.3  75.   72.   17. ]
 [123.3  72.   10.   11. ]
 [128.3  90.2  19.   15. ]
 [128.5  91.    8.    6. ]
 [125.5  71.8  87.   11. ]
 [129.   90.4  18.   16. ]
 [127.4  88.1   7.   10. ]
 [134.8  83.3   6.    6. ]
 [130.9  90.2  18.   17. ]
 [131.   90.    2.    7. ]
 [131.7  90.9  14.   22. ]
 [132.3  91.    7.   10. ]
 [127.3  90.   37.   29. ]
 [133.   92.5  21.   10. ]
 [132.5  89.5   0.    2. ]
 [137.   91.6   8.    7. ]
 [134.5  83.8  22.   23. ]
 [134.   88.6  52.   30. ]
 [133.7  86.3   9.    9. ]
 [132.3  83.   11.    1. ]
 [134.3  88.3   5.   11. ]
 [132.2  81.8   7.   10. ]
 [129.5  88.    4.   19. ]
 [121.   81.    7.    7. ]
 [129.2  82.4   9.    9. ]
 [130.   83.   22.    7. ]
 [129.8  93.3   7.   14. ]
 [128.8  92.3   7.   17. ]
 [125.8  80.8  29.   15. ]
 [128.   83.    8.   11. ]
 [130.7  82.7   8.   14. ]
 [134.3  92.    3.    6. ]
 [133.3  91.4   8.   21. ]
 [134.2  91.3  13.   15. ]
 [134.7  86.7  41.   73. ]
 [127.2  85.7   9.   11. ]
 [128.5  87.    5.    4. ]
 [122.8  76.8  22.    9. ]
 [127.7  77.9   9.   14. ]
 [123.7  76.3   9.   25. ]
 [111.   68.9  82.  115. ]
 [108.7  68.3  26.   12. ]
 [114.   73.    7.    9. ]
 [113.5  73.    6.    5. ]
 [116.   73.7  11.   11. ]
 [117.2  72.5  49.   18. ]
 [120.8  74.3  39.   10. ]
 [123.5  76.5   5.    1. ]
 [116.   73.5   3.    1. ]
 [110.   71.6   8.    6. ]
 [116.3  73.9  33.   49. ]
 [115.   73.   17.    7. ]
 [117.3  73.6  10.   22. ]
 [107.5  63.8  13.   10. ]
 [110.7  67.    5.    7. ]
 [119.   78.3   4.    7. ]
 [116.   75.    5.   19. ]
 [116.3  72.3  12.   26. ]
 [118.7  74.1  59.   31. ]
 [108.   59.5  10.   10. ]
 [112.5  60.5  20.    7. ]
 [113.3  69.    3.    2. ]
 [114.   71.4   3.    6. ]
 [115.4  79.4  20.   17. ]
 [118.   71.5  17.    0. ]
 [119.3  75.    1.    7. ]
 [121.3  76.3   3.   11. ]
 [120.   73.3  13.  172. ]
 [112.8  68.    2.    5. ]
 [111.   67.3  29.   36. ]
 [111.3  70.    8.   11. ]
 [118.   71.   34.  120. ]
 [119.5  76.    8.    8. ]
 [120.   74.7   5.   27. ]
 [118.   69.    0.    9. ]
 [120.   75.   24.   14. ]
 [121.3  75.   17.    4. ]
 [121.9  79.7   4.   31. ]
 [116.   75.5  35.   40. ]
 [118.   72.7   5.    5. ]
 [121.7  73.  113.  103. ]
 [122.8  75.8  27.   15. ]
 [123.7  72.5  65.   38. ]
 [125.   71.5  18.   15. ]
 [122.7  80.4  16.   62. ]
 [115.2  71.7   9.   34. ]
 [117.   73.5   1.    3. ]
 [121.7  83.3   1.    7. ]
 [122.7  78.2  18.   23. ]
 [121.5  79.5   6.    8. ]
 [123.   84.    3.    2. ]
 [123.   81.    3.    5. ]
 [122.1  70.9  17.   21. ]
 [120.8  80.6  21.   22. ]
