0
"[[ 532]
 [1031]
 [ 366]
 [ 465]
 [ 199]
 [ 333]
 [ 365]
 [ 332]
 [ 465]
 [ 498]
 [ 298]
 [ 432]
 [ 332]
 [ 731]
 [ 532]
 [ 432]
 [ 332]
 [  99]
 [  99]
 [  99]
 [ 232]
 [ 832]
 [ 100]
 [ 166]
 [ 197]
 [ 299]
 [ 765]
 [ 465]
 [ 365]
 [ 199]
 [ 199]
 [ 132]
 [ 499]
 [ 332]
 [  99]
 [ 531]
 [ 332]
 [ 166]
 [ 399]
 [ 299]
 [ 200]
 [ 399]
 [  99]
 [  99]
 [ 565]
 [ 432]
 [  99]
 [ 199]
 [ 266]
 [ 399]
 [ 432]
 [ 100]
 [ 432]
 [ 165]
 [ 396]
 [ 333]
 [ 698]
 [ 399]
 [ 535]
 [ 398]
 [ 332]
 [ 399]
 [  99]
 [ 399]
 [ 399]
 [ 465]
 [ 366]
 [ 399]
 [ 366]
 [ 465]
 [ 365]
 [ 367]
 [ 366]
 [ 432]
 [ 465]
 [ 365]
 [ 432]
 [ 431]
 [ 432]
 [ 366]
 [ 397]
 [ 432]
 [ 432]
 [ 499]
 [ 465]
 [ 399]
 [ 132]
 [ 366]
 [ 365]
 [ 366]
 [ 431]
 [ 332]
 [ 399]
 [ 366]
 [ 565]]"
"[[332]
 [298]
 [365]
 [465]
 [333]
 [399]
 [399]
 [399]
 [598]
 [399]
 [365]
 [432]
 [432]
 [365]
 [366]
 [499]
 [330]
 [532]
 [333]
 [399]
 [432]
 [395]
 [399]
 [432]
 [466]
 [632]
 [599]
 [332]
 [599]]"
"[[399]
 [ 99]
 [400]
 [399]
 [466]
 [499]
 [366]
 [299]
 [498]
 [332]
 [ 99]
 [199]
 [332]
 [366]
 [333]
 [ 99]
 [432]
 [ 99]
 [432]
 [ 99]
 [465]
 [299]
 [299]
 [565]
 [366]
 [365]
 [332]
 [300]
 [299]
 [299]
 [798]
 [365]
 [366]
 [366]
 [365]
 [366]
 [465]]"
"[[299]
 [366]
 [399]
 [432]
 [499]
 [100]
 [ 99]
 [366]
 [366]
 [ 99]
 [432]
 [399]
 [432]
 [499]
 [396]
 [399]
 [366]
 [399]
 [399]
 [365]
 [399]
 [399]
 [332]
 [399]
 [365]
 [399]
 [365]
 [399]
 [432]]"
"[[299]
 [399]
 [366]
 [399]
 [399]
 [399]
 [432]
 [399]
 [ 99]
 [565]
 [ 99]
 [365]
 [332]
 [366]
 [366]
 [399]
 [499]
 [ 99]
 [399]
 [465]
 [366]
 [466]
 [466]
 [399]
 [399]
 [364]
 [332]
 [366]
 [465]
 [432]
 [465]
 [299]
 [ 99]
 [367]
 [432]
 [466]
 [399]
 [565]
 [465]
 [166]
 [432]
 [100]
 [399]
 [332]
 [432]]"
"[[366]
 [295]
 [199]
 [399]
 [ 99]
 [133]
 [332]
 [399]
 [399]
 [ 99]
 [166]
 [332]
 [399]
 [366]
 [299]
 [399]
 [432]
 [ 99]
 [499]
 [ 99]
 [399]
 [ 99]
 [332]
 [398]
 [366]
 [796]
 [299]
 [366]
 [299]
 [366]
 [299]
 [366]
 [366]
 [399]
 [399]
 [332]
 [331]
 [299]]"
"[[366]
 [232]
 [399]
 [465]
 [532]
 [132]
 [133]
 [266]
 [399]
 [465]
 [ 99]
 [ 99]
 [565]
 [399]
 [432]
 [432]
 [332]
 [399]
 [ 99]
 [364]
 [399]
 [ 99]
 [366]
 [432]
 [599]
 [332]
 [166]
 [499]
 [432]
 [ 99]
 [ 99]
 [399]
 [432]
 [ 99]
 [133]
 [100]
 [399]
 [365]
 [465]]"
"[[ 99]
 [130]
 [399]
 [432]
 [103]
 [133]
 [365]
 [365]
 [299]
 [166]
 [465]
 [ 99]
 [133]
 [432]
 [299]
 [399]
 [ 99]
 [299]
 [565]
 [432]
 [499]
 [432]
 [299]
 [399]
 [133]
 [133]
 [299]
 [366]
 [ 99]
 [ 99]
 [ 99]
