0
"[[ 91.   49.2   3.   17. ]
 [ 90.3  47.2   4.    7. ]
 [ 87.3  50.    4.    6. ]
 ...
 [116.6  65.3  10.    8. ]
 [116.2  75.    1.    3. ]
 [113.5  62.3  21.    1. ]]"
"[[113.8  64.   11.   14. ]
 [112.7  64.3   1.    2. ]
 [114.   63.8   8.    7. ]
 ...
 [107.9  50.2  40.  118. ]
 [112.3  52.3  10.   25. ]
 [113.   53.3   1.    5. ]]"
"[[118.8  76.3   2.    3. ]
 [114.8  73.3   2.   10. ]
 [116.5  73.    3.    2. ]
 [113.3  74.5  14.    7. ]
 [116.7  78.7  19.    8. ]
 [119.5  75.6  86.   18. ]
 [124.2  84.7  41.    4. ]
 [101.5  69.5  10.    0. ]
 [128.3  85.    7.   15. ]
 [129.6  85.2  17.   20. ]
 [127.4  73.9  24.    8. ]
 [127.5  85.2  11.    2. ]
 [124.8  85.3   6.    9. ]
 [123.4  69.8   3.   17. ]
 [104.5  66.   11.    1. ]
 [ 62.5  36.    1.    2. ]
 [124.   67.6   4.    4. ]
 [125.7  73.7   4.    2. ]
 [130.2  73.3   3.    8. ]
 [133.8  76.    5.    7. ]
 [136.   76.5   3.    0. ]
 [136.   76.7   1.    0. ]
 [136.6  87.    3.    6. ]
 [130.3  88.    5.    3. ]
 [123.3  75.2   7.    5. ]
 [125.7  86.7   2.    5. ]
 [125.5  87.5   4.    7. ]
 [121.   81.7   3.    2. ]
 [119.3  76.9   3.    5. ]
 [115.5  81.    4.    5. ]
 [115.2  78.4   6.    6. ]
 [116.6  75.    6.    7. ]
 [118.   73.7   1.    3. ]
 [121.3  79.7   3.    1. ]
 [124.   77.   10.   42. ]
 [124.   82.    6.    4. ]
 [118.5  88.3  12.   45. ]
 [119.   88.    2.    2. ]
 [109.7  78.7   6.   17. ]
 [125.3  74.4  20.    7. ]
 [126.3  74.    2.    4. ]
 [128.4  81.   10.    5. ]
 [126.6  83.4   7.    4. ]
 [126.5  84.    7.    7. ]
 [129.6  80.2  21.    7. ]
 [122.3  80.9  12.    3. ]
 [119.   65.5  21.   50. ]
 [131.8  80.2  28.    9. ]
 [120.5  84.1  12.   14. ]
 [123.   72.7   8.   11. ]
 [125.6  82.   14.    3. ]
 [129.7  83.1  21.    7. ]
 [130.   74.9   2.    4. ]
 [131.2  75.6   8.   16. ]
 [129.   85.    0.    6. ]
 [134.   77.5   1.    3. ]
 [134.8  73.    3.    9. ]
 [130.8  77.8  10.    5. ]
 [133.6  83.2   3.    8. ]
 [131.3  82.    2.    2. ]
 [134.7  77.7   9.    9. ]
 [134.   80.7   4.    3. ]
 [131.3  78.7   4.    1. ]
 [136.2  86.    3.    8. ]
 [133.5  75.5   4.    4. ]
 [129.7  73.7   0.    6. ]
 [128.4  73.8  10.    5. ]
 [128.4  74.   13.   16. ]
 [123.6  72.8  35.   18. ]
 [123.6  94.   58.   94. ]
