0
"[[71.4 60.6  3.   5. ]
 [67.9 56.6 10.  22. ]
 [74.4 52.8  8.  15. ]
 ...
 [83.6 65.   3.  11. ]
 [81.2 63.2 29.  11. ]
 [80.3 63.7  5.   0. ]]"
"[[79.6 60.8 28.  17. ]
 [77.6 71.5  4.  20. ]
 [88.  66.  36.   4. ]
 ...
 [72.6 47.6  2.  27. ]
 [73.9 48.6  2.   5. ]
 [72.9 50.4 66.  89. ]]"
"[[82.  60.   1.  16. ]
 [68.  52.3  2.   7. ]
 [74.4 57.2 18.   4. ]
 ...
 [77.  56.3  4.   1. ]
 [80.5 59.  11.  10. ]
 [73.3 54.3 13.   5. ]]"
"[[ 77.   60.7   3.   11. ]
 [ 67.6  50.4  12.   18. ]
 [ 69.7  47.    5.   21. ]
 ...
 [101.   85.    3.    3. ]
 [100.9  82.1   9.   23. ]
 [ 98.3  83.3  11.   19. ]]"
"[[85.  58.7 44.  52. ]
 [75.  52.  13.  11. ]
 [74.3 65.  22.   4. ]
 ...
 [65.3 56.   6.   2. ]
 [77.3 55.6  8.   5. ]
 [73.  51.7  1.   6. ]]"
"[[ 57.   43.3   7.    7. ]
 [ 65.4  50.4  37.   57. ]
 [ 58.8  47.3  12.   16. ]
 ...
 [ 63.3  49.3   1.   31. ]
 [ 69.   62.1  18.  128. ]
 [ 65.6  57.3  15.    6. ]]"
"[[72.6 68.3  1.   5. ]
 [62.8 52.3  3.   7. ]
 [66.7 55.7  4.   6. ]
 [72.8 59.5  7.   2. ]
 [72.7 60.   7.   2. ]
 [67.6 57.6  0.  10. ]
 [67.7 56.   1.   3. ]
 [68.1 54.5  5.  10. ]
 [70.  53.7  0.  10. ]
 [72.6 67.6  4.   5. ]
 [70.  65.7  1.   4. ]
 [64.2 50.   3.   6. ]
 [63.7 49.5  5.   3. ]
 [66.4 52.   3.   3. ]
 [71.7 61.4  7.   2. ]
 [68.2 53.3  8.  10. ]
 [65.9 51.4 16.   8. ]
 [71.  66.   2.   3. ]
 [64.4 57.2 10.  11. ]
 [66.9 53.4  2.  27. ]
 [68.3 54.6  7.  22. ]
 [63.2 48.1  3.   8. ]
 [64.7 48.1  6.   4. ]
 [63.5 47.1  6.  18. ]
 [64.5 48.8 18.  14. ]
 [69.3 53.   4.   8. ]
 [70.2 64.2  2.   5. ]
 [64.3 49.7  1.   6. ]
 [64.6 59.2  2.   2. ]
 [59.  45.7 18.  18. ]
 [61.7 46.8  9.   7. ]
 [63.8 50.  24.  11. ]
 [66.6 60.8  5.  16. ]
 [64.4 57.7  5.  14. ]
 [58.6 50.4  7.  26. ]
 [56.8 46.   3.   4. ]
 [59.5 48.   1.   1. ]
 [62.3 48.   7.   4. ]
 [59.4 45.8  7.   4. ]
 [60.1 48.6 20.  10. ]
 [58.  48.7  1.   1. ]
 [57.6 47.8 11.   5. ]
 [57.  47.   7.   3. ]
 [57.9 45.5  3.   5. ]
 [59.6 48.3 13.  13. ]
 [61.5 46.8  1.   6. ]
 [65.  59.3  1.   2. ]
 [66.7 61.   2.   3. ]
 [62.2 47.2  1.  10. ]
 [62.3 46.5  6.   3. ]
 [66.3 50.7  1.   2. ]
 [71.4 55.2 13.   7. ]
 [74.8 61.2  4.  11. ]
 [69.4 63.2 20.  16. ]
 [60.8 47.5  5.  21. ]
 [61.  50.7  5.   3. ]
 [57.9 47.8  3.   5. ]
 [63.9 50.6  3.   6. ]
 [62.9 45.6  6.  11. ]
 [65.  47.   3.   2. ]
 [65.5 48.5  3.   1. ]
 [68.5 53.1 28.  20. ]
 [73.4 54.1  5.  15. ]
 [75.2 56.   6.   4. ]
 [77.6 62.   6.   4. ]
 [68.  58.3 20.  23. ]
 [69.8 60.3 12.   5. ]
 [70.8 56.2 12.  15. ]
 [66.2 53.1  4.  10. ]
 [68.8 52.8  6.   4. ]
 [68.8 58.8  4.   2. ]
 [69.  53.2  3.  15. ]
 [67.5 61.7  2.  10. ]
 [69.6 63.6  1.   3. ]
 [67.3 65.   7.   3. ]
 [67.  57.4 82.  61. ]
 [61.4 52.4 21.  25. ]
 [62.5 54.   4.   1. ]
 [73.7 54.8 16.  12. ]
 [77.3 58.4 20.  16. ]
 [78.  59.3 18.  18. ]
 [77.2 60.   1.   7. ]
 [77.7 67.   1.   2. ]
 [78.3 70.   0.   2. ]
 [71.8 64.5  0.   5. ]
 [66.4 63.2  5.   5. ]
 [64.7 62.   2.   5. ]
 [69.5 62.8  1.   6. ]
 [69.1 54.3  9.  10. ]
 [68.3 50.8 50.  36. ]
 [65.  48.8  1.   5. ]
 [70.7 61.7 36.  74. ]
 [70.3 64.   1.   2. ]
 [66.  49.8  8.   6. ]
 [66.6 50.6 19.  15. ]
 [73.5 58.  11.   3. ]
 [73.5 61.7  7.   3. ]
 [77.7 70.1  1.   9. ]
 [72.  66.3  3.   5. ]
 [69.1 61.7  2.   7. ]
 [67.  55.7  5.   1. ]
 [65.3 53.   9.  10. ]
 [67.2 49.3  5.  15. ]
 [68.2 54.7  3.  21. ]
 [67.  53.5  3.   1. ]
 [73.3 64.3  4.   4. ]
 [66.7 55.7  7.   5. ]
 [63.3 47.8  8.  11. ]
 [63.3 47.4 15.   6. ]
 [68.1 60.6 97.  15. ]
 [77.5 68.   1.   4. ]
 [76.3 71.8  7.   3. ]
 [74.8 62.3 17.  88. ]
 [70.5 53.4 10.  16. ]
 [63.7 47.7  9.   7. ]
 [67.  56.5  0.   5. ]
 [69.3 58.7  1.   2. ]
 [71.3 59.3  4.   1. ]
 [69.9 55.9 10.  20. ]
 [72.6 59.   5.   4. ]
 [73.  61.1  2.   8. ]
 [68.5 55.7  3.  35. ]
 [65.  49.7 13.   7. ]
 [61.3 47.1 19.   7. ]
 [63.  51.   6.   4. ]
 [65.3 54.   0.   4. ]
 [68.5 61.  12.   8. ]
 [69.8 60.3 10.  19. ]
 [67.8 58.2  7.  11. ]
 [65.3 58.  14.   8. ]
 [68.4 59.6 28.   9. ]
 [68.8 60.7 11.  14. ]
 [70.7 61.8 12.   6. ]
 [67.8 60.6  7.  18. ]
 [63.6 57.2  5.   8. ]
 [60.8 54.5 20.  24. ]
 [65.  48.7 12.  10. ]]"
"[[78.5 60.7 20.  11. ]
 [74.  57.5  1.   8. ]
 [77.  65.3  0.   8. ]
 ...
 [84.3 72.7 35.   9. ]
 [89.3 71.  13.  27. ]
 [86.3 74.  22.  14. ]]"
"[[70.6 56.  13.   3. ]
 [73.1 59.   9.   7. ]
 [75.  64.5  0.   0. ]
 ...
 [81.1 55.  20.  17. ]
 [84.  58.6  8.   6. ]
 [80.4 56.8 12.   4. ]]"
"[[ 77.   55.6  34.   31. ]
 [ 78.4  58.  110.   10. ]
 [ 81.   58.   16.   13. ]
 [ 84.7  68.    6.    2. ]
 [ 81.8  67.6   8.   38. ]
 [ 84.   71.7   8.    8. ]
 [ 87.2  75.2  25.    7. ]
 [ 87.3  73.5  10.   32. ]
 [ 88.   72.   51.  105. ]
 [ 86.   68.2  55.   36. ]
 [ 85.2  63.2  24.   25. ]
 [ 88.   61.    2.   19. ]
 [ 89.3  59.1  15.   56. ]
 [ 90.5  60.5   4.    5. ]
 [ 88.4  53.4  33.   49. ]
 [ 88.3  53.1   2.    4. ]
 [ 87.7  51.    1.    3. ]
 [ 86.9  50.6  23.   18. ]
 [ 86.5  48.5   7.   19. ]
 [ 82.3  82.1 155.  532. ]
 [ 88.5  91.7  19.   24. ]
 [ 90.   93.3   7.    2. ]
 [ 90.   93.7   8.    3. ]
 [ 89.9  52.3 160.  118. ]
 [ 89.2  61.8  63.   48. ]
 [ 86.   62.    6.    2. ]
 [ 82.5  60.    0.    4. ]
 [ 78.5  58.    1.    1. ]
 [ 74.8  55.   12.   13. ]
 [ 74.   51.    6.   10. ]
 [ 73.   48.5   1.    2. ]
 [ 78.   56.   22.    4. ]
 [ 82.5  59.5   7.    7. ]
 [ 82.   59.   34.   78. ]
 [ 87.   62.    5.    7. ]
 [ 86.   62.3   5.   13. ]
 [ 78.4  58.   50.   15. ]
 [ 81.4  57.6  10.   39. ]
 [ 83.   70.8  23.   11. ]
 [ 78.7  62.   11.    8. ]
 [ 77.   60.7  17.   17. ]
 [ 80.   63.9  30.   20. ]
 [ 88.5  68.5  56.   55. ]
 [ 83.7  64.3  16.   18. ]
 [ 83.5  64.5   3.    1. ]
 [ 84.   63.   28.   17. ]
 [ 85.   61.5   2.    4. ]
 [ 83.7  71.3 193.  189. ]
 [ 87.6  89.1  87.   26. ]
 [ 92.   91.5   6.    6. ]
 [ 91.9  74.4  78.  117. ]
 [ 91.5  79.3  27.   28. ]
 [ 90.9  73.2   9.   49. ]
 [ 83.9  69.8  17.   10. ]
 [ 83.3  70.   17.    4. ]
 [ 86.1  72.1   3.    8. ]
 [ 91.8  72.8  10.    8. ]
 [ 92.9  72.7  10.   11. ]
 [ 92.4  71.8   8.    6. ]
 [ 92.   72.8   1.    4. ]
 [ 97.5  76.2   9.   32. ]
 [ 90.5  74.6  13.  102. ]
 [ 95.   80.   16.   13. ]
 [ 94.9  78.    9.    6. ]
 [ 93.   75.7  11.   32. ]
 [ 72.1  54.5  56.  134. ]
 [ 49.3  26.3   3.    9. ]
 [ 90.5  75.3  34.   56. ]
 [ 91.   76.5   3.    1. ]
 [ 91.6  71.9   3.    8. ]
 [ 91.3  69.    1.    6. ]
 [ 86.2  67.2   3.   19. ]
 [ 72.   55.8   1.    6. ]
 [ 63.2  50.9  34.   11. ]
 [ 67.8  52.5   1.    9. ]
 [ 64.6  49.    7.    1. ]
 [ 63.   49.4   3.    6. ]
 [ 65.8  55.4  22.   16. ]
 [ 62.5  52.    5.    7. ]
 [ 62.   53.    0.    2. ]
 [ 73.1  59.4   2.    8. ]
 [ 81.4  66.1   3.    2. ]
 [ 77.8  65.    2.    5. ]
 [ 69.   57.7   1.    1. ]
 [ 58.4  45.9   7.   35. ]
 [ 53.6  41.3   2.   24. ]
 [ 50.3  38.    5.   17. ]
 [ 56.4  43.8   9.    8. ]
 [ 63.1  48.8  11.    6. ]
 [ 67.3  51.4  10.    8. ]
 [ 70.   55.    2.    0. ]
 [ 66.3  51.9   8.   13. ]
 [ 66.1  52.3  18.   53. ]
 [ 69.6  53.8   6.   12. ]
 [ 72.4  53.4   5.    9. ]
 [ 79.8  59.1   2.    6. ]
 [ 85.5  61.1   9.   12. ]
 [ 89.4  63.7   2.    4. ]
 [ 89.9  63.    5.   10. ]
 [ 86.5  60.6   6.   17. ]
 [ 83.6  62.5   5.    6. ]
 [ 91.4  67.9   9.    8. ]
 [ 85.   66.3   5.    9. ]
 [ 79.5  64.5   4.   10. ]
 [ 85.   68.5   1.    3. ]
 [ 90.1  67.1   8.   11. ]
 [ 94.7  66.3   0.    3. ]
 [ 93.7  81.    3.    7. ]
 [ 87.   78.4  14.    8. ]
 [ 92.3  80.8   1.    5. ]
 [ 94.6  81.8   3.    3. ]
 [ 86.5  68.1   8.   55. ]
