0
"[[ 66.    4.7]
 [ 66.    2.7]
 [100.    4.3]
 [ 66.    1. ]
 [ 66.    6.3]
 [ 66.    0.5]
 [ 66.    3. ]
 [ 66.    3.5]
 [ 99.    1.8]
 [100.    2.5]
 [ 99.    9.7]
 [ 99.    4.8]
 [ 66.    4.9]
 [ 66.    1.9]
 [ 66.    4.3]
 [ 66.    8.9]
 [ 66.    2.1]
 [ 66.    4.8]
 [ 66.    4.2]
 [ 66.    4. ]
 [ 99.    8.6]
 [ 99.    7.1]
 [ 67.    3.2]
 [ 63.    4.5]
 [100.    6. ]
 [ 66.    3. ]
 [ 99.    6.6]
 [ 66.    3.5]
 [ 65.    2. ]
 [ 62.    4. ]
 [ 66.    1. ]
 [ 66.    3.4]
 [ 66.    7.2]
 [133.    2.5]
 [ 66.    1.2]
 [ 99.    9.3]
 [ 66.    3.8]
 [ 99.    0.6]
 [100.    9.5]
 [ 66.    3.9]
 [ 66.    6.4]
 [ 66.    0.4]
 [ 66.    1.9]
 [ 66.   10.3]
 [ 99.    1.9]
 [ 65.    2.6]
 [ 66.    6.6]
 [ 66.    0.5]
 [ 66.    7.9]
 [ 66.    1.5]
 [ 99.    2.1]
 [ 66.    1.3]
 [ 99.    3.2]
 [ 66.    2.3]
 [ 66.    2.2]
 [ 99.    9.6]
 [ 66.    4.5]
 [ 66.    0.5]
 [ 99.    7.6]
 [ 66.    1.2]
 [ 65.    5.1]
 [ 66.    0.5]
 [ 99.   11.8]
 [ 66.    1. ]
 [ 70.    1.1]
 [ 99.    2.4]
 [ 66.    1. ]
 [ 66.   10.9]
 [ 66.    0.8]
 [ 66.    4. ]
 [ 66.    5.8]
 [ 67.    4.9]
 [ 99.    3.4]
 [ 66.    5.5]
 [ 99.   10.2]
 [132.    2.4]
 [ 99.   13.2]
 [ 99.    8. ]
 [ 99.   16.1]
 [ 66.    6.9]
 [ 66.    4.7]
 [ 66.    4.6]
 [ 66.    0.9]
 [ 66.    7.4]
 [ 99.    7.6]
 [ 66.    6.7]
 [ 66.   14.2]
 [ 66.    7.1]
 [ 66.    4.2]
 [ 66.    6.5]
 [ 99.   10.9]
 [ 99.   12. ]
 [ 66.    7.6]
 [ 99.    8.2]
 [ 66.   12.5]
 [133.    5.7]
 [ 66.    5.2]
 [ 66.    6.4]
 [100.   16.1]
 [ 99.    0.5]
 [ 66.   16.3]
