0
"[[  99]
 [1363]
 [ 366]
 [ 166]
 [  66]
 [ 133]
 [ 166]
 [ 333]
 [ 232]
 [ 233]
 [  99]
 [ 199]
 [  66]
 [ 299]
 [ 133]
 [ 166]
 [ 133]
 [ 565]
 [ 233]
 [  99]
 [ 199]
 [ 166]
 [ 299]
 [ 166]
 [ 199]
 [  66]
 [ 423]
 [  66]
 [ 731]
 [  66]
 [  66]
 [ 199]
 [  99]
 [1863]
 [ 266]
 [ 133]
 [ 831]
 [1630]
 [ 233]
 [ 167]
 [ 765]
 [ 166]
 [ 432]
 [ 199]
 [  98]
 [ 299]
 [ 432]
 [  66]
 [  99]
 [ 499]
 [ 299]
 [1763]
 [  99]
 [  66]
 [  99]
 [  99]
 [1930]
 [ 233]
 [ 232]
 [ 133]
 [ 266]
 [ 466]
 [ 366]
 [ 266]
 [ 465]
 [ 498]
 [  66]
 [ 499]
 [  99]
 [ 100]
 [ 432]
 [ 732]
 [ 232]
 [ 199]
 [1496]
 [ 632]
 [  66]
 [ 399]
 [ 798]
 [  99]
 [  99]
 [ 465]
 [ 499]
 [ 532]
 [ 166]
 [ 332]
 [ 432]
 [ 133]
 [ 100]
 [ 133]
 [ 399]
 [ 465]
 [ 132]
 [ 133]
 [ 532]
 [ 133]
 [ 233]
 [  99]
 [  99]
 [ 133]
 [ 132]
 [  66]
 [ 100]
 [ 163]
 [ 166]
 [  66]
 [ 432]
 [ 199]
 [ 266]
 [  66]
 [ 698]
 [  99]
 [ 132]
 [ 499]
 [  99]
 [  66]
 [  99]
 [ 166]
 [  63]
 [  99]
 [ 133]
 [ 299]
 [ 199]
 [1098]
 [ 166]
 [ 232]
 [  66]
 [ 132]
 [ 299]
 [ 199]
 [ 198]
 [ 299]
 [ 765]
 [  67]
 [  99]
 [ 232]
 [  99]
 [  99]
 [ 133]
 [1031]
 [ 100]
 [  66]
 [ 132]
 [ 366]
 [ 266]
 [ 665]
 [ 331]
 [  99]
 [1863]
 [ 133]
 [ 266]
 [ 898]
 [ 266]
 [  99]
 [ 432]
 [1331]
 [ 199]
 [1064]
 [1131]
 [ 266]
 [1563]
 [ 499]
 [  66]
 [1697]
 [ 465]
 [ 366]
 [ 133]
 [ 166]
 [ 133]
 [ 166]
 [ 166]
 [  99]
 [ 299]
 [ 432]
 [  99]
 [  99]
 [ 132]
 [  99]
 [ 101]
 [  66]
 [ 133]
 [  65]
 [ 366]
 [1131]
 [ 233]
 [ 132]
 [ 166]
 [ 133]
 [ 232]
 [ 432]
 [ 100]
 [  66]
 [ 100]
 [  99]
 [ 365]
 [ 831]
 [ 332]
 [ 133]
 [ 199]
 [ 866]
 [ 199]
 [ 134]
 [ 266]
 [ 199]
 [ 166]
 [ 399]
 [  99]
 [ 133]
 [ 132]
 [ 266]
 [ 299]
 [  66]
 [ 164]
 [ 299]
 [ 364]
 [  99]
 [ 699]
 [ 599]
 [  99]
 [ 798]
 [ 200]
 [ 399]
 [ 698]
 [ 632]
 [ 698]
 [2096]
 [ 167]
 [ 365]
 [ 499]
 [ 398]
 [1530]
 [ 232]
 [ 299]
 [ 233]
 [ 232]
 [  99]
 [ 664]
 [1796]
 [ 898]
 [ 566]
 [  99]
 [ 232]
 [ 399]
 [ 332]
 [ 265]
 [ 698]
 [1097]
 [ 233]
 [ 598]
 [  99]
 [1397]
 [ 100]
 [ 133]
 [  99]
 [1065]
 [ 297]
 [1097]
 [ 332]
 [ 565]
 [ 332]
 [ 166]
 [ 231]
 [ 995]
 [ 665]
 [ 166]
 [ 498]
 [ 199]
 [ 465]
 [ 266]
 [ 365]
 [ 199]
 [ 367]
 [ 133]
 [ 599]
 [ 100]
 [ 133]
 [  99]
 [ 732]
 [ 299]
 [  66]
 [ 233]
 [  66]
 [  67]
 [ 199]
 [ 732]
 [ 465]
 [ 299]
 [ 299]
 [ 332]
 [ 332]
 [ 166]
 [ 299]
 [  99]
 [ 165]
 [ 199]
 [ 365]
 [ 232]
 [  66]
 [ 167]
 [  99]
 [ 299]
 [ 166]
 [ 332]
 [ 166]
 [ 266]
 [ 299]
 [1131]
 [ 332]
 [ 898]
 [ 599]
 [1198]
 [ 432]
 [ 632]
 [ 199]
 [ 266]
 [ 232]
 [  99]
 [ 632]
 [ 898]
 [ 133]
 [ 132]
 [ 366]
