0
"[[105.8  89.    4.   21. ]
 [111.4  96.2   4.    8. ]
 [109.6  77.8   3.   37. ]
 ...
 [148.5  97.    2.    3. ]
 [150.3  90.8  20.   10. ]
 [152.3  92.    3.    4. ]]"
"[[126.1 109.7   5.    3. ]
 [124.8 111.2   6.   12. ]
 [127.  109.    1.    1. ]
 ...
 [139.5  82.4  11.   40. ]
 [145.8  82.8   7.   25. ]
 [145.5  88.6  12.   19. ]]"
"[[ 94.8  65.6  10.   11. ]
 [ 99.7  70.7  13.    0. ]
 [109.   89.8  27.    4. ]
 ...
 [142.   90.8   2.    1. ]
 [146.   97.3   1.    4. ]
 [147.5  97.9  13.    8. ]]"
"[[ 94.   61.8   3.    3. ]
 [ 86.7  71.3  51.   51. ]
 [ 90.   79.2  13.    6. ]
 ...
 [104.6  65.3  22.    9. ]
 [119.1  76.6  22.   46. ]
 [104.5  67.5   2.    0. ]]"
"[[114.1  72.8   6.    7. ]
 [118.7  75.3  12.   23. ]
 [124.   88.5   1.    0. ]
 [112.4  94.8   7.   17. ]
 [118.   78.3  11.   19. ]
 [127.   85.5   4.   16. ]
 [127.7  81.7  24.   16. ]
 [129.7  83.    1.    1. ]
 [129.7  84.4   2.    6. ]
 [129.2  81.3   8.    4. ]
 [130.   83.    3.    3. ]
 [131.7  94.7   8.    4. ]
 [132.8 101.    0.    5. ]
 [132.   84.    1.    3. ]
 [132.7  85.    1.    2. ]
 [128.8  92.8   4.   16. ]
 [113.6  83.6   3.    7. ]
 [116.8  80.4   4.    6. ]
 [119.9  80.1   5.   10. ]
 [127.   83.8   6.    6. ]
 [130.8  87.6   5.   11. ]
 [132.8  95.3  28.    5. ]
 [135.3  99.3  18.   11. ]
 [136.   99.    9.    5. ]
 [137.6  98.7  20.   17. ]
 [138.  101.5  15.   13. ]
 [140.8  98.8   6.    4. ]
 [140.3  94.8   2.    3. ]
 [140.5  95.5   3.    2. ]
 [140.   95.5   0.    2. ]
 [140.   96.8   9.   10. ]
 [140.   93.    2.    3. ]
 [140.2  93.3   2.   12. ]
 [112.  111.3   3.    5. ]
 [121.  111.8   6.   10. ]
 [140.7  91.7   1.    7. ]
 [140.8  94.2  16.    7. ]
 [142.3  96.5  18.   13. ]
 [143.4  93.    6.    2. ]
 [132.9  96.1   7.   13. ]
 [140.3 102.    2.   10. ]
 [129.  109.8   1.   14. ]
 [124.  110.    4.    7. ]
 [140.8  95.7   5.    4. ]
 [141.1  94.3  13.   24. ]
 [143.6 106.2   7.   18. ]
 [137.7  92.3  12.    2. ]
 [142.8  95.8   6.   19. ]
 [144.1 100.    9.   21. ]
 [144.7  98.    7.    6. ]
 [143.5  95.4   8.   60. ]
 [145.3 103.6   5.   12. ]
 [145.2 100.9   7.    6. ]
