0
"[[ 63.6  45.6   3.    6. ]
 [ 67.5  49.7  26.   17. ]
 [ 68.7  53.3   0.    2. ]
 ...
 [ 99.7  78.    4.    2. ]
 [100.6  78.4   3.    8. ]
 [101.2  77.8  31.   43. ]]"
"[[ 65.2  47.2   4.   13. ]
 [ 68.8  50.7   2.    8. ]
 [ 70.7  61.    5.    9. ]
 [ 70.   60.5   0.    1. ]
 [ 69.7  61.    3.    4. ]
 [ 73.8  60.5   4.    5. ]
 [ 75.9  55.3   2.    4. ]
 [ 77.5  68.3   3.    3. ]
 [ 80.9  72.4   5.    6. ]
 [ 77.3  56.    1.    3. ]
 [ 76.9  57.8  16.   18. ]
 [ 82.8  73.2   1.    0. ]
 [ 82.3  74.    3.    2. ]
 [ 82.9  63.7   4.    4. ]
 [ 86.2  65.6   7.    7. ]
 [ 86.7  66.1   7.    4. ]
 [ 87.6  76.7  50.   15. ]
 [ 85.7  74.   29.    6. ]
 [ 84.4  64.2  23.    4. ]
 [ 82.2  61.8  22.    1. ]
 [ 82.   61.8  17.    6. ]
 [ 85.3  66.8  54.   24. ]
 [ 84.3  71.8  39.    2. ]
 [ 85.2  73.4  30.    3. ]
 [ 86.5  43.5   4.    4. ]
 [ 86.8  73.3   6.    1. ]
 [ 80.   65.6   6.   19. ]
 [ 81.3  66.5  54.    6. ]
 [ 84.5  72.5  14.   11. ]
 [ 85.3  71.8   7.    2. ]
 [ 86.3  72.9   8.    8. ]
 [ 84.3  77.8  16.    4. ]
 [ 80.5  74.5  28.   20. ]
 [ 82.8  71.2   6.   12. ]
 [ 83.5  70.    4.    2. ]
 [ 83.7  71.1  39.   13. ]
 [ 82.5  66.8  22.    9. ]
 [ 80.5  63.    8.    0. ]
 [ 87.5  69.4   7.   28. ]
 [ 75.8  60.8   3.   12. ]
 [ 80.8  70.    2.    1. ]
 [ 81.8  72.1  16.   15. ]
 [ 81.8  63.   34.    5. ]
 [ 85.5  66.2   7.    2. ]
 [ 86.1  75.3   5.    4. ]
 [ 86.8  72.8  13.   10. ]
 [ 89.   70.    1.    2. ]
 [ 84.   69.7   1.    5. ]
 [ 85.8  73.    4.    3. ]
 [ 78.3  63.4  44.   25. ]
 [ 73.6  57.2  32.    2. ]
 [ 78.3  60.4  33.    2. ]
 [ 84.4  63.8  22.    2. ]
 [ 87.2  64.4  16.    9. ]
 [ 79.   62.    0.    0. ]
 [ 81.5  62.3  10.   40. ]
 [ 85.1  64.1  17.   28. ]
 [ 85.5  70.4  36.    9. ]
 [ 80.4  64.2  24.   11. ]
 [ 78.9  59.5  32.   12. ]
 [ 88.3  68.1  11.   10. ]
 [ 77.9  62.8  20.   29. ]
 [ 85.8  64.4  47.   13. ]
 [ 90.   63.    8.    0. ]
 [ 89.7  62.6   3.    4. ]
 [ 89.   65.2   7.    1. ]
 [ 89.9  64.   15.    5. ]
 [ 90.7  69.3  31.   37. ]
 [ 85.   67.8   7.    6. ]
 [ 88.1  71.1  15.   10. ]
 [ 89.7  70.9   6.    4. ]
 [ 91.4  73.   14.    6. ]
 [ 93.4  73.2  19.    4. ]
 [ 94.7  74.    9.    2. ]
 [ 95.9  75.8  29.    8. ]
 [ 99.1  77.9  22.    8. ]
 [100.   75.4  17.   12. ]
 [100.2  74.   35.   37. ]
 [101.3  72.3   7.    4. ]
 [101.   82.    0.    0. ]
 [ 89.2  78.6   1.   11. ]
 [ 80.5  64.6   4.   17. ]
 [ 86.6  69.2   5.    6. ]
 [ 89.8  74.8   3.   34. ]
 [ 91.7  74.2   5.   15. ]
 [ 94.   81.3   3.    4. ]
 [ 90.   75.8   0.    9. ]
 [ 91.2  74.3   5.    4. ]
 [ 94.2  69.6   6.    7. ]
 [ 93.9  75.3   4.    3. ]
 [ 96.3  71.7  27.   16. ]
 [ 89.   68.6   2.    9. ]
 [ 76.4  54.6   4.   53. ]
 [ 69.7  52.    1.    0. ]
 [ 75.6  61.9   3.    3. ]
 [ 79.2  63.4   7.    7. ]
 [ 77.1  61.8   2.   10. ]
 [ 75.2  60.8   4.   11. ]
 [ 74.7  57.7   9.    3. ]
 [ 75.   58.    2.    1. ]
 [ 79.2  73.1  13.   30. ]
 [ 77.2  71.    2.    2. ]
 [ 81.3  62.   30.    8. ]
 [ 87.2  66.7  17.    3. ]
 [ 89.4  70.    1.    5. ]
 [ 84.7  65.3   1.    4. ]
 [ 89.1  68.4   3.   10. ]
 [ 95.1  71.1  19.    8. ]
 [ 97.5  72.    3.    6. ]
 [ 97.   84.3   3.    1. ]
 [ 96.4  76.8   3.    4. ]
 [ 94.6  75.    6.    5. ]
 [ 96.8  77.4   9.    8. ]
 [ 98.5  80.    6.    5. ]
 [ 90.6  76.4   1.    9. ]
 [ 89.3  75.3   9.    6. ]
 [ 94.8  79.9   7.    4. ]
 [ 94.8  80.8  16.   20. ]
 [ 97.6  81.    3.    5. ]
 [ 98.3  82.    1.    4. ]
 [ 91.8  71.1   6.    9. ]
 [ 98.1  89.7   2.    2. ]
 [ 98.5  72.6   4.    7. ]
 [100.5  74.8   1.    3. ]
 [101.9  80.5   3.    6. ]
 [102.1  84.6   5.    6. ]
 [101.4  84.6   5.    6. ]
 [ 98.8  87.3   2.    9. ]
 [100.6  90.5   6.    4. ]
 [101.6  84.1  26.   11. ]
 [100.6  82.    4.    9. ]
 [100.8  79.3   3.   15. ]
