0
"[[101.    2.7]
 [ 66.    9.5]
 [ 66.    0.6]
 [132.    3.1]
 [ 99.   13.3]
 [ 66.    4.7]
 [ 66.    5.4]
 [ 99.    9.6]
 [ 66.    7.4]
 [ 99.    2. ]
 [100.    8.8]
 [ 66.    2.6]
 [ 66.    1.8]
 [ 99.    6.9]
 [ 66.    1.1]
 [ 66.    5.2]
 [ 66.    4.6]
 [ 99.    5.4]
 [ 67.    6.5]
 [ 99.    2.5]
 [ 66.    5.3]
 [ 66.    1.7]
 [ 66.    3.3]
 [ 66.    0.4]
 [ 66.    7.1]
 [ 99.   10.6]
 [ 66.    4.6]
 [ 66.    1.9]
 [100.    7.2]
 [ 66.   11.4]
 [ 66.    3.7]
 [133.    5.7]
 [ 66.    4.6]
 [ 66.    0.4]
 [100.    3.1]
 [ 66.    1.9]
 [100.    1. ]
 [ 66.    2. ]
 [ 65.    8.1]
 [ 99.    0.6]
 [ 66.   14.9]
 [ 66.    0.8]
 [165.   12.4]
 [ 66.    1.5]
 [ 66.    2.8]
 [ 66.    5.4]
 [ 66.    4.6]
 [ 66.    2.5]
 [ 65.    3.7]
 [ 66.    6.1]
 [ 66.    1.5]
 [ 67.    8.6]
 [ 66.    5.4]
 [ 66.    1.2]
 [ 66.    1.1]
 [ 66.   10.3]
 [ 99.    5.7]
 [100.    0.9]
 [ 66.    3.3]
 [ 66.    7.1]
 [ 99.   13.6]
 [ 99.    6.8]
 [ 99.    0.7]
 [ 66.    2.6]
 [ 99.   19.3]
 [ 66.    8.9]
 [ 99.   10.3]
 [ 66.    4.2]
 [ 66.    4.1]
 [ 67.    2.8]
 [ 66.    6.2]
 [ 66.    1.2]
 [ 66.    4.5]
 [ 66.    9.4]
 [ 66.    3.2]
 [ 66.   10.7]
 [ 99.    5.1]
 [100.   11.2]
 [166.    1.9]
 [132.   11.1]
 [ 99.   12. ]
 [ 66.    2.6]
 [133.   12.7]
 [ 66.    1.2]
 [ 66.    0.6]
 [ 66.    3.8]
 [ 99.    1.5]
 [ 66.    6. ]
 [ 99.    3.9]
 [ 66.    1.1]
 [133.    9.8]
 [ 66.    3. ]
 [ 67.    5.1]
 [ 67.    2. ]
 [ 65.    1.8]
 [ 66.    9.2]
 [ 65.    2. ]
 [ 66.    1.7]
 [ 66.    2.5]
 [ 66.    2. ]
 [ 99.    1.4]
 [ 99.   10.1]
 [ 64.    3.5]
 [ 66.    3.7]
 [ 66.    4.2]
 [ 68.    1.7]
 [ 66.    2.2]
 [ 66.    2.1]
 [100.    3.9]
 [ 66.    2.4]
 [ 99.   12.9]
 [ 99.   13.2]
 [100.   12.7]
 [ 66.    1.8]
 [ 66.    2.5]
 [ 66.    1. ]
 [ 99.   11.5]
 [ 99.   14. ]
 [ 66.    1. ]
 [ 99.    7.3]
 [ 66.    3.9]
 [ 66.    3.7]
 [ 66.    2.3]
 [100.   10.5]
 [ 99.    6.9]
 [ 99.    5.8]
 [ 66.    5.6]
 [100.   11.5]
 [ 66.    1.5]
 [ 66.    2.6]
 [ 66.    8.1]
 [133.   19.7]
 [132.   24.7]
 [ 67.    0.9]
 [133.    3.4]
 [ 66.    4.9]
 [ 99.   10. ]
 [ 99.    6.9]
 [ 99.    3.9]
 [ 66.    0.8]
 [ 66.    5.6]
 [ 66.   14.4]
 [ 99.    4.9]
 [ 66.    9.4]
 [ 99.    3.1]
 [133.   20.6]
 [ 66.    0.6]
 [ 99.   16.3]
 [ 66.    7.4]
 [ 66.    3.8]
 [ 66.    1. ]
 [ 99.    0.5]
 [ 99.   10. ]
 [ 99.   10.5]
 [ 67.    1.2]
 [ 67.    1.7]
 [ 66.   11.4]
 [ 66.    0.9]
 [ 65.    5.6]
 [ 99.   10.4]
 [ 99.    3.6]
 [ 66.    2.4]
 [ 66.    4.4]
 [ 66.    3. ]
 [ 66.    9.8]
 [ 66.    0.4]
 [ 66.    1.2]
 [ 67.    2.1]
 [ 66.    4.2]
 [ 99.    7.8]
 [ 67.    1.8]
 [ 66.    4.8]
 [ 66.    2.8]
 [ 66.    5.1]
 [ 66.    3.3]
 [ 99.    4.2]
 [ 99.    1.3]
 [ 66.    6.5]
 [ 99.    8.9]
 [ 66.    1.8]
 [ 66.    2.9]
 [133.    5.2]
 [ 66.    1.1]
 [ 99.   25.6]
 [ 99.   18.3]
 [ 99.   20.4]
 [ 66.    9.4]
 [ 66.    2.5]
 [ 66.    1.8]
 [ 66.    0.9]
 [166.   10. ]
 [ 66.    3. ]
 [ 99.   13.6]
 [ 66.   11.5]
 [ 66.    1.8]
 [ 66.    1.4]
 [ 67.    1.2]
 [132.    5.7]
 [ 66.    3.2]
 [ 99.   15.8]
 [ 99.    1.6]
 [ 66.   12. ]
 [100.    1.9]
 [ 66.    1.4]
 [ 67.    4.5]
 [ 66.    0.9]
 [ 66.   13.5]
 [ 66.    1.2]
 [ 99.    3.7]
 [ 66.    2.3]
 [ 66.    2.9]
 [ 66.   10.2]
 [ 99.    4.6]
 [ 99.    1.8]
 [ 66.    4.4]
 [ 65.    2.1]
 [ 66.    2.1]
 [132.   19.8]
 [100.    8. ]
 [ 66.    4.1]
 [ 66.   11.2]
 [ 66.    4.1]
 [ 67.    7.9]
 [ 99.    3.5]
 [ 67.    2.4]
 [ 99.    3.7]
 [ 66.    1.3]
 [ 99.    6.2]
 [ 66.    3.6]
 [ 66.    1.9]
 [ 66.    5. ]
 [ 66.    1. ]
 [ 99.    2.2]
 [ 66.    3.8]
 [ 66.    6.6]
 [ 66.    2. ]
 [ 66.    9.9]
 [ 65.    1.4]
 [ 66.    3.6]
 [ 99.    5.8]
 [ 66.    0.9]
 [ 66.    2.8]
 [ 66.    2.8]
 [ 66.   14.6]
 [ 66.    1.8]
 [ 66.    0.9]
 [ 99.   10.2]
 [ 99.    7.6]
 [ 66.   10.5]
 [ 65.    5. ]
 [ 66.    3.4]
 [ 99.   10.7]
 [ 99.   12.3]
 [ 66.    2.7]
 [ 99.   18.9]
 [ 66.    2.7]
 [133.    8.9]
 [ 62.    4. ]
 [ 66.    9.9]
 [ 99.    6.1]
 [ 66.    2.1]
 [ 99.   11.7]
 [ 99.    2.4]
 [ 66.    1.6]
 [ 99.    9.1]
 [ 66.    7.3]
 [ 66.    5.8]
 [ 66.    1.1]
 [ 66.    5. ]
 [ 68.    0.9]
 [ 67.    4.9]
 [ 99.    3.3]
 [132.   10.9]
 [ 66.    4.6]
 [ 66.    1.9]
 [ 65.    8. ]
