0
"[[ 66.    2.7]
 [ 66.    3.7]
 [ 65.    5.1]
 [ 66.    1. ]
 [100.    5.4]
 [ 66.    5. ]
 [ 66.    6.5]
 [ 66.    3.3]
 [ 67.    2.4]
 [101.   16.6]
 [ 99.    5.3]
 [132.    4.7]
 [ 66.    2.6]
 [ 99.    1.7]
 [ 99.   15.5]
 [ 66.   10. ]
 [ 99.    9.6]
 [100.   12.5]
 [ 99.   15. ]
 [ 99.    3.8]
 [ 67.    7.4]
 [100.    9.2]
 [ 99.   12.5]
 [ 67.    0.9]
 [ 99.   12.3]
 [ 66.    0.9]
 [ 66.    6.2]
 [ 66.    8.1]
 [ 66.    2.2]
 [ 66.    0.9]
 [ 68.    2.4]
 [ 99.   13.1]
 [ 99.   11.6]
 [ 66.    9.1]
 [ 67.    2.8]
 [ 65.    9.4]
 [ 66.    2.4]
 [100.    3.7]
 [ 66.    4.4]
 [ 64.    5.6]
 [ 66.    9.6]
 [ 66.    7.4]
 [100.    6.9]
 [ 99.    7.6]
 [100.    6.3]
 [ 66.    3.8]
 [ 99.    5.3]
 [ 66.    3.1]
 [ 66.   13.8]
 [ 66.    2.4]
 [ 99.    1.4]
 [ 66.    5. ]
 [ 99.   10.1]
 [ 66.    5.8]
 [ 66.   12. ]
 [ 67.    1.1]
 [133.    3.8]
 [ 66.    0.9]
 [ 66.    1.3]
 [ 66.    0.6]
 [ 66.    0.8]
 [ 66.    2.8]
 [ 66.    1.5]
 [ 66.    6.5]
 [ 66.   10. ]
 [100.    2.8]
 [132.   16.9]
 [100.   15. ]
 [ 66.    1.4]
 [ 66.    7.9]
 [ 98.    4.7]
 [100.    3.5]
 [ 99.   17.5]
 [ 99.    2. ]
 [ 99.   13.9]
 [ 99.    2.6]
 [ 66.    1.9]
 [ 66.    8.2]
 [ 66.    9.6]
 [ 66.    1.2]
 [100.   10.7]
 [ 66.    3.2]
 [ 66.    3. ]
 [ 68.    3.3]
 [ 66.    2.8]
 [ 66.    2.2]
 [ 66.    1.9]
 [ 66.    2.6]
 [ 66.   12.6]
 [ 99.   13.9]
 [132.    9.9]
 [ 66.    1.3]
 [ 66.    2.8]
 [100.   18.6]
 [ 65.    3.7]
 [ 66.    1.4]
 [ 66.    0.5]
 [ 99.    7.4]
 [ 65.    1.7]
 [ 66.    7.8]
 [ 66.   12.5]
 [ 66.    5.1]
 [ 66.    4.8]
 [ 67.    2.4]
 [ 66.    1.7]
 [ 66.   10.4]
 [ 67.   12.5]
 [ 66.    2.8]
 [ 99.   10.8]
 [ 67.    2.7]
 [ 99.   14.4]
 [ 66.    0.7]
 [ 99.   25.4]
 [ 66.    0.3]
 [ 99.   19.6]
 [ 66.   12.9]
 [133.    1.3]
 [ 66.    0.3]
 [ 66.    4.5]
 [ 66.   10.7]
 [ 66.    5.3]
 [ 66.    0.8]
 [ 99.   18.1]
 [ 66.    5.5]
 [ 66.    3.4]
 [ 66.    5.7]
 [ 66.    3. ]
 [ 67.    2.5]
 [ 66.    1.3]
 [133.    5.9]
 [ 66.    2.6]
 [ 66.    6.1]
 [ 66.    0.5]
 [ 66.    0.4]
 [ 66.    5.8]
 [ 66.    5.2]
 [ 99.    1.9]
 [ 66.    2.5]
 [ 66.    7.7]
 [ 99.   13.7]
 [ 66.    8.1]
 [ 99.   12.2]
 [ 66.    0.4]
 [ 99.    0.7]
 [ 66.    5.6]
 [ 66.    6.6]
 [ 66.    0.7]
 [ 66.    4.9]
 [ 66.    1.3]
 [ 66.    0.6]
 [ 66.    9.7]
 [ 99.    1.7]
 [100.    7.7]
 [ 99.   10.6]
 [ 99.    7.9]
 [ 66.    0.4]
 [ 66.    9. ]
 [ 99.    0.6]
 [ 66.    1.1]
 [ 65.    0.7]
 [ 68.    1.2]
 [ 66.   14.2]
 [ 66.    0.9]
 [ 66.    4.5]
 [ 99.    2. ]
 [ 66.    1.1]
 [ 62.    3.2]
 [ 66.    2.6]
 [ 66.    4.1]
 [ 66.    0.6]
 [ 99.    3.2]
 [ 70.    1.3]
 [ 66.    0.5]
 [ 66.    0.4]
 [ 66.    0.9]
 [ 66.    1.2]
 [ 66.    0.8]
 [ 66.    0.5]
 [ 99.    1.2]
 [ 66.    1.9]
 [ 66.   11.2]
 [133.    3.2]
 [ 99.    6.9]
 [ 66.    0.9]
 [ 66.    0.6]
 [ 66.    0.5]
 [ 99.    9.7]
 [ 66.    5.7]
 [ 66.    3.1]
 [ 66.    4.1]
 [ 99.   15.1]
 [ 66.    4.6]
 [ 66.    2. ]
 [ 99.    5.1]
 [ 66.    0.6]
 [ 66.    1.9]
 [ 99.    2.3]
 [ 99.   17.4]
 [ 66.    7.7]
 [ 99.   12.2]
 [ 66.    2.2]
 [ 66.    3.4]
 [ 66.    0.6]
 [ 99.    7.5]
 [ 66.    0.5]
 [ 66.    5.8]
 [ 66.    7.2]
 [ 65.    2.2]
 [ 99.    0.7]
 [ 66.    1.3]
 [ 66.    9.6]
 [ 66.    5.3]
 [ 99.    6.6]
 [ 99.   12.8]
 [ 66.   10.8]
 [ 99.   11.8]
 [ 66.    0.4]
 [ 99.   10.6]
 [ 66.   10.6]
 [ 66.   12.9]
 [ 66.    3.6]
 [ 99.    0.9]
 [ 68.    0.6]
 [ 66.    0.9]
 [ 66.    0.5]
 [ 66.    0.4]
 [ 66.    0.5]
 [133.    2.9]
 [ 65.    0.6]
 [ 99.    8.1]
 [ 66.    7.7]
 [ 66.    2.1]
 [ 66.    4.4]
 [ 66.    0.7]
 [ 99.    2.7]
 [ 66.    0.9]
 [ 66.    2.9]
 [ 66.    0.4]
 [ 99.   11. ]
 [ 99.   12.4]
 [ 66.    3. ]
 [ 99.    1. ]
 [ 67.    8.1]
 [ 99.    7.6]
 [ 66.    9.8]
 [ 66.    1.3]
 [ 65.    1.1]
 [ 99.    8.3]
 [ 66.    6.3]
 [ 66.    1.5]
 [ 66.    3.7]
 [ 66.    5.7]
 [ 66.    2.8]
 [ 66.    0.6]
 [ 99.    6. ]
 [ 66.    4.2]
 [ 99.   11.8]
 [ 99.    9.4]
 [100.    6.8]
 [ 99.    4. ]
 [ 66.    2.9]
 [ 99.    7.5]
 [ 67.    7.4]
 [ 67.    9. ]
 [ 65.    2.1]
 [ 99.   11.3]
 [ 66.    8.2]
 [ 67.    3.4]
 [ 66.    7.2]
 [ 66.   10.2]
 [ 66.    0.7]
 [ 67.   12.6]
 [ 66.    0.4]
 [133.   16.9]
 [ 66.    4.4]
 [ 99.    9.9]
 [ 66.    4.3]
 [133.    9.1]
 [ 66.    5.8]
 [ 99.   12.8]
 [ 66.    2.2]
 [ 99.   13.8]
 [ 66.    9.6]
 [ 65.   13.3]
 [100.    1.8]
 [166.   15.7]
 [ 99.    7. ]
 [ 66.    2.9]
 [ 97.   14.2]
 [ 99.    7.6]
 [100.   13.3]
 [ 66.    0.6]
 [ 99.   13.4]
 [ 99.    0.6]
 [ 99.    8.4]
 [ 66.    1. ]
 [ 99.    2.2]
 [ 99.    7.2]
 [ 66.    4.7]
 [ 66.    0.5]
 [ 99.   14. ]
 [ 99.    1.7]
 [ 66.    9.8]
 [ 67.    4.5]
 [ 99.   15.4]
 [ 99.    5.3]
 [ 68.    5. ]
 [ 66.    1.3]
 [ 66.   10.9]
 [ 66.    0.8]
 [ 99.    6.6]
 [ 99.    5.7]
 [ 99.    0.9]
 [ 66.    8.5]
 [ 66.    1.2]
 [ 66.    1.3]
 [ 99.    6.6]
 [ 99.    4.5]
 [ 66.    5.3]
 [ 66.    2.8]
 [ 99.    6.8]
 [134.    4.6]
 [ 66.    2.6]
 [ 66.    0.4]
 [ 99.    5.7]
 [ 66.    0.5]
 [ 67.    1.9]
 [ 66.    1. ]
 [ 66.    1.2]
 [ 66.    2.2]
 [ 99.   17.6]
 [ 66.    0.6]
 [ 66.    1. ]
 [ 66.    4.7]
 [ 66.    4.7]
 [ 99.    2.9]
 [ 66.    2.5]
 [100.    6.1]
 [ 99.    4.4]
 [ 99.    5.9]
 [ 66.    4.4]
 [ 66.    5.7]
 [100.    6.6]
 [ 99.   10.1]
 [ 66.    9.5]
 [ 66.    5.2]
 [ 98.    2.5]
 [ 66.    4.3]
 [ 99.    8.7]
 [ 66.    2.5]
 [ 97.    3.6]
 [ 99.    5.1]
 [133.   12.1]
 [ 99.    5.1]
 [ 99.    6.6]
 [ 66.    4.6]
 [ 66.    2.7]
 [ 99.    8.9]
 [ 66.    8.6]
 [ 67.    1.9]
 [ 99.   12.5]
 [ 66.    7.3]
 [ 67.    1.7]
 [ 65.    1.5]
 [ 66.    6.3]
 [ 99.    5.6]
 [ 66.    0.5]
 [ 99.    7.9]
 [ 66.    6.1]
