0
"[[8.40000e+01 3.00000e-01 2.48685e+04 2.96100e+02 1.00020e+03 9.78000e+01
  6.68000e+02 2.50000e+00 9.13812e+04 1.36800e+02 5.31500e+02 5.83000e+01
  2.82258e+04 4.23000e+01 4.88800e+02 0.00000e+00 9.58510e+04 8.33000e+02
  3.10000e+00 7.12218e+04 8.55000e+01 3.34400e+02 6.01000e+01 1.90213e+04
  2.28000e+01 8.63260e+03 4.00000e-01 2.34100e+02]]"
"[[3.90000e+01 3.00000e-01 1.58379e+04 4.06100e+02 7.98400e+02 1.33200e+02
  3.31000e+02 2.90000e+00 7.33315e+04 2.21500e+02 1.06470e+03 6.63000e+01
  4.59200e+03 1.39000e+01 2.12800e+02 1.20000e+00 3.37620e+04 3.14000e+02
  2.70000e+00 2.45979e+04 7.83000e+01 1.66400e+02 6.38000e+01 1.21350e+03
  3.90000e+00 2.46000e+01 4.00000e-01 2.88800e+02]]"
"[[9.10000e+01 5.00000e-01 3.09734e+04 3.40400e+02 9.31700e+02 9.75000e+01
  5.14000e+02 3.00000e+00 9.79998e+04 1.90700e+02 1.19800e+03 6.45000e+01
  1.41131e+04 2.75000e+01 2.02400e+02 1.10000e+00 6.59260e+04 5.05000e+02
  2.90000e+00 4.00383e+04 7.93000e+01 2.32800e+02 6.44000e+01 3.05100e+03
  6.00000e+00 1.06000e+02 4.00000e-01 2.65700e+02]]"
"[[1.35000e+02 8.00000e-01 4.28542e+04 3.17400e+02 1.03150e+03 9.59000e+01
  5.01000e+02 2.90000e+00 8.31911e+04 1.66100e+02 1.06470e+03 6.49000e+01
  1.50001e+04 2.99000e+01 2.89100e+02 1.30000e+00 8.22260e+04 4.86000e+02
  2.80000e+00 3.85933e+04 7.94000e+01 2.66200e+02 6.24000e+01 3.34390e+03
  6.90000e+00 4.07000e+01 4.00000e-01 2.74400e+02]]"
"[[1.430000e+02 6.000000e-01 4.966870e+04 3.473000e+02 1.030800e+03
  9.850000e+01 7.350000e+02 3.100000e+00 1.251675e+05 1.703000e+02
  8.984000e+02 6.510000e+01 1.919250e+04 2.610000e+01 2.703000e+02
  5.000000e-01 1.232860e+05 7.110000e+02 3.000000e+00 5.481870e+04
  7.710000e+01 1.998000e+02 6.370000e+01 4.634000e+03 6.500000e+00
  3.110000e+01 4.000000e-01 2.552000e+02]]"
"[[6.70000e+01 5.00000e-01 2.68860e+04 4.01300e+02 1.03140e+03 9.93000e+01
  1.86000e+02 1.50000e+00 2.63846e+04 1.41900e+02 6.64800e+02 6.01000e+01
  7.96250e+03 4.28000e+01 2.63000e+02 2.20000e+00 2.43520e+04 2.11000e+02
  1.60000e+00 1.75888e+04 8.34000e+01 2.99400e+02 6.06000e+01 9.88970e+03
  4.69000e+01 7.71590e+03 4.00000e-01 4.86200e+02]]"
"[[8.10000e+01 5.00000e-01 2.84592e+04 3.51300e+02 1.03150e+03 1.99100e+02
  4.29000e+02 2.90000e+00 8.80011e+04 2.05100e+02 1.13290e+03 6.61000e+01
  9.46100e+03 2.21000e+01 4.20500e+02 1.00000e+00 6.40790e+04 3.95000e+02
  2.60000e+00 3.04389e+04 7.71000e+01 1.66400e+02 6.08000e+01 2.19190e+03
  5.50000e+00 3.41000e+01 4.00000e-01 3.01600e+02]]"
"[[4.00000e+00 0.00000e+00 2.76180e+03 6.90400e+02 8.98300e+02 5.32500e+02
  8.80000e+01 4.00000e-01 1.11121e+04 1.26300e+02 4.65800e+02 6.61000e+01
  4.48030e+03 5.09000e+01 3.32600e+02 0.00000e+00 1.76870e+04 1.08000e+02
  5.00000e-01 9.45020e+03 8.75000e+01 4.32900e+02 6.51000e+01 1.68430e+03
  1.56000e+01 1.38100e+02 5.00000e-01 1.79150e+03]]"
"[[1.02000e+02 7.00000e-01 3.69201e+04 3.62000e+02 8.98300e+02 9.98000e+01
  3.63000e+02 2.50000e+00 7.64004e+04 2.10500e+02 4.92480e+03 5.69000e+01
  9.17470e+03 2.53000e+01 7.21400e+02 4.00000e-01 6.37420e+04 3.05000e+02
  2.10000e+00 2.29660e+04 7.53000e+01 1.33200e+02 5.10000e+01 1.80660e+03
  5.90000e+00 3.53000e+01 4.00000e-01 4.00800e+02]]"
"[[8.10000e+01 7.00000e-01 3.25092e+04 4.01300e+02 1.03140e+03 9.94000e+01
  3.28000e+02 2.80000e+00 5.02130e+04 1.53100e+02 9.65000e+02 6.52000e+01
  7.41870e+03 2.26000e+01 1.65200e+02 7.00000e-01 5.44380e+04 3.26000e+02
  2.80000e+00 2.57788e+04 7.91000e+01 3.32700e+02 6.08000e+01 3.27470e+03
  1.00000e+01 2.81300e+02 4.00000e-01 2.76000e+02]]"
"[[7.10000e+01 3.00000e-01 3.15966e+04 4.45000e+02 9.98100e+02 9.98000e+01
  3.61000e+02 1.30000e+00 5.19084e+04 1.43800e+02 5.98900e+02 6.09000e+01
  1.72656e+04 4.78000e+01 2.77400e+02 0.00000e+00 5.59900e+04 3.48000e+02
  1.30000e+00 2.94350e+04 8.46000e+01 3.32700e+02 6.10000e+01 4.65390e+03
  1.34000e+01 3.29700e+02 4.00000e-01 6.70500e+02]]"
"[[3.90000e+01 7.00000e-01 1.34081e+04 3.43800e+02 7.98700e+02 9.97000e+01
  1.30000e+02 2.20000e+00 3.78037e+04 2.90800e+02 4.52530e+03 6.53000e+01
  3.12150e+03 2.40000e+01 2.37000e+02 8.00000e-01 1.52960e+04 9.80000e+01
  1.60000e+00 7.21810e+03 7.37000e+01 1.33100e+02 6.34000e+01 4.27100e+02
  4.40000e+00 3.08000e+01 4.00000e-01 5.38900e+02]]"
"[[7.40000e+01 4.00000e-01 3.15734e+04 4.26700e+02 9.98300e+02 9.88000e+01
  4.27000e+02 2.60000e+00 7.40751e+04 1.73500e+02 7.98500e+02 6.53000e+01
  1.44047e+04 3.37000e+01 2.27400e+02 0.00000e+00 5.31900e+04 4.60000e+02
  2.80000e+00 3.72920e+04 8.11000e+01 2.66400e+02 6.01000e+01 3.77190e+03
  8.20000e+00 6.93000e+01 4.00000e-01 2.78000e+02]]"
"[[8.30000e+01 7.00000e-01 3.09159e+04 3.72500e+02 1.03140e+03 2.32800e+02
  2.31000e+02 2.10000e+00 6.05519e+04 2.62100e+02 2.56220e+03 6.55000e+01
  5.29050e+03 2.29000e+01 1.22000e+02 1.20000e+00 3.77970e+04 1.86000e+02
  1.70000e+00 1.38763e+04 7.46000e+01 1.66100e+02 6.42000e+01 2.57160e+03
  1.38000e+01 4.81000e+02 4.00000e-01 5.28600e+02]]"
"[[1.57000e+02 8.00000e-01 6.79562e+04 4.32800e+02 1.03150e+03 9.85000e+01
  4.18000e+02 2.20000e+00 7.36296e+04 1.76100e+02 1.49730e+03 6.00000e+01
  1.37736e+04 3.30000e+01 3.16800e+02 1.30000e+00 6.96750e+04 3.21000e+02
  1.70000e+00 2.39068e+04 7.45000e+01 1.99800e+02 5.72000e+01 7.99390e+03
  2.49000e+01 2.19680e+03 4.00000e-01 5.24000e+02]]"
"[[5.70000e+01 7.00000e-01 2.26956e+04 3.98200e+02 7.65300e+02 2.26100e+02
  1.93000e+02 2.30000e+00 4.73599e+04 2.45400e+02 1.43080e+03 6.63000e+01
  2.43200e+03 1.26000e+01 9.89000e+01 7.00000e-01 1.19690e+04 1.45000e+02
  1.70000e+00 1.04678e+04 7.22000e+01 1.00500e+02 6.03000e+01 3.70600e+02
  2.60000e+00 1.80000e+01 4.00000e-01 5.03800e+02]]"
"[[6.90000e+01 2.00000e-01 3.14518e+04 4.55800e+02 9.65000e+02 9.97000e+01
  3.34000e+02 1.20000e+00 4.78995e+04 1.43400e+02 8.65100e+02 6.11000e+01
  1.27581e+04 3.82000e+01 3.38500e+02 0.00000e+00 4.75800e+04 3.60000e+02
  1.30000e+00 2.85879e+04 7.94000e+01 2.65200e+02 6.11000e+01 9.36300e+03
  2.60000e+01 3.68050e+03 4.00000e-01 6.24400e+02]]"
"[[1.580000e+02 7.000000e-01 6.751680e+04 4.273000e+02 1.031400e+03
  1.332000e+02 4.870000e+02 2.200000e+00 8.623100e+04 1.771000e+02
  1.098100e+03 6.070000e+01 1.283300e+04 2.640000e+01 2.602000e+02
  6.000000e-01 6.113500e+04 3.710000e+02 1.700000e+00 2.810810e+04
  7.580000e+01 2.663000e+02 6.080000e+01 1.383402e+05 3.729000e+02
  9.014100e+04 3.000000e-01 5.066000e+02]]"
"[[1.49000e+02 8.00000e-01 5.44163e+04 3.65200e+02 9.98200e+02 1.98200e+02
  4.49000e+02 2.40000e+00 9.88417e+04 2.20100e+02 8.11890e+03 6.62000e+01
  8.55580e+03 1.91000e+01 2.14800e+02 8.00000e-01 8.64330e+04 3.62000e+02
  2.00000e+00 2.72360e+04 7.52000e+01 1.33100e+02 6.07000e+01 2.56440e+03
  7.10000e+00 2.58000e+01 4.00000e-01 4.34600e+02]]"
"[[4.10000e+01 8.00000e-01 1.68044e+04 4.09900e+02 8.65300e+02 1.33100e+02
  1.40000e+02 2.60000e+00 2.54917e+04 1.82100e+02 7.98600e+02 6.34000e+01
  5.81770e+03 4.16000e+01 2.88250e+03 1.50000e+00 1.94770e+04 1.28000e+02
  2.40000e+00 9.60400e+03 7.50000e+01 1.33200e+02 5.92000e+01 9.04700e+02
  7.10000e+00 1.58600e+02 5.00000e-01 3.44100e+02]]"
"[[1.28000e+02 8.00000e-01 4.48516e+04 3.50400e+02 8.32100e+02 9.96000e+01
  3.99000e+02 2.50000e+00 8.49067e+04 2.12800e+02 6.35540e+03 6.60000e+01
  9.22180e+03 2.31000e+01 5.89900e+02 1.60000e+00 6.93210e+04 3.03000e+02
  1.90000e+00 2.28366e+04 7.54000e+01 1.33200e+02 6.30000e+01 4.06550e+03
  1.34000e+01 1.84280e+03 4.00000e-01 4.46300e+02]]"
"[[1.320000e+02 6.000000e-01 5.543750e+04 4.200000e+02 1.031500e+03
  1.996000e+02 5.230000e+02 2.400000e+00 1.110239e+05 2.123000e+02
  1.730200e+03 5.920000e+01 1.276270e+04 2.440000e+01 6.748000e+02
  7.000000e-01 7.342700e+04 4.140000e+02 1.900000e+00 3.075030e+04
  7.430000e+01 1.998000e+02 6.160000e+01 3.616600e+03 8.700000e+00
  3.401000e+02 4.000000e-01 4.579000e+02]]"
"[[8.30000e+01 7.00000e-01 3.20715e+04 3.86400e+02 9.64900e+02 9.96000e+01
  3.28000e+02 2.80000e+00 5.95671e+04 1.81600e+02 7.65300e+02 6.61000e+01
  7.35120e+03 2.24000e+01 2.43600e+02 1.00000e-01 4.40850e+04 2.85000e+02
  2.40000e+00 2.16446e+04 7.59000e+01 1.66400e+02 6.11000e+01 1.72150e+03
  6.00000e+00 2.44800e+02 3.00000e-01 3.34400e+02]]"
"[[7.30000e+01 7.00000e-01 3.31043e+04 4.53500e+02 1.03150e+03 9.97000e+01
  2.70000e+02 2.40000e+00 5.42389e+04 2.00900e+02 1.33100e+03 6.35000e+01
  6.29260e+03 2.33000e+01 2.10300e+02 1.00000e-01 3.94900e+04 2.32000e+02
  2.10000e+00 1.73680e+04 7.49000e+01 1.33200e+02 6.04000e+01 1.62400e+03
  7.00000e+00 2.09200e+02 3.00000e-01 4.00000e+02]]"
