0
"[[ 67.    2.2]
 [ 66.    0.6]
 [ 66.    3.4]
 [ 66.   10.2]
 [ 66.    5.6]
 [ 66.    0.6]
 [132.    5.7]
 [ 66.    2.3]
 [ 66.    4.8]
 [ 66.    2.8]
 [100.    5.6]
 [ 66.    6.5]
 [ 66.    6.2]
 [ 65.    2.2]
 [ 66.    8.2]
 [ 66.    5.4]
 [ 66.    2.6]
 [ 66.   10.2]
 [100.    6. ]
 [ 99.    4. ]
 [ 66.    3. ]
 [ 99.    2.5]
 [ 99.    3.8]
 [ 66.    6.5]
 [ 66.    1.9]
 [ 66.    3.7]
 [ 66.    3.4]
 [ 99.    4.7]
 [ 66.    6.9]
 [ 66.    6.9]
 [ 66.    6.4]
 [100.    3. ]
 [ 66.    0.4]
 [ 66.    4.8]
 [100.    2.2]
 [ 66.    0.6]
 [ 66.    1.5]
 [ 66.    1. ]
 [ 99.    1.7]
 [ 66.   11.3]
 [ 66.    0.8]
 [ 66.    4. ]
 [ 66.    1.9]
 [ 66.    2.8]
 [ 74.    3. ]
 [ 66.    6.5]
 [ 67.    1. ]
 [ 66.    3.9]
 [ 66.    5.7]
 [ 66.    1.5]
 [ 66.    4.7]
 [ 66.    2.5]
 [ 67.    2.3]
 [ 66.    4. ]
 [ 99.    5.5]
 [100.    4.5]
 [ 66.    2.1]
 [ 66.    1.8]
 [ 67.    1.7]
 [ 66.    1.4]
 [ 66.    4.1]
 [ 99.    6.6]
 [ 66.    2.5]
 [ 66.    8.3]
 [ 99.    3.6]
 [ 67.    2.8]
 [ 99.    0.8]
 [ 66.    1.6]
 [ 66.    0.5]
 [ 66.    1.4]
 [ 66.    1. ]
 [ 66.    1.9]
 [ 99.   10.2]
 [ 66.    6.2]
 [ 66.    3.5]
 [ 99.    7.6]
 [ 66.    2.3]
 [100.    5.3]
 [ 66.    0.9]
 [ 66.    3.7]
 [100.    5.5]
 [ 66.    2.8]
 [ 66.    1.1]
 [ 66.    4.8]
 [ 99.    8.9]
 [ 66.    2.8]
 [ 99.    9.3]
 [ 66.    1.6]
 [ 99.    2.3]
 [ 66.    1.5]
 [ 99.    1.6]
 [ 66.    1.7]
 [ 67.    2.2]
 [ 66.    2.7]
 [ 70.    8.1]
 [ 66.    0.5]
 [ 66.    0.4]
 [ 66.    1.2]
 [ 99.    0.9]
 [ 66.    0.9]
 [ 66.    0.9]
 [ 66.    3.1]
 [100.    5.2]
 [132.    2.7]
 [ 66.    2.8]
 [ 66.    4. ]
 [ 67.   13.3]
 [ 99.    9.1]
 [101.   26.9]
 [ 66.    4.5]
 [ 66.    2.4]
 [ 99.    7.9]
 [133.    6.1]
 [ 65.    2.5]
 [ 66.    3.9]
 [ 99.    5. ]
 [ 99.    1. ]
 [ 64.    5.8]
 [ 66.    0.7]
 [ 66.    0.6]
 [ 65.   11.1]
 [ 66.    3.3]
 [ 66.    0.5]
 [ 66.    9.7]
 [ 66.    1.8]
 [ 66.    4. ]
 [ 66.    0.9]
 [ 66.    8. ]
 [132.    8.9]
 [ 66.    2.7]
 [ 67.    0.9]
 [ 66.    7.3]
 [ 99.    9. ]
 [ 66.    1. ]
 [ 67.    0.8]
 [ 66.   13.8]
 [ 67.    2.7]
 [ 66.    3.9]
 [ 66.    0.5]
 [ 66.    7.9]
 [ 66.    4. ]
 [ 66.    0.9]
 [ 66.    2. ]
 [ 66.    0.5]
 [ 99.    6.5]
 [ 66.    0.6]
 [ 66.    0.4]
 [ 66.    7.4]
 [ 66.    3.5]
 [ 67.    3.3]
 [ 66.    0.9]
 [ 99.    9. ]
 [ 66.    1.6]
 [ 66.    8.6]
 [ 66.   15.5]
 [ 98.    1.4]
 [ 66.    6.4]
 [ 66.    3.9]
 [102.    6.4]
 [ 65.   15. ]
 [ 99.    9.9]
 [ 66.    1. ]
 [ 66.   10.2]
 [ 66.    7.3]
 [ 66.   11. ]
 [ 66.   10.1]
 [ 67.    4.2]
 [ 66.    0.7]
 [ 99.    0.8]
 [ 66.    2.5]
 [ 66.    0.7]
 [ 66.    0.8]
 [ 66.    3.8]
 [100.    4.3]
 [ 66.    1. ]
 [ 99.    8.6]
 [ 66.   10.2]
 [ 99.    2.2]
 [ 66.    9.8]
 [ 66.    3.9]
 [ 65.    0.9]
 [ 66.    4.7]
 [ 66.    0.8]
 [ 67.    0.8]
 [ 99.    5.5]
 [ 66.    3.9]
 [ 99.   16.5]
 [ 67.    4.2]
 [ 99.    0.9]
 [ 66.    7.2]
 [ 66.   10.5]
 [ 67.    0.9]
 [ 66.    3.2]
 [ 65.    5.5]
 [ 66.    8.5]
 [ 66.    6.7]
 [ 66.    5.2]
 [133.    1.6]
 [100.    6.3]
 [ 66.   17.4]
 [ 99.    5.8]
 [ 66.   21.5]
 [100.   10.1]
 [ 99.   20.6]
 [ 66.    3.5]
 [ 66.    0.7]
 [ 66.   11.2]
 [ 66.    0.6]
 [ 69.   12.8]
 [ 66.   10. ]
 [ 66.    2.3]
 [ 66.    1.5]
 [166.    7.2]
 [ 66.    8.5]
 [ 66.   10.9]
 [ 66.    6.6]
 [ 99.   23.1]
 [ 66.    3.3]
 [ 66.    0.6]
 [ 66.    0.6]
 [ 66.    1.5]
 [ 66.    0.6]
 [ 66.    1.4]
 [ 99.   20.4]
 [ 66.    4.4]
 [ 66.    5.4]
 [ 66.    1. ]
 [ 99.    6. ]
 [199.    4.1]
 [ 66.    3.2]
 [100.    4. ]
 [ 66.    4.6]
 [ 66.    1.6]
 [ 66.    3.1]
 [ 66.    1. ]
 [ 65.    4.9]
 [ 67.    5.6]
 [ 66.    4. ]
 [ 66.    1.5]
 [ 67.    5.8]
 [ 99.   11.2]
 [100.   13.5]
 [ 99.    7. ]
 [ 99.    4.6]
 [166.    9.7]
 [ 66.    3.7]
 [ 66.    2.4]
 [ 66.    3.1]
 [ 66.    3.6]
 [ 66.    3. ]
 [100.   15.5]
 [ 99.    4. ]
