0
"[[ 74.5  51.   40.   22. ]
 [ 71.2  51.3  14.   30. ]
 [ 72.4  53.5   9.   26. ]
 ...
 [107.2  78.5   5.   20. ]
 [107.9  69.3   3.   28. ]
 [107.1  69.3   6.    8. ]]"
"[[ 96.3  89.    2.   11. ]
 [ 95.5  86.4  25.   13. ]
 [ 76.7  36.    5.   20. ]
 [ 73.   34.    5.    0. ]
 [ 92.4  87.6  26.   99. ]
 [ 97.1  91.7  16.    8. ]
 [ 98.2  94.    2.    2. ]
 [ 99.   93.8  10.   15. ]
 [ 94.9  89.2   4.    6. ]
 [ 97.8  91.7   7.    7. ]
 [ 99.3  92.8   4.    7. ]
 [100.   91.8   2.    3. ]
 [ 99.2  93.6   4.    2. ]
 [100.8  89.3  34.   28. ]
 [100.   89.   91.   27. ]
 [100.8  96.    6.   22. ]
 [103.5  93.    9.   35. ]
 [ 35.   41.   25.    6. ]
 [ 33.3  35.3  67.   12. ]
 [ 33.5  33.3  64.   28. ]
 [ 32.   29.3  15.   14. ]
 [ 97.   77.5  81.  175. ]
 [102.3  76.5  46.   78. ]
 [ 89.9  89.1  43.  115. ]
 [ 97.5  96.5   7.    7. ]
 [100.   94.    0.    5. ]
 [ 40.   39.    8.   20. ]
 [ 43.1  36.6 178.   12. ]
 [ 46.4  34.1  31.   22. ]
 [ 44.9  35.1  59.   48. ]
 [ 44.8  33.6  11.   24. ]
 [ 45.2  32.4  12.    8. ]
 [109.5 103.8  53.  254. ]
 [101.8  98.8   6.   74. ]
 [ 96.5  93.5   1.    2. ]
 [ 99.7  95.1  68.   22. ]
 [101.7  95.7   2.    6. ]
 [102.5  94.5   2.    2. ]
 [103.1  93.5  17.   43. ]
 [101.   90.5  10.    7. ]
 [101.2  90.1  20.   18. ]
 [ 89.   76.2  16.   51. ]
 [ 90.4  77.4   8.   39. ]
 [ 97.3  78.8  23.   14. ]
 [ 98.3  70.3  21.   30. ]
 [100.4  81.3  18.   28. ]
 [ 98.7  85.    3.   15. ]
 [ 98.8  82.5   8.   14. ]
 [ 84.1  61.    6.   56. ]
 [ 89.9  80.1  28.   33. ]
 [ 94.3  91.8   6.    3. ]
 [ 99.   95.7   3.    8. ]
 [ 89.2  39.8 110.  147. ]
 [ 36.   31.   44.   70. ]
 [ 39.7  37.3  60.   14. ]
 [ 41.   35.5  58.    4. ]
 [ 90.5  84.8 415.  277. ]
 [ 94.4  80.4  45.  181. ]
 [ 84.7  62.   10.   18. ]
 [ 88.2  59.5  24.   75. ]
 [ 89.8  66.9  12.    8. ]
 [ 85.3  61.8  14.   31. ]
 [ 83.3  61.3   2.    7. ]
 [ 79.3  57.7  26.   34. ]
 [ 82.8  55.1  87.   40. ]
 [ 88.2  58.4   5.    7. ]
 [ 77.3  51.8   4.    7. ]
 [ 82.2  52.9  35.   56. ]
 [ 86.   57.    2.    2. ]
 [ 76.2  50.8   2.    5. ]
 [ 64.5  52.    0.    3. ]
 [ 78.5  58.5   8.    7. ]
 [ 84.8  57.8  21.   82. ]
 [ 84.5  56.5   0.    1. ]
 [ 91.3  64.8   6.   16. ]
 [ 93.7  69.1   6.   31. ]
 [ 93.9  68.3   7.   28. ]
 [ 88.4  60.6   4.   23. ]
 [ 87.6  57.9   2.   11. ]
 [ 88.5  56.    0.    0. ]
 [ 89.3  57.7  57.   24. ]
 [ 90.3  61.8   6.    4. ]
 [ 91.5  66.5   8.   10. ]
 [ 87.7  65.3   7.    5. ]
 [ 86.4  62.7   5.   11. ]
 [ 88.5  65.    4.    5. ]
 [ 87.8  65.    3.    5. ]
 [ 90.9  65.1   6.    8. ]
 [ 92.4  65.5  25.    5. ]
 [ 93.3  65.    6.    5. ]
 [ 92.   65.6   6.    2. ]
 [ 90.2  65.7   7.    4. ]
 [ 93.   64.8   8.   12. ]
 [ 89.3  63.7   4.    8. ]
 [ 91.5  57.4  17.   78. ]
 [ 99.8  69.3   0.    6. ]
 [102.3  71.4  30.   48. ]
 [ 98.7  69.3   5.   11. ]
 [ 95.6  65.4  12.   26. ]
 [ 92.8  61.4  12.    2. ]
 [ 96.8  63.    8.    1. ]
 [ 98.   65.    0.    2. ]
 [101.6  66.    6.   50. ]
 [101.8  65.5   8.   23. ]
 [ 98.9  63.5  30.   22. ]
 [ 92.9  65.   21.   45. ]
 [ 98.3  72.    4.   25. ]
 [ 95.8  67.    6.   13. ]
 [ 90.7  63.3   2.    9. ]
 [ 88.8  70.2   1.   11. ]
 [ 90.   68.7   2.   13. ]
 [ 90.6  63.2   7.   12. ]
 [ 87.6  59.9  27.   24. ]
 [ 98.4  61.7  13.    2. ]
 [ 99.5  64.7   8.   31. ]
 [ 91.   64.4  13.   42. ]
 [ 96.2  64.    2.    8. ]
 [ 80.5  47.5   1.   13. ]
 [ 74.1  48.1  10.   10. ]
 [ 73.4  50.3   4.    6. ]
 [ 76.   50.5   0.    2. ]
 [ 80.3  54.7  11.   53. ]
 [ 82.4  56.6   7.    5. ]
 [ 84.   56.    6.    1. ]
 [ 85.3  57.5   3.    2. ]
 [ 91.5  75.6   3.    9. ]
 [ 84.   69.5   0.    1. ]
 [ 79.7  55.5  38.   25. ]
 [ 88.4  57.9  55.    5. ]
 [ 92.6  62.8   3.   12. ]
 [ 91.4  57.7  14.   38. ]
 [ 91.7  62.2   2.    5. ]
 [ 95.7  69.3   0.    6. ]
 [ 96.   59.    2.    1. ]
 [ 94.   48.7   0.    6. ]
 [ 93.3  67.3   6.    4. ]
 [ 93.   64.5   2.    0. ]
 [ 90.   63.5   1.    1. ]
 [ 96.4  67.1   1.   11. ]
 [ 96.8  72.    2.    4. ]
 [ 90.   61.3   1.    2. ]
 [ 84.7  61.6   3.    8. ]
 [ 90.   63.5   7.   32. ]
 [ 86.5  71.    4.   10. ]
 [ 96.   68.    3.    3. ]
 [ 99.   75.7   0.    0. ]
 [ 95.5  71.5   5.    1. ]
 [104.3  94.7  31.  190. ]
 [104.  102.    0.    2. ]
 [107.1  99.3   4.   20. ]
 [ 97.   59.3  13.   47. ]
 [ 86.7  68.4  19.   81. ]
 [ 89.2  70.    2.    2. ]
 [ 87.   67.3   3.    2. ]
 [ 92.9  72.    4.    4. ]
 [ 93.7  74.8   4.   19. ]
 [ 75.   59.4  13.   14. ]
 [ 62.   41.6   4.   19. ]
 [ 57.5  50.6   2.   18. ]
 [ 62.5  49.    2.   10. ]
 [ 55.2  45.6   2.    6. ]
 [ 62.6  41.4   4.   13. ]
 [ 68.2  54.8   3.    1. ]
 [ 75.2  62.    1.    9. ]
 [ 81.6  71.2   2.    7. ]
 [ 84.7  63.7   0.    4. ]
 [ 83.7  61.5   2.    8. ]
 [ 83.7  67.7   1.    6. ]
 [ 81.8  67.3   5.    7. ]
 [ 88.5  67.8  18.   51. ]
 [ 94.3  67.3   1.    2. ]
 [ 95.9  68.3   7.   28. ]
 [ 96.   71.5   2.    5. ]
 [ 88.3  70.3   8.   12. ]
 [ 97.6  72.6   4.    6. ]
 [ 98.1  73.2   5.   10. ]
 [ 91.3  68.7   1.    2. ]
 [ 84.6  71.4   9.   24. ]
 [ 96.9  71.6   5.   12. ]
 [ 82.4  58.9   2.   11. ]
 [ 85.7  66.8   2.    5. ]
 [ 85.8  59.2   6.   11. ]
 [ 87.8  64.8   6.   28. ]
 [ 90.6  73.8   4.    9. ]
 [ 82.2  59.6   3.   30. ]
 [ 84.7  57.    0.    2. ]
 [ 87.7  60.3   5.    8. ]
 [ 89.7  62.3   3.   15. ]
 [ 96.4  68.1  17.   94. ]
 [ 96.3  70.   15.   15. ]
 [ 93.5  66.    7.   38. ]
 [ 86.   54.1   3.   55. ]
 [ 99.1  65.7  10.   16. ]
 [104.7  69.    2.    1. ]
 [107.5  70.    3.    4. ]
 [101.8  69.6  10.    9. ]
 [ 95.3  63.6   4.   16. ]
 [ 97.3  70.7   3.   14. ]
 [ 90.8  68.6  11.   13. ]
 [ 93.8  71.8   1.    0. ]
 [ 92.7  66.7   1.   12. ]
 [ 70.7  51.1   4.   25. ]
 [ 68.3  65.7  28.  262. ]
 [ 77.5  68.6  53.   50. ]
 [ 84.7  72.8  10.   14. ]
 [ 89.4  77.3  25.    5. ]
 [ 95.2  83.3  21.   11. ]
 [ 96.7  84.8   8.    9. ]
 [ 97.6  86.3  11.    6. ]
 [ 98.7  84.    6.    7. ]
 [ 97.7  85.5   6.    9. ]
 [ 98.   86.7   2.    8. ]
 [ 98.7  88.    1.    0. ]
 [ 98.1  87.    4.    7. ]
 [ 97.8  85.1  27.   14. ]
 [ 95.4  84.4   9.    7. ]
 [ 94.   83.    5.    2. ]
 [ 94.7  84.1  10.   11. ]
 [ 97.1  86.4  13.    7. ]
 [ 96.9  86.1   4.    8. ]
 [ 95.3  85.4  12.    7. ]
 [ 95.8  87.    8.    6. ]
 [ 94.8  85.6  10.   11. ]
 [ 94.5  84.   12.    7. ]
 [ 95.3  85.    9.    6. ]
 [ 93.4  82.8  11.    7. ]
 [ 92.3  82.8   3.    1. ]
 [ 92.9  81.6  23.   12. ]
 [ 93.4  82.4  18.   13. ]
 [ 93.9  84.8   8.   18. ]
 [ 94.8  85.8   4.    2. ]
 [ 93.   83.2  15.    3. ]
 [ 92.   82.    1.    1. ]
 [ 90.7  81.1   6.    7. ]
 [ 92.7  84.    6.    0. ]
 [ 91.4  82.6   5.    8. ]
 [ 94.   81.5  24.    2. ]
 [ 94.   85.4   8.   30. ]
 [ 94.5  85.8   8.   11. ]
 [ 93.4  85.2  13.   34. ]
 [ 91.4  84.5   3.    3. ]
 [ 91.   82.    2.    4. ]
 [ 90.9  81.7   4.    3. ]
 [ 90.9  81.9  19.   11. ]
 [ 91.2  83.3  17.   16. ]
 [ 92.8  83.4   9.    6. ]
 [ 94.   85.    0.    1. ]
 [ 92.5  80.5   0.    2. ]
 [ 92.   72.3   0.    3. ]]"
"[[70.2 50.8  3.   2. ]
 [72.3 60.5  7.  22. ]
