0
"[[ 99.3  71.   10.    7. ]
 [ 99.   65.7   7.    5. ]
 [100.   64.    7.   10. ]
 ...
 [ 56.5  26.5   8.   18. ]
 [ 55.7  26.1  28.   16. ]
 [ 55.9  26.6  12.   12. ]]"
"[[105.3  67.6   4.    8. ]
 [106.   67.7   2.    7. ]
 [102.5  67.    1.    1. ]
 ...
 [128.  104.    5.    1. ]
 [127.7 106.    7.    3. ]
 [125.3 110.8   6.    6. ]]"
"[[ 85.   55.    3.    7. ]
 [ 90.   56.5   1.    2. ]
 [ 96.3  75.7   4.    9. ]
 ...
 [105.5  68.5   5.    3. ]
 [103.8  67.   25.   11. ]
 [109.5  67.5  27.  143. ]]"
"[[69.  60.   4.  14. ]
 [74.  63.7  0.   1. ]
 [73.  44.2  8.  39. ]
 ...
 [88.  58.5  0.   1. ]
 [92.2 59.2  9.  15. ]
 [94.3 62.5  2.   6. ]]"
"[[ 65.6  48.4   4.   20. ]
 [ 71.8  57.2  14.   13. ]
 [ 65.5  52.    0.    4. ]
 ...
 [ 72.   55.    8.    1. ]
 [109.   80.3   8.   87. ]
 [ 92.7  74.3   6.    8. ]]"
"[[ 79.7  50.3   5.   16. ]
 [ 73.7  55.    8.    6. ]
 [ 82.8  55.5  17.   14. ]
 [ 81.6  56.3  32.   22. ]
 [ 89.5  56.5   0.    2. ]
 [ 78.5  57.5   3.    9. ]
 [ 91.3  58.8  39.   18. ]
 [ 92.8  58.3  10.   11. ]
 [ 90.6  66.   31.   49. ]
 [ 94.8  60.8  10.   23. ]
 [ 95.   59.7   6.   12. ]
 [ 96.8  59.   10.    8. ]
 [ 98.   56.   10.   11. ]
 [102.8  58.8   9.   51. ]
 [106.3  58.5   9.   18. ]
 [107.   59.   27.   94. ]
 [107.   61.    7.   26. ]
 [109.5  61.    1.    1. ]
 [111.   62.    4.    7. ]
 [111.   60.    0.    4. ]
 [108.5  62.3   2.    3. ]
 [ 80.5  54.5  17.   39. ]
 [ 86.3  56.    4.    4. ]
 [ 85.5  54.8   4.    3. ]
 [108.7  60.8  20.   34. ]
 [110.2  58.8   1.   26. ]
 [112.3  64.    1.    6. ]
 [113.   64.    0.    8. ]
 [113.5  64.5   2.    7. ]
 [113.   63.    0.    5. ]
 [115.7  65.    3.    5. ]
 [110.   63.3   3.    8. ]
 [113.   62.3   0.    8. ]
 [111.   62.    2.    2. ]
 [112.   62.3   3.    8. ]
 [111.5  59.8  77.   74. ]
 [111.7  53.7  35.    5. ]
 [106.   59.    0.    7. ]
 [ 81.5  41.5  20.   67. ]
 [112.3  58.   45.   44. ]
 [110.5  58.5   1.    2. ]
 [116.3  66.3  35.   72. ]
 [116.3  65.3   5.   14. ]
 [111.5  61.9  52.  147. ]
 [116.   64.   28.  142. ]
 [115.1  64.7  15.   43. ]
 [107.3  63.5   3.    6. ]
 [112.8  63.9  17.   32. ]
 [112.1  61.   33.   61. ]
 [113.4  60.6  19.   15. ]
 [114.   62.   28.   42. ]
 [114.5  61.    2.    6. ]
 [116.7  63.1  14.   12. ]
 [116.5  62.8  19.   77. ]
 [114.   60.    4.    6. ]
 [110.5  64.   11.    3. ]
 [112.   64.    2.    6. ]
 [111.   64.   11.    8. ]
 [106.5  63.8   5.    9. ]
 [116.8  64.8  42.   52. ]
 [113.8  64.5  38.   40. ]
 [116.   64.    3.    5. ]
 [105.2  68.   13.   19. ]
 [107.   69.3  31.    7. ]
 [107.   70.    1.    9. ]
 [110.   72.   32.   11. ]
 [111.4  74.4  15.    9. ]
 [108.7  72.    9.   20. ]
 [110.7  73.3   7.   13. ]
 [110.2  74.2  31.   12. ]
 [108.5  74.3  28.   12. ]
 [116.   75.5   2.    8. ]
 [116.7  69.7  96.   91. ]
 [118.8  70.8  11.    4. ]
 [118.5  68.5   3.    0. ]
 [121.3  86.3   7.   15. ]
 [115.6  85.6   6.   11. ]
 [122.   71.5   7.   28. ]
 [111.8  66.4  14.   21. ]
 [121.   70.    0.    4. ]
 [100.1  64.9  25.   20. ]
 [111.7  65.7  53.   19. ]
 [ 94.3  64.5  49.   10. ]
 [104.8  65.7  86.   31. ]
 [111.7  67.   95.   27. ]
 [107.3  65.7  64.   17. ]
 [104.   69.3  35.    3. ]
 [117.   68.   45.    1. ]
 [107.5  71.    9.    3. ]
 [108.   70.4  38.   17. ]
 [105.3  71.    3.    6. ]
 [119.7  68.7  26.   12. ]
 [107.8  71.   70.    8. ]
 [115.7  75.  116.   11. ]
 [115.   73.7  37.   19. ]
 [108.   60.5  40.   44. ]
 [115.   63.   14.    4. ]
 [116.5  63.5   2.   14. ]
 [127.3  75.9   9.    3. ]
 [127.5  76.7  14.   11. ]
 [127.   76.   28.    6. ]
 [127.8  75.5   2.    9. ]
 [127.4  79.5  16.   13. ]
 [129.4  84.4   8.    2. ]
 [130.   88.    3.    5. ]
 [127.2  84.    6.    8. ]
 [127.8  83.    5.   11. ]
 [128.   77.    0.   12. ]
 [127.   73.   35.   32. ]
 [125.5  67.    0.    8. ]
 [ 75.   38.8  30.   18. ]
 [111.6  63.   56.   48. ]
 [128.   73.    8.   24. ]
 [119.3  69.9  52.  210. ]
 [126.7  70.3   5.   17. ]
 [127.5  73.    8.    5. ]
 [110.3  70.   18.    3. ]
 [113.7  72.   24.    2. ]
 [109.5  80.    4.   12. ]
 [127.   73.    0.    4. ]
 [128.   71.6   4.    7. ]
 [109.   75.5  12.   10. ]
 [115.5  75.5   4.    3. ]
 [119.   79.   27.    7. ]
 [129.8  79.5  16.   18. ]
 [129.8  78.2  47.   19. ]
 [105.8  57.  115.   71. ]
 [ 95.6  60.   30.   36. ]
 [122.3  69.3   2.    2. ]
 [106.3  67.5  14.   19. ]
 [122.   65.    6.   10. ]
 [115.5  68.3   3.    9. ]
 [121.5  67.5   5.    2. ]
 [123.6  68.9  18.    7. ]
 [125.7  70.   14.    6. ]
 [125.   71.7  27.   28. ]
 [125.6  69.9  18.   21. ]
 [126.   70.7   7.    2. ]
 [125.   70.5  21.  145. ]
 [115.   65.4   3.    2. ]
 [112.   66.    4.    3. ]
 [109.   67.    0.    9. ]
 [ 81.7  43.3  12.   23. ]
 [104.3  55.7   7.   18. ]
 [126.   68.    0.    5. ]
 [ 80.7  42.7  14.   33. ]
 [128.5  68.5   9.    5. ]
 [128.   72.    3.    8. ]
 [114.8  72.8  12.   29. ]
 [124.   85.3  16.   10. ]
 [124.5  77.    0.   11. ]
 [124.5  70.3   6.   20. ]
 [124.7  73.7   2.   20. ]
 [124.7  72.    4.    2. ]
 [129.   74.5   6.    6. ]
 [109.   58.7  40.   74. ]
 [ 96.   53.7   5.   42. ]
 [106.   53.    6.    0. ]
 [ 59.   24.5   8.    1. ]
 [ 60.7  26.    7.   51. ]
 [ 59.6  25.7  21.   44. ]
 [ 72.5  38.   22.   56. ]
 [ 87.6  54.   13.   31. ]
 [ 79.8  45.6  23.   72. ]
 [ 87.5  53.5   2.    1. ]
 [ 73.2  40.2  32.   54. ]
 [104.2  64.4  31.   28. ]
 [ 95.5  61.    1.   14. ]
 [ 88.4  49.2   8.   14. ]
 [ 77.   40.5  26.    4. ]
 [ 55.5  26.3  17.   24. ]
 [127.   56.    6.    8. ]
 [ 74.8  43.5  86.  165. ]
 [ 93.   57.5   4.    6. ]
 [ 98.5  63.5  12.   14. ]
 [ 98.   63.   14.   12. ]
 [113.7  63.   72.   35. ]
 [ 68.   38.5   9.   22. ]
 [ 55.8  24.    8.   12. ]
 [ 71.8  38.8  54.   99. ]
 [ 47.   26.    7.    7. ]
 [ 54.   29.   50.   26. ]
 [ 50.3  25.8   5.   42. ]
 [ 94.   47.5  13.    5. ]
 [ 60.3  32.5  48.   62. ]
 [ 45.6  26.   11.   72. ]]"
"[[81.2 57.1 96.  38. ]
 [77.5 54.   0.   3. ]
 [89.  60.5  5.  11. ]
 ...
 [74.3 59.3 21.   5. ]
 [76.8 60.3  3.   2. ]
 [70.9 58.  30.  11. ]]"
"[[ 79.8  41.2  11.   38. ]
 [ 86.3  50.    4.   20. ]
 [ 85.5  49.5   3.    9. ]
 [ 92.3  48.    7.   42. ]
 [ 60.7  37.7  46.   18. ]
 [ 49.5  27.3  31.   59. ]
 [ 42.   23.3  17.   16. ]
 [ 30.3  13.3   9.   11. ]
 [  7.    3.5  45.   27. ]
 [  0.    0.    5.   57. ]
 [ 14.    6.    1.   18. ]
 [ 25.5  11.5   0.    0. ]
 [ 41.3  24.    0.   10. ]
 [ 38.5  16.    0.   12. ]
 [ 50.   24.3   3.   16. ]
 [  0.    0.    4.   11. ]
 [ 71.7  38.7   3.  127. ]
 [ 69.9  34.4  15.   28. ]
 [ 43.5  22.5  38.   48. ]
 [ 98.   50.   39.   64. ]
 [ 53.3  26.   13.   16. ]
 [ 21.   11.    2.    9. ]
 [  0.    0.   17.   36. ]
 [ 55.   24.6  34.   39. ]
 [ 86.4  44.3  60.   12. ]
 [120.5  58.    0.    6. ]
 [103.8  70.   23.   12. ]
 [106.7  60.3  34.    9. ]
 [116.   85.7   9.   59. ]
 [ 79.7  42.7  16.   51. ]
 [ 83.8  46.7  20.  225. ]
 [ 42.5  25.    7.    6. ]
 [ 58.   26.    0.    0. ]
 [ 60.   26.   24.   75. ]
 [ 32.   21.    5.   13. ]
 [ 31.5  22.    0.    0. ]
 [ 31.8  20.8   2.   26. ]
 [ 36.8  17.6  19.    6. ]
 [ 31.3  25.    1.    9. ]
 [  0.    0.    9.   38. ]
 [  0.    0.   14.   33. ]
 [  0.    0.    1.    6. ]
 [ 49.3  20.7  24.   24. ]
 [ 57.7  27.    7.   43. ]
 [ 85.5  45.5  34.   34. ]
 [112.5  56.    6.    8. ]
 [ 26.   18.   15.    4. ]
 [ 94.   51.7   3.   34. ]
 [ 34.5  22.5   2.    6. ]
 [ 64.3  32.7 129.   43. ]
 [ 36.3  26.3  87.   57. ]
 [ 70.   37.7  87.  136. ]
 [ 56.   31.5   6.    6. ]
 [  7.    5.3  87.   48. ]
 [ 46.   25.   33.   88. ]
 [ 83.4  52.6 158.  174. ]
 [121.6  63.8  44.   13. ]
 [118.3  63.7   4.    2. ]
 [ 74.8  39.8  13.   70. ]
 [ 61.5  41.    8.    6. ]
 [ 98.5  69.    0.    1. ]
 [115.8  54.8  19.   37. ]
 [120.5  59.5   2.   17. ]
 [101.   59.    6.    7. ]
 [107.   59.7   2.   12. ]
 [100.7  50.7  38.   23. ]
 [ 94.7  59.3  51.   11. ]
 [ 87.5  49.8  16.    2. ]
 [ 86.3  48.    3.    0. ]
 [ 85.5  48.    0.    4. ]
 [120.   57.   22.   41. ]
 [125.5  60.5   3.    8. ]
 [ 59.6  29.2   6.    8. ]
 [ 59.4  31.4  23.   52. ]
 [118.5  58.9  30.   26. ]
 [ 56.   31.    2.   14. ]
 [ 58.   27.    5.    7. ]
 [ 64.7  27.   13.   21. ]
 [ 66.   28.   10.    3. ]
 [ 66.3  30.8  16.   10. ]
 [ 64.3  35.3  88.   97. ]
 [135.   79.7   6.    5. ]
 [143.   87.    5.    7. ]
 [116.7  69.   21.    4. ]
 [ 91.5  59.5  53.   10. ]
 [107.   63.2  31.   37. ]
 [ 68.   32.    0.    1. ]
 [ 66.5  30.3   6.    6. ]]"
"[[68.5 45.  25.  15. ]
 [80.  47.8 23.  25. ]
 [74.7 51.6 11.   9. ]
 ...
 [62.5 47.   7.  12. ]
 [72.  46.   1.   6. ]
 [70.3 49.3  7.   2. ]]"
"[[113.2 109.2   1.    4. ]
 [114.2 109.6   9.   11. ]
 [114.  110.5   0.    0. ]
 ...
 [ 98.   71.5   5.    5. ]
 [ 99.4  72.7  26.   30. ]
 [ 98.5  72.   10.    5. ]]"
"[[108.9 104.3   5.    7. ]
 [110.2 108.    1.    2. ]
 [110.7 110.1   6.    4. ]
 ...
 [ 58.   29.5  42.   29. ]
 [ 52.3  30.   23.   12. ]
 [ 60.   31.    6.    2. ]]"
"[[ 85.3  91.7   6.   40. ]
 [ 92.4  99.6  21.   85. ]
 [ 99.6 106.6   9.    6. ]
 [102.  105.5   0.    1. ]
 [ 80.4  59.8   4.    4. ]
 [ 78.   57.    4.    5. ]
 [ 76.   54.3   1.    3. ]
 [ 75.   55.    8.    8. ]
 [ 75.3  53.2  11.    4. ]
 [ 75.4  53.9   9.    3. ]
 [ 72.   53.1   4.   18. ]
 [ 70.   52.2   8.    1. ]
 [ 75.4  56.8   3.    1. ]
 [ 74.1  55.3  20.    5. ]
 [ 71.   53.7   3.    2. ]
 [ 73.3  55.8   4.    3. ]
 [ 72.   55.2  16.   15. ]
 [ 68.8  52.2  12.   16. ]
 [ 74.8  54.8 107.  129. ]
 [ 84.6  56.   48.   93. ]
 [ 74.7  46.7  31.   71. ]
 [ 88.2  54.6  45.   75. ]
 [ 90.6  58.4   6.   16. ]
 [ 78.6  56.3  10.   48. ]
 [ 79.3  47.8   3.   14. ]
 [ 76.1  45.8   5.    8. ]
 [ 89.2  55.8  12.   21. ]
 [ 89.2  60.8  14.   12. ]
 [ 97.   64.3   2.    2. ]
 [ 98.2  70.8   4.    8. ]
 [ 87.7  79.    4.   13. ]
 [ 92.4  60.3   2.    4. ]
 [ 93.4  70.4   7.   14. ]
 [ 95.7  62.9   7.   33. ]
 [ 79.8  53.7   2.    6. ]
 [ 70.5  53.5   0.    2. ]
 [ 68.3  43.3   2.    4. ]
 [ 74.7  57.5   4.    5. ]
 [ 67.7  49.7   0.    1. ]
 [ 65.   46.    1.    1. ]
 [ 63.   40.    0.    4. ]
 [ 68.   48.7   1.    0. ]
 [ 72.7  52.3   4.    4. ]
 [ 67.   49.9   1.    3. ]
 [ 68.3  50.5   8.   14. ]
 [ 69.1  49.7   7.   20. ]
 [ 67.6  46.3   3.    7. ]
 [ 67.   49.7   4.   19. ]
 [ 62.8  43.    5.    5. ]
 [ 60.7  50.    6.   10. ]
 [ 64.   47.5   1.   12. ]
 [ 64.   44.7   1.    5. ]
 [ 64.   43.3   1.    7. ]
 [ 65.   43.    2.    2. ]
 [ 70.9  48.7   2.    2. ]
 [ 70.3  47.    2.    6. ]
 [ 65.5  42.1   2.    4. ]
 [ 69.7  46.4   2.   13. ]
 [ 71.2  45.3   4.    9. ]
 [ 74.   50.    1.    0. ]
 [ 72.8  49.    3.    7. ]
 [ 71.   45.    0.    0. ]
 [ 78.2  48.8   2.    6. ]
 [ 85.   57.5   2.    4. ]
 [ 86.3  59.2   2.    9. ]
 [ 87.7  61.2   3.   30. ]
 [ 92.   66.7   6.    3. ]
 [ 90.3  68.3   3.    8. ]
 [ 91.1  69.8  24.   19. ]
 [ 97.8  74.3   4.   23. ]
 [ 97.7  67.    2.    2. ]
 [ 97.9  65.6   7.   16. ]
 [ 96.3  60.3   1.    4. ]
 [ 99.8  60.   13.   55. ]
 [ 94.7  57.    2.    0. ]
 [ 92.   56.    1.    5. ]
 [ 93.5  56.8   3.    3. ]
 [ 83.5  56.    1.    4. ]
 [ 99.3  61.4   6.   11. ]
