0
"[[73.1 61.9  6.   5. ]
 [80.3 65.   4.  13. ]
 [67.  47.3  0.   2. ]
 ...
 [95.6 74.7 16.  11. ]
 [92.6 80.7  7.   3. ]
 [93.2 82.  21.  13. ]]"
"[[97.8 90.   3.   6. ]
 [97.1 82.9 18.   7. ]
 [95.7 88.3 64.   2. ]
 ...
 [86.7 68.6  2.   3. ]
 [79.4 73.   2.   5. ]
 [84.9 67.3  6.  15. ]]"
"[[ 73.   73.5  18.    2. ]
 [ 86.5  76.3   2.    4. ]
 [ 78.9  66.6   4.    6. ]
 [ 83.   69.8   5.    2. ]
 [ 87.3  75.   14.    1. ]
 [ 93.3  84.5   2.    7. ]
 [ 98.7  83.3  20.    8. ]
 [106.6  87.4  37.    7. ]
 [108.8  90.9  96.   39. ]
 [105.6  87.6  14.   12. ]
 [102.   82.5   6.    1. ]
 [104.9  88.8   7.    4. ]
 [ 96.7  78.7   1.    1. ]
 [102.3  78.8   2.   11. ]
 [110.3  87.8  12.    6. ]
 [116.1  88.6   2.    9. ]
 [114.2  89.    2.    3. ]
 [114.6  94.3   4.   11. ]
 [ 98.8  82.6   1.   10. ]
 [ 98.4  80.4   1.    3. ]
 [105.5  88.    0.    2. ]
 [109.5  89.6   6.    4. ]
 [112.   95.3   3.    1. ]
 [109.6  97.4   3.    4. ]
 [110.5  93.2   3.    4. ]
 [108.2  93.8   2.    2. ]
 [112.1  92.3   6.    1. ]
 [117.5  98.7   5.    5. ]
 [115.   99.8   3.    3. ]
 [117.1  99.9   2.    5. ]
 [117.   97.3   2.    1. ]
 [111.1  96.4   2.   10. ]
 [111.8  93.4   3.    7. ]
 [112.9  92.8   4.    8. ]
 [114.4  94.8   7.    3. ]
 [116.3  91.4  14.    4. ]
 [111.   92.7   2.    4. ]
 [117.7  96.3   2.    4. ]
 [119.  100.2   6.    4. ]
 [118.9  95.1  21.    6. ]
 [115.7  94.7   5.    2. ]
 [118.7  94.4   9.    6. ]
 [111.5  96.    2.    2. ]
 [113.7  99.3   2.    5. ]
 [119.   99.5   1.    2. ]
 [119.   95.5  33.    3. ]
 [120.8 107.2  18.    2. ]
 [123.6 107.9  25.    4. ]
 [125.2 106.7  19.    3. ]
 [119.3 103.    6.    4. ]
 [118.1 112.1  83.    7. ]
 [128.9 105.6   3.    9. ]
 [127.8 104.1   7.    5. ]
 [125.2 100.1   3.    8. ]
 [128.3 101.3   1.    1. ]
 [132.8 105.6   1.    2. ]
 [131.7 102.    2.    1. ]
 [132.7 103.8   6.    6. ]
 [131.8  98.3   8.    8. ]
 [134.6 104.2   4.    4. ]
 [123.8 110.3  15.   25. ]
 [114.5 111.9  27.   19. ]
 [125.8 109.8   3.   12. ]
 [122.8 104.4  20.    4. ]
 [126.   99.5   1.    3. ]
 [117.5  91.5   1.    4. ]
 [119.8  96.    2.   10. ]
 [121.8  93.8   4.    3. ]
 [127.7 113.3   3.    9. ]
 [131.4 114.4   4.    7. ]
 [127.8 100.8   1.    3. ]
 [126.2  96.3   4.    7. ]
 [125.3 106.3   2.    2. ]
 [125.7 115.4  13.   17. ]
 [126.5  98.7   8.    5. ]
 [123.7  95.    1.    1. ]
 [123.3  93.3   0.    0. ]
 [128.3 101.1   2.    2. ]
 [131.6 105.2  50.   72. ]
 [125.  103.5   2.    6. ]
 [126.5 100.3  12.    6. ]
