0
"[[ 93.7  66.3   2.    3. ]
 [ 92.7  67.3   1.    2. ]
 [ 97.5  81.5   3.    1. ]
 ...
 [137.2 118.2   3.    6. ]
 [136.2 110.6   3.   27. ]
 [134.7 115.2   4.   30. ]]"
"[[133.4  87.3  37.   33. ]
 [114.2  69.4   3.    9. ]
 [120.5 101.7  14.   54. ]
 [125.   93.7   2.   11. ]
 [128.  110.    1.    7. ]
 [130.5 118.    3.   28. ]
 [133.8  99.8  31.   14. ]
 [132.8 125.2  25.   31. ]
 [135.5 105.5   1.    8. ]
 [138.7 101.3   4.    7. ]
 [131.3 107.3   8.   12. ]
 [132.7  96.7   1.    2. ]
 [141.2  87.8   6.   22. ]
 [135.3  90.8  17.   58. ]
 [139.5 106.   24.    2. ]
 [131.2  73.4  19.   88. ]
 [122.7  98.1 160.  107. ]
 [115.   90.3   8.    4. ]
 [110.7  86.3   6.    6. ]
 [109.   85.    7.    2. ]
 [107.   86.    0.   14. ]
 [113.   86.3   8.   13. ]
 [115.7  85.    2.    8. ]
 [117.7  95.    4.    4. ]
 [116.4  89.9  74.   16. ]
 [116.   90.5  10.    6. ]
 [116.5  87.5  13.   18. ]
 [120.7  94.3   9.   11. ]
 [121.3  98.7   4.    1. ]
 [119.3  90.3   3.   14. ]
 [117.4 100.7  29.    6. ]
 [116.5 100.   10.   25. ]
 [109.3 104.3   8.    8. ]
 [116.8 101.    4.   16. ]
 [116.8 100.5 109.   17. ]
 [105.5  90.3  16.    3. ]
 [107.   90.7   3.    1. ]
 [111.8  94.5   0.    2. ]
 [113.8  98.8  14.    1. ]
 [118.3 103.    1.    6. ]
 [113.9 102.3   3.   10. ]
 [118.  103.8   2.    3. ]
 [124.2 106.7  74.   33. ]
 [124.  105.    2.   17. ]
 [125.  112.3   3.    2. ]
 [124.  112.5   0.    1. ]
 [118.1 106.3  41.   24. ]
 [123.   87.3  23.   25. ]
 [124.7 106.    4.    5. ]
 [124.  107.5  38.    5. ]
 [129.5 111.5   4.    5. ]
 [131.5  85.5   2.    4. ]
 [128.  107.1  28.   21. ]
 [123.9 108.6   3.    7. ]
 [127.  113.    1.    1. ]
 [128.3 110.3   2.    5. ]
 [125.  107.    2.    1. ]
 [105.6  88.    4.   18. ]
 [ 97.3  73.3   5.    3. ]
 [106.7  93.8   2.    8. ]
 [114.2  94.8   1.    1. ]
 [111.   92.    1.    3. ]
 [116.7 104.    1.    3. ]
 [113.1 101.1   1.    4. ]
 [111.3  96.3  20.    1. ]
 [112.2  96.4   6.    2. ]
 [117.   96.    2.   10. ]
 [114.8  96.2   2.    3. ]
 [107.3  93.3   1.    1. ]
 [121.8  93.5   2.   11. ]
 [113.3  96.7   5.   16. ]
 [105.4  86.9  19.    6. ]
 [107.7  89.6   2.    3. ]
 [117.4  93.8  13.    6. ]
 [110.3  92.3   6.    6. ]
 [103.3  86.4  35.   27. ]
 [110.4  88.3   7.   14. ]
 [118.8  96.7   4.    8. ]
 [ 88.3  72.   24.    4. ]
 [ 97.   78.2   5.    6. ]
 [107.   83.   33.   33. ]
 [115.3  91.    0.    1. ]
 [115.1  88.4   6.   20. ]
 [109.   89.8   2.   12. ]
 [107.6  87.6  10.    4. ]
 [115.7  85.2   5.   24. ]
 [115.4  79.4   3.    3. ]
 [117.4  80.9  16.   29. ]
 [114.7  85.6   7.    6. ]
 [111.6  82.2   4.   24. ]
 [114.3  87.5   0.    4. ]
 [115.6  93.    4.    8. ]
 [105.2  82.1  23.    9. ]
 [113.8  89.2  10.   12. ]
 [114.7  91.    1.    2. ]
 [115.3  92.3   1.    3. ]
 [115.   91.3   2.    1. ]
 [115.7  90.2  10.   10. ]
 [117.   91.    2.    9. ]
 [118.5  94.    2.    0. ]
 [117.5  94.3   1.    1. ]
 [120.3  94.3   7.   14. ]
 [121.   94.3   1.    0. ]
 [118.8  95.8   1.    6. ]
 [116.7  97.3   5.    0. ]
 [123.5  99.5   1.    3. ]
 [125.9 101.4  20.   21. ]
 [119.7  95.6  18.   71. ]
 [119.3  95.7  24.   20. ]
 [109.   85.3  19.   61. ]
 [131.8  99.5  21.   30. ]
 [128.2 105.9  13.    9. ]
 [104.1  84.6   2.   18. ]
 [107.9  88.2   8.   31. ]
 [114.7  95.3   0.    1. ]
 [115.8  93.3   0.    3. ]
 [118.9  97.7  17.   21. ]
 [120.4  94.4   2.    1. ]
 [116.2  94.3   4.   15. ]
 [116.7  94.8   1.    7. ]
 [114.5  93.2   1.   20. ]
 [118.   98.    1.    2. ]
 [115.1  93.2   4.   13. ]
 [114.   98.7   2.    2. ]
 [120.   97.    1.    5. ]
 [122.   99.    1.    3. ]
 [122.8  97.    1.    0. ]
 [122.5 104.8   2.    7. ]
 [119.7  94.7   0.    7. ]
 [122.2  93.2   1.    3. ]
 [ 91.9  73.5   5.   26. ]
 [ 89.3  68.5   9.    2. ]
 [ 94.7  76.    0.    2. ]
 [ 99.4  80.    3.    6. ]
 [ 93.3  75.3   2.    4. ]
 [ 97.3  79.   10.    6. ]
 [ 97.8  79.8   1.    2. ]
 [ 96.2  75.8   1.    1. ]
 [104.   85.    1.    0. ]
 [109.9  89.5  21.   22. ]
 [ 98.2  74.    2.    5. ]
 [106.7  88.    0.    0. ]
 [101.5  98.    8.   22. ]
 [115.  103.7   1.    9. ]
 [116.  100.5   0.    0. ]
 [116.8 101.    3.   10. ]
 [116.6 101.    5.    7. ]
 [113.   93.8   1.    6. ]
 [114.7  89.3   7.   22. ]
 [118.1  98.    1.   14. ]
 [110.7  91.    5.    6. ]
 [113.5  94.    1.    4. ]
 [118.   92.7   4.    3. ]
 [118.6  85.2   4.    7. ]
 [120.   87.3   3.   12. ]
 [120.3  88.5  14.   15. ]
 [120.5  91.    1.    0. ]
 [124.6  94.   30.   10. ]
 [126.   88.    2.    3. ]
 [122.8  94.3   2.   10. ]
 [120.4  98.8   8.   11. ]
 [119.7  99.7   1.    1. ]
 [120.8  92.9   5.    8. ]
 [115.   93.4   5.   22. ]
 [119.9  89.    2.   11. ]
 [123.  100.    2.    4. ]
 [123.5  95.    2.    3. ]
 [120.   98.7   1.    1. ]
 [125.  104.    0.    3. ]
 [115.7  89.3   2.   11. ]
 [100.5  82.    6.   11. ]
 [111.   85.    2.    5. ]
 [115.9  89.1   4.    5. ]
 [115.5  87.    3.   18. ]
 [117.2  86.9   3.   27. ]
 [115.8  88.8   2.    4. ]
 [118.2  92.4   4.   29. ]
 [121.8  97.3   5.    5. ]
 [116.   92.    2.    1. ]
 [112.   97.7  10.   15. ]
 [113.5  91.    6.    7. ]
 [116.9  93.1   3.    7. ]
 [121.4  93.3  13.   19. ]
 [123.5  95.5   1.    0. ]
 [125.9  96.3   5.   13. ]
 [125.7  97.9   8.   17. ]
 [124.   97.9   7.   24. ]
 [120.   96.7   5.   35. ]
 [125.   99.5   0.    0. ]
 [123.3  98.    1.    1. ]
 [122.5  96.5   4.    4. ]
 [117.   96.    2.    4. ]
 [113.3  89.8   5.   16. ]
 [111.   86.5   2.    2. ]
 [118.4  96.4   2.   13. ]
 [112.2  88.2  38.   55. ]
 [113.6  91.4   3.    4. ]
 [118.5  99.3   1.    5. ]
 [119.2  96.2   4.    3. ]
 [119.3  99.7   6.    5. ]
 [116.3  93.    2.    1. ]
 [115.8  83.   29.   37. ]
 [114.9  93.3   2.   12. ]
 [115.   93.5  58.   12. ]
 [115.   93.    2.    1. ]
 [112.5  92.3 108.   29. ]
 [119.8  92.    2.    3. ]
 [120.   75.5   5.    9. ]
 [121.8  87.8  12.   24. ]
 [108.6  66.1   1.    1. ]
 [119.5  91.   19.   28. ]
 [104.   75.9   6.   22. ]
 [116.9  89.4  10.    5. ]
 [120.8  95.2   3.    3. ]
 [127.   97.7   3.    3. ]
 [125.7  95.7   0.    5. ]
 [124.   93.3   2.   21. ]
 [114.3  90.5   7.    8. ]
 [110.1  85.7  15.    9. ]
 [115.7  87.9   5.   18. ]]"
"[[ 93.   69.3   1.    3. ]
 [ 96.   75.3  12.   14. ]
 [ 96.7  76.   10.    2. ]
 ...
