0
"[[ 99.    3.2]
 [ 99.   12.5]
 [ 66.    2.9]
 [ 67.    4.7]
 [ 99.   14.3]
 [ 62.    4.9]
 [ 66.    2.7]
 [ 66.    1.1]
 [ 65.    5.5]
 [ 66.    0.6]
 [ 66.    7.6]
 [ 66.    3.2]
 [ 99.    9.4]
 [ 66.    8.1]
 [133.    4.4]
 [ 66.    0.7]
 [ 67.    0.6]
 [ 66.    4.3]
 [ 99.    2.1]
 [100.    5.7]
 [ 66.    8.5]
 [ 66.    4.9]
 [ 99.    6.6]
 [100.    3.9]
 [ 66.    3.8]
 [ 66.    3.1]
 [ 66.    5.1]
 [ 66.    2.1]
 [ 99.    1.2]
 [ 66.    0.6]
 [ 66.    0.7]
 [ 66.    0.6]
 [100.    1.5]
 [ 66.    2.1]
 [ 66.    4.6]
 [ 99.    0.7]
 [ 66.    2.3]
 [ 66.    1.4]
 [ 66.    3.7]
 [100.    2.3]
 [ 99.   10.7]
 [ 99.    6.7]
 [ 99.    6.1]
 [ 66.    3.4]
 [ 66.    1.7]
 [ 66.    4.6]
 [ 66.    4.8]
 [ 66.    5.2]
 [ 99.    1. ]
 [ 66.    3. ]
 [ 66.    2. ]
 [100.    5.9]
 [ 66.    9.1]
 [ 66.    2.8]
 [ 66.    1.5]
 [100.    2. ]
 [ 66.    1.9]
 [ 66.    2.6]
 [ 99.    3.3]
 [ 66.    6.6]
 [ 67.    5.8]
 [ 99.    2.6]
 [ 66.    7.8]
 [ 66.    6.4]
 [ 67.    9.4]
 [ 67.    5.2]
 [ 66.    3.6]
 [ 99.   19.4]
 [ 66.    9.3]
 [ 99.    4.4]
 [ 66.    8.7]
 [ 99.    8. ]
 [ 68.    2. ]
 [ 99.   10.4]
 [ 66.    1.2]
 [ 99.   15.7]
 [ 66.    1.9]
 [ 66.    2.6]
 [ 66.    2.5]
 [ 99.    1.5]
 [ 67.    1.7]
 [ 66.    2.6]
 [132.    3.7]
 [ 66.    3.6]
 [ 68.    4.4]
 [ 99.    4.4]
 [100.    8.8]
 [ 66.    3. ]
 [ 66.    4.9]
 [133.   18.2]
 [ 99.    5. ]
 [100.    2.9]
 [ 66.    0.6]
 [ 99.    0.5]
 [ 68.    4.3]
 [ 99.    1.7]
 [ 66.    1. ]
 [ 66.    4.7]
 [133.    3.9]
 [ 66.    9.2]
 [ 66.    5.6]
 [ 66.    2.3]
 [ 99.    6.4]
 [ 66.   18.5]
 [133.   22.6]
 [101.    5.1]
 [ 66.    5.3]
 [100.    2.1]
 [ 66.    3.6]
 [ 66.   11.6]
 [ 66.    4.5]
 [ 66.    1.3]
 [100.    5.8]
 [ 66.    5.1]
 [ 66.    6.1]
 [ 99.    4.8]
 [100.    7.5]
 [ 66.    4.7]
 [ 99.    3.3]
 [ 67.    2.9]
 [ 66.    6.8]
 [ 66.    0.9]
 [100.    3.4]
 [ 63.    7.7]
 [133.   10. ]
 [ 66.    7.9]
 [ 99.    9.4]
 [ 66.    2.4]
 [ 66.   17.3]
 [ 67.    1.6]
 [ 66.    2.1]
 [ 66.    2. ]
 [ 66.    3.8]
 [ 66.    0.6]
 [ 99.    4.2]
 [ 67.   11.4]
 [100.    4.8]
 [ 66.    6.5]
 [ 99.    3.3]
 [ 99.   14.2]
 [ 66.    1.6]
 [ 66.    1.1]
 [ 66.    8.4]
 [133.    8.7]
 [ 66.   12.9]
 [ 66.    1.4]
 [ 66.    9.1]
 [ 99.   14.3]
 [ 99.   14.9]
 [ 66.    0.6]
 [ 99.    9.2]
 [100.    7.1]
 [ 66.    4.9]
 [ 66.    3.6]
 [100.    5.3]
 [ 66.    5.4]
 [ 66.    5. ]
 [ 66.    0.5]
 [ 66.    3.5]
 [ 99.    4.8]
 [ 99.    6.3]
 [ 66.    7.7]
 [ 66.    3.2]
 [ 66.    2.4]
 [ 66.    1.8]
 [ 99.    3.5]
 [ 66.    0.8]
 [ 65.    4.9]
 [ 66.    0.9]
 [ 66.    3.2]
 [ 66.    2.2]
 [ 66.    6.7]
 [ 66.    0.5]
 [ 66.    2.2]
 [ 99.    4.6]
 [ 66.    0.7]
 [ 66.    7.6]
 [ 68.    5.8]
 [ 99.    3.4]
 [ 66.    6. ]
 [ 66.    6. ]
 [ 66.    6. ]
 [ 66.    0.6]
 [ 66.    6.9]
 [ 65.    8. ]
 [ 65.    7.4]
 [ 66.    9.8]
 [ 66.    3.1]
 [ 66.    1. ]
 [100.    7.3]
 [ 66.    4.3]
 [ 66.    1.7]
 [133.    1.3]
 [ 99.    8. ]
 [ 66.    7.6]
 [100.   12.9]
 [ 99.    2.6]
 [ 66.    1.6]
 [ 66.    3.1]
 [132.   11.7]
 [ 66.    4. ]
 [ 66.    7.2]
 [ 66.    2.1]
 [ 66.    3.6]
 [ 99.    1.7]
 [ 99.    5.4]
 [ 99.    6.5]
 [ 66.    6.9]
 [ 66.   10.4]
 [100.   14.9]
 [ 65.   12.9]
 [100.   15.6]
 [166.    6.4]
 [ 99.   22.5]
 [100.    9.4]
 [ 67.    3.9]
 [100.   19.7]
 [ 66.    1.2]
 [ 66.    4.5]
 [ 66.    0.6]
 [133.    3.3]
 [ 66.    0.5]
 [ 66.    1.9]
 [ 66.    1.5]
 [ 99.   34. ]
 [ 66.   23.3]
 [ 66.    1.1]
 [ 66.    1. ]
 [ 66.   27.1]
 [ 65.    2.8]
 [ 99.    7. ]
 [ 99.   17.5]
 [ 66.    0.5]
 [ 67.    6.1]
 [ 66.    1.9]
 [ 66.    3.8]
 [ 66.    0.5]
 [ 66.    4.8]
 [ 98.    1.4]
 [ 99.    9. ]
 [ 98.    7.4]
 [ 66.    0.8]
 [100.    2.2]
 [ 66.    2.8]
 [100.    1. ]
 [ 66.    0.6]
 [100.    2.4]
 [ 66.    2.1]
 [ 66.    1. ]
 [ 99.    2.9]
 [ 66.    0.5]
 [ 66.    1.3]
 [ 99.    1.1]
 [100.    1.5]
 [ 66.    1.7]
 [ 66.    6.4]
 [ 99.    0.7]
 [ 66.   11.9]
 [ 99.    5. ]
 [ 66.    7.5]
 [ 65.    0.9]
 [ 67.   17.7]
 [ 66.    4.1]
 [ 66.    0.8]
 [ 99.    4.7]
 [ 66.    0.7]
 [ 99.   10.7]
 [ 66.    6. ]
 [ 64.    0.8]
 [100.    1.2]
 [ 99.    8.7]
 [ 66.    1.7]
 [ 66.    0.6]
 [100.    1.9]
 [ 66.    1. ]
 [ 66.    1.2]
 [100.   18. ]
 [ 66.    1.2]
 [ 66.    7.2]
 [ 65.    0.7]
 [ 66.    0.5]
 [133.    5.9]
 [ 66.    1. ]
 [133.    1.1]
 [ 66.    4.7]
 [ 99.    6.7]
 [ 66.    3.5]
 [ 66.    2.6]
 [ 99.    1.1]
 [ 66.    0.7]
 [ 66.    4.1]
 [ 66.    1.8]
 [ 66.    2.9]
 [ 66.    2. ]
 [ 66.    1.9]
 [ 65.    5.3]
 [ 99.    5. ]
 [ 66.    3.1]
 [ 66.    3.3]
 [135.    0.9]
 [ 67.    1.4]
 [ 99.    1.1]
 [ 99.    1.3]
 [ 66.    3.1]
 [ 66.    1.3]
 [ 67.    1. ]
 [ 99.    2.4]
 [ 66.    1.7]
 [ 66.    3.1]
 [ 66.    1.7]
 [ 66.    2.1]
 [ 99.    4.2]
 [ 66.    3.1]
 [ 66.    7.3]
 [ 66.   15. ]
 [133.    1.8]
 [100.    3.7]
 [ 66.    0.9]
