0
"[[117.   72.3   9.   49. ]
 [114.5  95.5   5.   53. ]
 [108.7  82.7   5.   32. ]
 ...
 [113.   81.5  53.   33. ]
 [ 91.7  73.8  31.   35. ]
 [ 92.6  70.   27.   43. ]]"
"[[ 99.7  61.   51.   40. ]
 [105.3  82.3  19.   11. ]
 [112.5  75.   31.   30. ]
 [109.   73.7  13.   32. ]
 [ 89.   71.   10.   33. ]
 [ 88.7  56.9  23.   20. ]
 [ 99.9  62.2  12.   61. ]
 [123.3  76.   24.   12. ]
 [112.5 101.5   1.   58. ]
 [116.3 102.3  12.   28. ]
 [123.7 103.7   7.   31. ]
 [122.3  87.3   6.   23. ]
 [114.7 104.3  10.    2. ]
 [126.3  99.9  24.   54. ]
 [ 86.2  53.8  19.   15. ]
 [ 83.3  62.3   2.    1. ]
 [ 61.   47.   62.  119. ]
 [ 62.3  48.7  19.   30. ]
 [127.  106.    7.    4. ]
 [145.8 105.8  21.   49. ]
 [121.3  90.3  13.   17. ]
 [115.   88.3  31.   42. ]
 [116.5  82.5   5.   12. ]
 [124.4  98.6  13.   37. ]
 [122.7 107.    6.    5. ]
 [132.6 106.9  19.   12. ]
 [144.7 109.7   9.    4. ]
 [150.  106.3  19.    4. ]
 [140.7 106.7  17.   57. ]
 [100.   82.   11.    8. ]
 [105.8  80.6  16.   50. ]
 [142.6  94.6  15.   12. ]
 [122.4  87.6  19.   49. ]
 [112.   75.    8.    3. ]
 [110.2  70.5  17.   10. ]
 [104.3  76.   15.    7. ]
 [ 55.   60.5  31.    5. ]
 [ 47.3  45.7  18.   17. ]
 [113.   86.   23.   15. ]
 [120.2  90.6  50.   35. ]
 [ 97.7  88.    7.    5. ]
 [ 82.   63.5   1.    4. ]
 [ 36.7  32.7  18.   59. ]
 [157.  112.5  28.  110. ]
 [118.   78.7  16.   30. ]
 [120.2  61.4  48.   43. ]
 [ 68.   51.   43.   40. ]
 [123.9  95.3  32.   49. ]
 [153.   74.5   1.  114. ]
 [ 41.9  19.   17.   58. ]
 [151.3  86.3  49.  170. ]
 [111.   78.   25.   39. ]
 [108.7  59.3   3.    5. ]
 [ 46.3  19.3   3.    8. ]
 [ 54.3  29.   14.   25. ]
 [ 70.5  34.   40.   80. ]
 [153.3  84.3  10.   23. ]
 [ 78.   40.   22.   60. ]
 [155.5  90.5   4.    8. ]
 [ 65.7  48.7  44.   46. ]
 [ 65.5  48.    6.   13. ]
 [ 89.3  65.7  17.  194. ]
 [107.7  73.7  62.  171. ]
 [138.5  98.    0.   84. ]
 [ 93.3  59.3   2.    3. ]
 [116.   76.7  47.   35. ]
 [ 75.3  55.   83.  103. ]
 [ 75.5  38.5  18.   20. ]
 [ 53.   28.   33.   34. ]
 [ 86.5  64.5  43.   45. ]
 [ 70.5  53.5   6.   18. ]
 [117.   71.    0.   46. ]
 [115.3  63.3   4.   17. ]
 [116.3  89.7  19.   17. ]
 [140.7 104.3  20.    4. ]
 [ 98.5  62.5  25.    0. ]
 [108.5  71.    3.   33. ]
 [136.   72.8   6.   23. ]
 [ 74.7  59.   26.   24. ]
 [116.1  69.9  31.   52. ]
 [103.5  54.5   8.    6. ]
 [114.   65.    3.  104. ]
 [132.   82.    0.  114. ]
 [114.   84.5  32.   76. ]
 [115.5  77.5  18.    6. ]
 [ 99.3  94.   14.   19. ]
 [100.   77.7  85.  232. ]
 [107.   66.5   4.    6. ]
 [ 52.   30.   11.   37. ]
 [ 94.5  71.5   8.   75. ]
 [128.   93.3  25.    8. ]
 [ 96.3  57.    7.   17. ]
 [105.   78.7   5.    7. ]
 [ 52.   52.3   3.   16. ]
 [117.5  82.5  12.   41. ]
 [ 87.   66.   40.   29. ]
 [122.   58.   15.   18. ]
 [132.6  95.2  41.   44. ]
 [ 92.   71.   55.   97. ]
 [122.   85.5  16.   16. ]
 [140.   87.5  10.   44. ]
 [127.6  85.   54.   32. ]
 [117.7  91.5  58.   29. ]
 [111.5  88.   67.  132. ]
 [115.3  78.   14.   10. ]
 [ 85.   66.5   2.    4. ]
 [107.5  72.5  17.   15. ]
 [ 80.7  48.    9.   21. ]
 [128.8  84.6  61.  187. ]
 [131.9  86.4  14.   39. ]
 [137.5  73.8  19.   57. ]
 [141.7  97.4  44.  117. ]
 [111.3  70.7  19.   29. ]
 [128.   94.   18.   19. ]
 [145.5  98.2   9.   38. ]
 [147.4  99.2  10.   22. ]
 [147.2 108.6   5.    3. ]
 [138.   90.3  10.   40. ]
 [149.3  99.3  17.   49. ]
 [144.3 101.   10.    9. ]
 [142.3  97.7   6.   15. ]
 [145.7  96.3   4.   41. ]
 [144.3  93.   13.   41. ]
 [146.   94.   18.   64. ]
 [ 98.5  66.    3.   15. ]
 [ 29.3  25.3  42.  232. ]
 [111.5  68.   56.   24. ]
 [105.5  66.5   2.   10. ]
 [ 91.7  70.3   2.    9. ]
 [117.5  77.   17.   56. ]
 [ 90.3  64.3   7.   11. ]
 [ 85.5  71.    0.   11. ]
 [ 99.3  73.   12.   29. ]
 [107.7  75.  186.   58. ]
 [117.7  74.7  11.   26. ]
 [123.4  79.1  77.   26. ]
 [114.   71.   28.   65. ]
 [135.   89.8  28.  110. ]
 [124.3  87.3  10.    3. ]
 [119.5 102.8  10.   29. ]
 [135.  102.3  30.  103. ]
 [132.  104.   22.   16. ]
 [116.   92.5  23.   16. ]
 [140.   96.5  20.   99. ]
 [134.   93.3  24.   66. ]
 [127.7  93.8  21.   45. ]
 [118.8 100.4   2.   41. ]
 [148.7  95.3  22.   15. ]
 [147.5  95.    4.    8. ]
 [145.5  93.    7.    2. ]
 [112.3  75.3  44.   36. ]
 [ 60.4  37.6  27.   55. ]
 [ 72.5  57.5   4.  106. ]
 [114.7  87.   22.   26. ]
 [ 51.5  44.   28.   11. ]
 [148.   84.   27.   23. ]
 [ 73.   57.4  13.  122. ]
 [ 72.6  48.6  61.   49. ]
 [ 95.5  77.5   0.    1. ]
 [112.5  97.5  20.   36. ]
 [123.8  81.5  10.   13. ]
 [ 94.   71.5   6.    6. ]
 [120.2  89.2  28.   53. ]
 [127.   97.5   0.    6. ]
 [134.5  85.    9.   19. ]
 [113.  112.5  25.    4. ]
 [146.5 105.   10.   30. ]
 [136.8  96.   14.   27. ]
 [141.7  98.   21.   68. ]
 [135.5 101.5   9.   37. ]
 [122.4  82.   10.   36. ]
 [112.3  95.    3.    7. ]
 [109.   76.    0.    2. ]
 [ 79.3  63.    5.   16. ]
 [ 91.   74.    0.   21. ]
 [109.7  77.    6.    8. ]
 [107.5  92.    2.   13. ]
 [120.3  78.   36.   64. ]
 [116.7  97.   22.   22. ]
 [117.8 104.2  27.   13. ]
 [132.5  86.5  13.   20. ]
 [129.8  85.  147.   40. ]
 [127.   85.   14.   19. ]
 [148.   91.   15.   17. ]
 [148.3  94.7  16.   60. ]
 [135.8  86.   22.   23. ]
 [135.8  84.8  21.   10. ]
 [147.5 104.5   8.   42. ]
