0
"[[1.000000e+02 4.000000e-01 3.837000e+04 3.837000e+02 7.987000e+02
  2.990000e+02 5.220000e+02 2.300000e+00 1.472169e+05 2.820000e+02
  4.824200e+03 6.590000e+01 8.395700e+03 1.610000e+01 1.591000e+02
  1.300000e+00 5.667900e+04 4.700000e+02 2.100000e+00 3.608450e+04
  7.680000e+01 1.996000e+02 6.400000e+01 1.966400e+03 4.200000e+00
  2.690000e+01 3.000000e-01 4.027000e+02]]"
"[[3.90000e+01 3.00000e-01 1.48391e+04 3.80500e+02 6.98400e+02 9.99000e+01
  2.71000e+02 2.00000e+00 4.64929e+04 1.71600e+02 9.98200e+02 6.54000e+01
  8.86590e+03 3.27000e+01 2.32600e+02 8.00000e-01 2.40780e+04 2.90000e+02
  2.10000e+00 2.34156e+04 8.07000e+01 2.66300e+02 6.27000e+01 3.60260e+03
  1.24000e+01 1.49410e+03 4.00000e-01 3.56300e+02]]"
"[[5.10000e+01 5.00000e-01 2.17943e+04 4.27300e+02 9.96900e+02 9.94000e+01
  2.26000e+02 2.30000e+00 3.35120e+04 1.48300e+02 7.98500e+02 6.56000e+01
  1.19201e+04 5.27000e+01 2.38100e+02 0.00000e+00 3.58050e+04 2.69000e+02
  2.70000e+00 2.26810e+04 8.43000e+01 2.66100e+02 6.37000e+01 3.20410e+03
  1.19000e+01 1.71700e+02 4.00000e-01 2.86100e+02]]"
"[[1.280000e+02 5.000000e-01 4.893290e+04 3.823000e+02 8.984000e+02
  9.950000e+01 6.440000e+02 2.700000e+00 1.305683e+05 2.027000e+02
  1.663400e+03 6.550000e+01 1.529960e+04 2.380000e+01 2.335000e+02
  5.000000e-01 9.058500e+04 6.330000e+02 2.700000e+00 4.935440e+04
  7.800000e+01 1.997000e+02 6.220000e+01 4.340500e+03 6.900000e+00
  2.249000e+02 3.000000e-01 2.953000e+02]]"
"[[1.220000e+02 6.000000e-01 4.160040e+04 3.410000e+02 7.653000e+02
  9.960000e+01 6.520000e+02 3.200000e+00 1.037249e+05 1.591000e+02
  1.129600e+03 6.530000e+01 2.151760e+04 3.300000e+01 2.828000e+02
  1.100000e+00 9.610100e+04 6.800000e+02 3.300000e+00 5.275900e+04
  7.760000e+01 1.665000e+02 6.320000e+01 4.198000e+03 6.200000e+00
  6.880000e+01 4.000000e-01 2.255000e+02]]"
"[[3.50000e+01 3.00000e-01 1.24401e+04 3.55400e+02 6.65400e+02 9.96000e+01
  4.39000e+02 3.50000e+00 7.34607e+04 1.67300e+02 2.76180e+03 6.33000e+01
  1.21831e+04 2.78000e+01 3.75900e+02 5.00000e-01 6.39270e+04 4.82000e+02
  3.80000e+00 3.80486e+04 7.89000e+01 2.66300e+02 5.33000e+01 3.17570e+03
  6.60000e+00 5.58000e+01 4.00000e-01 1.84800e+02]]"
"[[1.70000e+01 3.00000e-01 5.82190e+03 3.42500e+02 5.98900e+02 9.96000e+01
  1.67000e+02 3.30000e+00 2.94059e+04 1.76100e+02 1.16490e+03 6.43000e+01
  4.04010e+03 2.42000e+01 1.35000e+02 1.70000e+00 2.05720e+04 1.77000e+02
  3.50000e+00 1.37887e+04 7.79000e+01 2.32900e+02 6.31000e+01 8.25100e+02
  4.70000e+00 3.05000e+01 4.00000e-01 2.02800e+02]]"
"[[7.00000e+01 6.00000e-01 2.84844e+04 4.06900e+02 8.98400e+02 9.97000e+01
  3.49000e+02 2.90000e+00 5.88963e+04 1.68800e+02 1.03160e+03 6.60000e+01
  1.06831e+04 3.06000e+01 1.97000e+02 1.20000e+00 3.68750e+04 3.58000e+02
  3.00000e+00 2.80805e+04 7.84000e+01 2.31600e+02 6.52000e+01 1.97560e+03
  5.50000e+00 3.27000e+01 4.00000e-01 2.55300e+02]]"
