0
"[[102.5  84.2  16.    2. ]
 [107.1  89.6   9.    4. ]
 [111.6  94.4   4.   10. ]
 ...
 [155.  123.3   6.   12. ]
 [152.  122.7   6.   17. ]
 [155.  123.    6.    7. ]]"
"[[109.2  93.9   5.    4. ]
 [104.5  77.8   8.    8. ]
 [113.9  87.7   6.   11. ]
 [118.   88.2   6.    4. ]
 [118.1  91.    3.    2. ]
 [120.2  98.7   6.   15. ]
 [117.   92.    3.    1. ]
 [114.6  89.5   8.   10. ]
 [117.   91.5   5.    7. ]
 [115.3  89.2   3.    1. ]
 [119.2  91.3   6.    9. ]
 [120.9  91.9  11.    7. ]
 [120.   92.7  33.   49. ]
 [124.5  94.8  16.   66. ]
 [124.9  96.9   4.   26. ]
 [124.   95.9   8.    2. ]
 [122.   96.    2.    1. ]
 [124.  103.3   8.   31. ]
 [123.  100.2   4.   13. ]
 [120.2 100.9   5.   10. ]
 [113.   83.5   6.    7. ]
 [113.9  78.7  14.   37. ]
 [116.3  97.5   5.    7. ]
 [118.9  94.9   1.    4. ]
 [120.   94.8   4.    1. ]
 [120.   93.    0.    0. ]
 [124.8  97.1  17.   44. ]
 [127.1  97.3   9.   14. ]
 [117.1  93.    2.   12. ]
 [109.4  90.1   6.    1. ]
 [121.   94.8  14.    8. ]
 [125.   98.    2.    6. ]
 [122.   94.5   3.    2. ]
 [117.2  92.4  11.   19. ]
 [119.8  95.1  10.   18. ]
 [119.2  94.3  15.   13. ]
 [117.   94.    6.    7. ]
 [121.9  94.9  16.   12. ]
 [123.3  96.3  33.   30. ]
 [128.9  99.4   7.    7. ]
 [127.   98.3   4.    5. ]
 [126.8  98.9   7.   26. ]
 [128.7  98.5   8.   12. ]
 [110.4  83.4  16.   42. ]
 [126.   90.    6.   10. ]
 [128.3  93.    4.    0. ]
 [121.7  94.5  10.   11. ]
 [133.6  97.8  20.    7. ]
 [135.2 100.2   7.   11. ]
 [130.9  96.8   6.   15. ]
 [128.3  92.1   4.    7. ]
 [129.8  93.9  10.    6. ]
 [125.8  94.7  10.    8. ]
 [123.6  94.3  11.   12. ]
 [119.7  94.    2.    2. ]
 [131.1  96.8   4.    8. ]
 [128.9  96.3   4.   16. ]
 [129.2  97.7  12.   25. ]
 [111.2  86.2   6.   13. ]
 [119.2  92.8  49.   16. ]
 [124.8  95.3  19.   32. ]
 [124.2  97.2  14.   17. ]
 [128.   99.1  36.   12. ]
 [127.3  98.8   5.   10. ]
 [128.9  97.2   8.   32. ]
 [127.2  96.2  54.   47. ]
 [121.   91.2  12.   12. ]
 [127.1  98.8  30.   59. ]
 [130.5 101.5   4.    9. ]
 [129.  103.3   3.    2. ]
 [117.4  95.3   3.    6. ]
 [108.3  83.7   3.    8. ]
 [108.8  88.5  13.   12. ]
 [111.9  89.8   5.    6. ]
 [109.7  88.7   8.    6. ]
 [112.   90.6  15.    5. ]
 [107.   85.7   2.    4. ]
 [103.7  83.3   2.    5. ]
 [101.   81.3   1.    3. ]
 [ 99.6  79.    3.    7. ]
 [ 95.7  76.4   8.   12. ]
 [ 94.8  69.    4.    2. ]
 [ 97.4  70.1  18.   21. ]
 [101.1  73.   39.   16. ]
 [101.1  72.4  12.   12. ]
 [102.4  80.3  12.   13. ]
 [100.3  78.8   3.    9. ]
 [ 99.1  80.2  15.    9. ]
 [103.7  84.    4.    2. ]
 [108.5  87.7  13.   30. ]
 [103.6  83.3   6.   15. ]
 [114.1  89.2  14.    4. ]
 [111.5  86.8   9.   18. ]
 [114.9  91.6   2.    6. ]
 [115.2  92.8   3.    2. ]
 [119.   95.1   2.    1. ]
 [118.9  97.6   2.    1. ]
 [122.9 101.6   3.    5. ]
 [122.8 102.9   3.    2. ]
 [124.3 103.9   3.    3. ]
 [126.8 104.7   3.    4. ]
 [125.  103.    0.    1. ]
 [123.9 103.7   0.    5. ]
 [126.4 104.6   3.    3. ]
 [126.5 102.5   1.    4. ]
 [122.8 100.    5.    2. ]
 [128.5 106.8   8.   17. ]
 [126.  106.3   0.    1. ]
 [125.4 104.6   2.    4. ]
 [121.8 105.2   5.    9. ]
 [124.8 104.8   2.    1. ]
 [126.  104.3   0.    1. ]
 [122.2 100.5   2.    2. ]
 [120.2 100.2   3.    4. ]
 [121.  100.8   3.    1. ]
 [122.1  98.9   4.    5. ]
 [122.8  98.2   4.    3. ]
 [119.   96.9   3.    3. ]
 [121.7  96.8   7.    6. ]
 [122.3  99.1   3.    6. ]
 [122.6 100.8   1.    2. ]
 [122.8 101.9   4.   11. ]
 [123.3 101.5   2.    3. ]
 [124.5 102.5   0.    0. ]
 [124.6  99.6  12.    6. ]
 [123.5  99.7   3.    8. ]
 [127.7 103.4   3.    3. ]
 [127.  103.3   1.    0. ]
 [127.3 104.    0.    1. ]
 [129.3 103.    1.    3. ]
 [131.2 104.5   3.    3. ]
 [133.3 105.6   5.    3. ]
 [137.  107.    3.    3. ]
 [139.6 106.2   2.    8. ]
 [140.5 108.5   3.    0. ]
 [139.8 108.3   3.    3. ]
 [140.3 108.7  10.    5. ]
 [140.  109.    2.    0. ]
 [140.4 109.1   2.    2. ]
 [126.4 100.7   3.    5. ]
 [129.3 100.3   2.    1. ]
 [124.7  95.9   2.    2. ]
 [125.2  95.9   6.    2. ]
 [128.3  98.6   3.    1. ]
 [139.2 109.2   2.   16. ]
 [134.  103.2   2.    9. ]
 [128.3 100.6   2.    5. ]
 [130.  103.7   0.    1. ]
 [131.1 107.6   5.   13. ]
 [130.4 107.1   5.   11. ]
 [131.2 105.    6.    2. ]
 [131.8 103.9  12.    9. ]]"
"[[109.5  96.8   1.    5. ]
 [ 99.8  90.8   2.    3. ]
 [ 90.   63.    4.    1. ]
 ...
 [ 93.9  81.5   3.    3. ]
 [ 92.3  65.6  20.   21. ]
 [ 99.   73.5   7.    3. ]]"
"[[ 81.5  67.3   9.    6. ]
 [ 80.3  68.3   3.    0. ]
 [ 83.   68.8   1.    2. ]
 [ 83.3  70.1   4.    3. ]
 [ 84.   64.6   2.   27. ]
 [ 86.3  66.3   7.   11. ]
 [ 85.3  67.    4.    6. ]
 [ 85.2  66.8  10.   14. ]
 [ 86.3  67.7   2.    2. ]
 [ 85.1  66.1   9.    5. ]
 [ 83.9  64.3   6.    9. ]
 [ 83.6  63.8   2.    5. ]
 [ 94.5  69.7  56.   54. ]
 [ 80.3  59.5  24.   35. ]
 [ 85.4  65.2  33.   19. ]
 [100.7  78.4  96.   45. ]
 [106.   79.5   0.    5. ]
 [109.   90.2  20.    5. ]
 [107.6  83.4   9.    4. ]
 [100.3  76.7   7.    9. ]
 [ 81.8  61.4  30.    9. ]
 [ 78.2  56.   10.    6. ]
 [ 88.   62.5   0.    2. ]
 [ 87.3  60.8  15.   17. ]
 [ 91.2  75.   56.   18. ]
 [ 97.1  78.9  28.    8. ]
 [ 86.3  69.    4.    0. ]
 [ 92.3  81.4   3.   14. ]
 [ 90.1  82.6   2.    5. ]
 [ 91.4  75.8  14.   11. ]
 [ 92.2  72.8   8.    2. ]
 [ 91.5  69.5 116.   22. ]
 [ 94.3  73.    3.    3. ]
 [ 77.6  58.9  33.   36. ]
 [ 95.   74.8  37.   49. ]
 [100.5  83.9   6.   18. ]
 [ 94.   82.8   3.   12. ]
 [ 89.   78.7  24.   35. ]
 [ 89.9  80.9   2.    6. ]
 [ 84.7  64.7  42.   28. ]
 [ 86.9  65.1 100.   81. ]
 [ 84.3  60.7   2.   13. ]
 [ 88.9  62.7  17.    3. ]
 [ 92.   65.    2.    1. ]
 [ 90.6  63.3  99.   50. ]
 [103.7  84.5  22.   87. ]
 [109.5  83.9  24.   23. ]
 [113.6  85.8   4.    8. ]
 [115.   87.    0.    0. ]
 [ 92.2  70.8  27.   37. ]
 [ 92.7  70.   27.   12. ]
 [ 92.5  70.9  16.   11. ]
 [ 83.2  62.4   5.    2. ]
 [ 87.5  64.1   4.   11. ]
 [ 88.8  64.3   3.    2. ]
 [ 90.   65.4   2.    5. ]
 [ 89.   65.    2.    0. ]
 [ 89.   65.    2.    8. ]
 [ 82.2  60.3  11.   23. ]
 [ 78.9  58.8  10.    4. ]
 [ 76.5  57.    3.    2. ]
 [ 78.4  57.    3.    1. ]
 [ 75.   57.3   0.    0. ]
 [ 76.   57.    0.    2. ]
 [ 76.8  56.    2.   11. ]
 [ 75.7  54.    1.    3. ]
 [ 78.3  56.7   2.    0. ]
 [ 86.4  62.3   6.    3. ]
 [ 90.   67.    1.    1. ]
 [ 95.   69.8   3.    2. ]
 [ 95.3  68.7   1.    6. ]
 [ 95.3  68.2   4.    2. ]
 [ 94.   65.8   2.    1. ]
 [ 94.7  69.3   0.    0. ]
 [ 98.   70.6  11.    3. ]
 [ 89.3  70.   10.   11. ]
 [ 85.2  67.9   9.    9. ]
 [ 87.4  68.    5.    2. ]
 [ 84.   66.5  89.   14. ]
 [ 84.7  65.7  10.    3. ]
 [ 92.3  74.6  43.   39. ]
 [ 77.5  59.8  16.   66. ]
 [ 72.8  53.3   2.    1. ]
 [ 74.6  58.2   4.    9. ]
 [ 79.9  63.8  18.    4. ]
 [ 82.5  66.5  23.   12. ]
 [ 79.7  61.3   3.    3. ]
 [ 77.5  62.    0.    1. ]
 [ 83.   69.5   5.    8. ]
 [ 82.7  68.    0.    5. ]
 [ 79.8  62.8   4.   11. ]
 [ 80.5  63.7  13.   15. ]
 [ 79.7  62.5  40.   11. ]
 [ 77.6  60.3  14.   17. ]
 [ 79.9  65.4  20.   24. ]
 [ 78.3  63.    3.   12. ]
 [ 79.6  60.3   6.   14. ]
 [ 89.1  79.1   1.    7. ]
 [ 95.2  83.8   1.    1. ]
 [ 90.1  67.5  17.   14. ]
 [ 78.6  61.8   4.   15. ]
 [ 78.2  63.2   3.    6. ]
 [ 74.5  60.3   1.    2. ]
 [ 74.   55.7   1.    2. ]
 [ 75.8  57.1  36.   13. ]
 [ 81.8  58.4  15.   22. ]
