0
"[[ 232]
 [ 366]
 [ 532]
 [ 499]
 [ 732]
 [ 631]
 [ 299]
 [ 432]
 [ 332]
 [ 299]
 [ 332]
 [ 499]
 [ 166]
 [ 332]
 [ 399]
 [ 266]
 [ 299]
 [ 299]
 [ 665]
 [ 898]
 [ 532]
 [ 299]
 [  99]
 [ 432]
 [ 299]
 [ 366]
 [ 298]
 [ 665]
 [ 498]
 [ 698]
 [ 299]
 [ 332]
 [  99]
 [ 532]
 [ 898]
 [ 232]
 [ 333]
 [ 333]
 [ 332]
 [  99]
 [ 332]
 [ 765]
 [  99]
 [ 233]
 [ 965]
 [1032]
 [ 299]
 [ 731]
 [ 832]
 [ 232]
 [ 499]
 [ 232]
 [ 399]
 [ 299]
 [ 232]
 [ 632]
 [  99]
 [ 200]
 [ 366]
 [  99]
 [ 299]
 [ 465]
 [ 365]
 [ 665]
 [ 465]
 [ 465]
 [ 498]
 [  99]
 [ 298]
 [ 266]
 [ 299]
 [ 366]
 [ 598]
 [ 166]
 [ 565]
 [ 565]
 [ 366]
 [ 133]
 [ 399]
 [ 399]
 [ 665]
 [ 132]
 [ 565]
 [ 299]
 [ 365]
 [ 166]
 [  99]
 [ 266]
 [  99]
 [ 366]
 [  99]
 [  99]
 [ 333]
 [ 266]
 [ 266]
 [ 299]
 [ 399]
 [ 332]
 [ 133]
 [ 199]
 [ 167]
 [ 263]
 [ 565]
 [ 132]
 [ 865]
 [ 365]
 [ 266]
 [ 133]
 [ 432]
 [ 199]
 [  99]
 [ 299]
 [ 832]
 [ 299]
 [ 332]
 [ 265]
 [ 599]
 [ 133]
 [ 664]
 [ 166]
 [ 332]
 [ 432]
 [  99]
 [ 565]
 [ 365]
 [ 266]
 [ 765]
 [ 166]
 [ 232]
 [ 233]
 [ 665]
 [ 332]
 [ 165]
 [ 199]
 [ 632]
 [ 265]
 [ 233]
 [ 134]
 [ 432]
 [ 332]
 [ 266]
 [ 166]
 [ 599]
 [ 133]
 [ 399]
 [  99]
 [ 765]
 [ 565]
 [ 299]
 [ 199]
 [ 304]
 [ 498]
 [ 232]
 [ 732]
 [ 698]
 [ 266]
 [ 199]
 [ 565]
 [ 399]
 [ 499]
 [ 432]
 [ 631]
 [ 399]
 [ 299]
 [ 266]
