0
"[[  66]
 [  66]
 [ 100]
 [ 203]
 [ 232]
 [ 232]
 [ 133]
 [ 133]
 [  70]
 [ 600]
 [ 633]
 [ 461]
 [  65]
 [ 302]
 [ 163]
 [ 369]
 [ 165]
 [ 695]
 [  63]
 [ 199]
 [  68]
 [ 133]
 [ 105]
 [ 465]
 [ 101]
 [ 332]
 [ 166]
 [ 133]
 [ 133]
 [ 366]
 [  99]
 [ 101]
 [ 166]
 [ 133]
 [  66]
 [ 199]
 [  66]
 [ 133]
 [ 432]
 [  67]
 [ 100]
 [ 133]
 [  66]
 [ 399]
 [ 465]
 [ 100]
 [ 199]
 [ 199]
 [  99]
 [ 399]
 [ 432]
 [ 166]
 [ 100]
 [  99]
 [  66]
 [  99]
 [ 166]
 [ 332]
 [ 100]
 [  99]
 [ 831]
 [ 232]
 [  66]
 [ 100]
 [  99]
 [  99]
 [  99]
 [ 332]
 [ 166]
 [ 166]
 [ 366]
 [  66]
 [ 333]
 [  67]
 [  66]
 [ 232]
 [ 532]
 [  67]
 [ 133]
 [  99]
 [  66]
 [  99]
 [  66]
 [  69]
 [ 366]
 [  99]
 [  99]
 [  66]
 [ 199]
 [ 100]
 [ 133]
 [ 166]
 [ 100]
 [ 399]
 [ 133]
 [ 233]
 [  99]
 [  66]
 [  66]
 [ 131]
 [  62]
 [ 266]
 [  66]
 [  66]
 [ 199]
 [ 199]
 [ 166]
 [  94]
 [  66]
 [  99]
 [ 266]
 [  66]
 [ 166]
 [  66]
 [  66]
 [  66]
 [ 166]
 [  66]
 [ 165]
 [ 133]
 [  66]
 [ 299]
 [  66]
 [ 166]
 [  99]
 [ 432]
 [  66]
 [  99]
 [ 129]
 [  99]
 [ 232]
 [ 199]
 [ 133]
 [ 100]
 [ 199]
 [ 199]
 [ 102]
 [  99]
 [ 233]
 [ 133]
 [ 168]
 [  99]
 [ 233]
 [  99]
 [  66]
 [ 132]
 [  66]
 [ 332]
 [ 366]
 [ 266]
 [ 133]
 [ 166]
 [  66]
 [  66]
 [ 166]
 [ 167]
 [ 366]
 [ 100]
 [ 133]
 [ 166]
 [  66]
 [ 100]
 [  66]
 [ 132]
 [ 132]
 [  99]
 [ 333]
 [  66]
 [ 164]
 [ 133]
 [ 299]
 [ 133]
 [  66]
 [ 233]
 [ 499]
 [  99]
 [ 532]
 [ 299]
 [ 199]
 [  66]
 [ 532]
 [ 100]
 [ 299]
 [ 831]
 [ 266]
 [ 365]
 [ 498]
 [ 965]
 [ 366]
 [  66]
 [ 565]
 [  99]
 [ 199]
 [ 865]
 [ 133]
 [ 366]
 [ 266]
 [ 499]
 [  99]
 [ 299]
 [  66]
 [  67]
 [ 399]
 [ 133]
 [  96]
 [ 299]
 [ 132]
 [  66]
 [  66]
 [ 798]
 [  99]
 [ 132]
 [ 266]
 [  75]
 [ 432]
 [ 166]
 [ 132]
 [ 665]
 [  66]
 [  66]
 [1064]
 [ 765]
 [ 200]
 [ 166]
 [ 366]
 [ 133]
 [  66]
 [ 199]
 [  66]
 [  99]
 [  99]
 [ 166]
 [ 133]
 [ 133]
 [ 133]
 [ 133]
 [  66]
 [ 366]
 [  99]
 [  66]
 [  66]
 [  66]
 [ 100]
 [ 133]
 [ 333]
 [1017]
 [  99]
 [ 133]
 [ 199]
 [ 232]
 [  99]
 [ 133]
 [ 233]
 [ 233]
 [ 166]
 [  99]
 [  99]
 [  66]
 [ 133]
 [  66]
 [  66]
 [ 532]
 [ 167]
 [ 166]
 [ 332]
 [ 332]
 [ 299]
 [ 266]
 [ 232]
 [ 500]
 [  99]
 [  66]
 [  99]
 [  66]
 [ 133]
 [ 202]
 [ 565]
 [ 365]
 [  66]
 [ 166]
 [ 465]
 [  99]
 [  67]
 [ 665]
 [  98]
 [ 498]
 [ 133]
 [ 200]
 [ 232]
 [  66]
 [ 265]
 [ 232]
 [  66]
 [  99]
 [  66]
 [ 133]
 [ 132]
 [ 231]
 [ 133]
 [  99]
 [  66]
 [ 233]
 [  66]
 [ 166]
 [  99]
 [  66]
 [ 165]
 [  99]
 [ 199]
 [ 399]
 [  99]
 [ 136]
 [  99]
 [ 133]
 [  66]
 [  99]
 [ 266]
 [  66]
 [ 234]
 [  66]
 [  99]
 [  67]
 [  99]
 [ 133]
 [  99]
 [  99]
 [ 299]
 [  67]
 [ 199]
 [ 199]
 [  66]
 [ 166]
 [ 233]
 [ 133]
 [  66]
 [  99]
 [ 200]
 [  99]
 [1065]
 [ 332]
 [ 300]
 [ 233]
 [ 132]
 [ 232]
 [ 199]
 [ 266]
 [ 165]
 [  66]
 [  99]
 [  99]
 [  66]
 [ 133]
 [ 432]
 [ 199]
 [ 132]
 [ 133]
 [ 133]
 [  99]
 [ 133]
 [ 274]
 [  99]
 [ 366]
 [  66]
 [ 698]
 [ 299]
 [ 299]
 [ 199]
 [ 367]
 [ 198]
 [  66]
 [ 266]
 [ 499]
 [  99]
 [  99]
 [  66]
 [  66]
 [ 366]
 [ 232]
 [ 133]
 [ 299]
 [ 132]
 [  66]
 [ 130]
 [  66]
 [ 498]
 [ 134]
 [  99]
 [  66]
 [  66]
 [ 199]
 [ 199]
 [  99]
 [  66]
 [  66]
 [ 266]
 [  99]
 [ 698]
 [ 465]
 [  99]
 [  66]
 [ 332]
 [ 465]
 [ 100]
 [  99]
 [ 166]
 [ 265]
 [ 133]
 [ 132]
 [  99]
 [ 100]
 [  99]
 [ 233]
 [  66]
