0
"[[ 66.    3.9]
 [ 66.    9.7]
 [ 98.   13.4]
 [ 66.   20.1]
 [166.   21.3]
 [ 63.    5.5]
 [ 66.   14.4]
 [ 66.   11.8]
 [ 66.    9.1]
 [ 66.    2.4]
 [ 66.    2.2]
 [ 65.    6.4]
 [101.   12.8]
 [100.   11.8]
 [ 66.    2.3]
 [ 99.   11.9]
 [ 65.    2. ]
 [ 99.    3.6]
 [ 66.    7.7]
 [ 66.    1.7]
 [ 99.    0.8]
 [ 66.    0.9]
 [ 99.    2.6]
 [ 64.    1.1]
 [ 66.    2. ]
 [ 99.    3. ]
 [ 66.    8.7]
 [ 99.    4.8]
 [ 67.   11.6]
 [ 66.    6.1]
 [ 66.    6.4]
 [ 66.    2.6]
 [ 66.    1.2]
 [ 66.   11. ]
 [ 67.    1.7]
 [ 66.    6.1]
 [ 99.    4.5]
 [ 66.    8.6]
 [ 99.   16.2]
 [ 66.    6. ]
 [132.    6.5]
 [ 99.    9.1]
 [ 66.    0.5]
 [ 66.    0.6]
 [ 66.    1. ]
 [ 66.    8.2]
 [ 67.    6.4]
 [ 99.    4.1]
 [ 66.    8.8]
 [ 66.    9.2]
 [ 65.    9.6]
 [ 66.    2. ]
 [ 66.    4.7]
 [ 99.   33.6]
 [ 66.    4.6]
 [ 66.    7.9]
 [ 65.   11.3]
 [ 66.    0.7]
 [ 66.   12.3]
 [133.    2.7]
 [166.   21.6]
 [102.    4.3]
 [133.    7.1]
 [ 99.    7.7]
 [166.    3.4]
 [ 67.    2.9]
 [ 99.    8.8]
 [ 98.    4.7]
 [ 99.   10.7]
 [ 66.    2.8]
 [100.    3. ]
 [ 99.    9.9]
 [ 68.    0.6]
 [ 66.   20.4]
 [ 99.    7.2]
 [ 99.   20.1]
 [ 99.    0.7]
 [ 66.   15. ]
 [100.    6.9]
 [ 99.    0.5]
 [ 66.   14.9]
 [ 66.    4. ]
 [ 66.   11. ]
 [ 66.    0.4]
 [ 66.    0.8]
 [102.   21.7]
 [ 66.   15. ]
 [ 66.   12.3]
 [ 66.    3.3]
 [ 99.    8.5]
 [133.    8.9]
 [ 66.    4.9]
 [ 99.    3.8]
 [ 66.   18.6]
 [ 66.    9.5]
 [ 99.    9.3]
 [ 66.    0.5]
 [ 65.    7.2]
 [ 99.    8.5]
 [ 66.    0.6]
 [ 66.    0.7]
 [ 66.    0.6]
 [ 66.   16.1]
 [ 66.    9.3]
 [ 66.    8.8]
 [ 99.    1. ]
 [ 66.    1.2]
 [ 66.    6.1]
 [ 66.    9.7]
 [ 69.    0.5]
