0
"[[ 70.3  51.1   4.    4. ]
 [ 78.7  61.1  23.    6. ]
 [ 83.   63.5   1.    2. ]
 ...
 [108.5  80.4  23.   24. ]
 [110.5  81.4  13.    5. ]
 [109.7  82.5   5.   14. ]]"
"[[ 82.4  55.4  27.   18. ]
 [ 85.1  58.6  10.    8. ]
 [ 70.3  45.8   6.   11. ]
 [ 83.3  54.4  10.    3. ]
 [ 82.7  55.6  12.   12. ]
 [ 82.7  56.1   9.    5. ]
 [ 88.3  60.5   2.    2. ]
 [ 85.2  57.8  20.   35. ]
 [ 84.4  55.2   7.   25. ]
 [ 89.5  57.   27.   17. ]
 [ 90.3  59.    3.    9. ]
 [ 85.3  54.6   4.    5. ]
 [ 90.8  57.5   5.    6. ]
 [ 89.   62.3   3.    4. ]
 [ 86.8  64.5   2.    3. ]
 [ 80.   58.3   2.    3. ]
 [ 81.8  52.7   7.   11. ]
 [ 92.7  68.2   1.    3. ]
 [ 93.4  70.8   3.    5. ]
 [ 91.   57.5   4.    5. ]
 [ 89.4  57.1  13.   14. ]
 [ 90.4  68.5   4.   20. ]
 [ 86.6  66.6   3.    4. ]
 [ 91.8  65.3   4.   10. ]
 [ 90.   59.7   1.    4. ]
 [ 89.3  56.8   7.   10. ]
 [ 95.1  59.9   8.    3. ]
 [ 96.1  60.4   2.    6. ]
 [ 90.4  61.    3.    5. ]
 [ 94.   62.4  22.   21. ]
 [ 95.   60.1  20.   23. ]
 [ 94.6  58.    2.    3. ]
 [ 99.3  62.7  10.   13. ]
 [ 98.7  64.3   2.    1. ]
 [ 99.7  66.7   4.    4. ]
 [ 97.5  68.8   6.    5. ]
 [ 93.4  64.9   5.    7. ]
 [ 90.2  62.6   2.    1. ]
 [ 89.5  61.6   5.    6. ]
 [ 96.2  69.5   3.    9. ]
 [ 92.2  60.2   4.   13. ]
 [ 95.5  56.7   6.    9. ]
 [ 97.8  66.7   4.   14. ]
 [ 97.5  69.    5.    1. ]
 [ 98.4  70.3   3.   15. ]
 [ 93.   63.    4.    4. ]
 [ 90.3  62.1   2.    7. ]
 [ 99.7  65.6  19.   10. ]
 [100.7  68.7   3.    5. ]
 [ 94.7  62.7   1.    8. ]
 [ 95.3  57.6   4.    4. ]
 [100.3  65.    1.    1. ]
 [100.4  63.    5.    9. ]
 [100.5  62.2   3.    4. ]
 [101.7  68.7   1.    2. ]
 [ 99.8  63.6   5.    7. ]
 [100.1  63.2   5.   10. ]
 [100.8  66.    4.    4. ]
 [101.4  63.   11.    6. ]
 [ 99.8  75.1   6.    7. ]
 [ 98.7  66.7   2.    7. ]
 [ 99.5  62.8   3.    9. ]
 [100.1  62.9   5.    6. ]
 [103.   73.    3.    3. ]
 [ 93.4  61.1  12.   26. ]
 [ 93.2  61.5  13.    7. ]
 [ 99.1  62.   15.    9. ]
 [100.2  63.9  13.   18. ]
 [101.7  64.6  16.   12. ]
 [ 99.9  66.4  15.   28. ]
 [102.1  68.6   7.   16. ]
 [100.3  65.4   4.   20. ]
 [100.1  68.3   5.    7. ]
 [102.   64.5  31.   13. ]
 [104.4  70.    2.    6. ]
 [105.4  75.9   6.    8. ]
 [101.   69.1   5.    6. ]
 [103.3  67.8   4.    3. ]
 [103.3  67.5   2.    5. ]
 [105.3  68.4   6.    5. ]
 [106.   65.    1.    1. ]
 [106.8  63.5  12.    4. ]
 [107.7  64.6  13.   24. ]
 [108.7  67.4   3.    2. ]
 [107.5  68.5   9.    1. ]
 [ 98.5  66.2   3.   27. ]
 [ 96.   59.4   4.   10. ]
 [ 95.1  58.3   1.   11. ]
 [ 97.   63.8   5.   13. ]
 [100.9  62.9  14.   14. ]
 [103.9  65.4   8.    7. ]
 [103.2  68.7   5.    9. ]
 [103.3  69.   15.   17. ]
 [102.   66.    6.    2. ]
 [102.1  65.6   8.    5. ]
 [101.6  64.3   4.    7. ]
 [ 99.7  63.8   2.    9. ]
 [103.3  64.9   9.    5. ]
 [104.7  64.1  11.    6. ]
 [106.6  67.2  13.    4. ]
 [106.5  68.5   7.    4. ]
 [107.5  68.9   8.    6. ]
 [107.   70.8   6.    4. ]
 [ 93.1  60.3  17.   25. ]
 [ 93.8  65.5  12.    8. ]
 [101.   69.    0.    2. ]
 [104.3  70.7  26.   29. ]
 [104.3  71.7   2.   11. ]
 [102.5  70.2  17.   30. ]
 [101.8  70.    3.    6. ]
 [103.9  70.4   4.   10. ]
 [100.5  68.7   9.   12. ]
 [102.6  65.6  10.   14. ]
 [105.4  65.8  11.    8. ]
 [105.4  65.2  10.    7. ]
 [105.3  63.8  23.    6. ]
 [ 99.9  67.9   4.    3. ]
 [ 92.   64.    2.    0. ]
 [ 91.2  64.4   5.    8. ]
 [ 85.1  58.9   2.    6. ]
 [ 87.3  61.    5.    9. ]
 [ 94.3  64.9   4.    9. ]
 [ 90.5  61.3   2.    6. ]
 [ 82.4  52.1   3.   12. ]
 [ 77.   47.3  14.   10. ]
 [ 74.3  44.    9.    1. ]
 [ 76.3  44.8   4.    5. ]
 [ 79.   46.6  89.   22. ]
 [ 88.5  53.    7.    7. ]
 [ 94.6  60.    2.    3. ]
 [ 97.   65.    2.    4. ]
 [ 81.4  57.4   3.    3. ]
 [ 85.1  59.1   4.    3. ]
 [ 88.9  63.3   2.    7. ]
 [ 88.3  63.8   2.    3. ]
 [ 87.2  62.    3.    6. ]
 [ 85.4  61.4   3.    7. ]
 [ 87.7  62.    3.    7. ]
 [ 89.   60.9  11.   12. ]
 [ 91.3  63.9   5.   13. ]
 [ 81.   55.    6.   17. ]
 [ 92.3  57.5  10.   18. ]
 [ 93.1  60.2  18.   14. ]
 [ 98.4  61.4   2.    2. ]
 [ 99.3  60.3   3.    3. ]
 [ 99.2  60.7   5.   13. ]
 [100.7  62.7   4.    3. ]
 [ 88.1  56.6  20.   14. ]
 [ 91.7  57.9   3.    8. ]
 [ 93.7  63.1   9.   16. ]
 [100.2  65.6   1.    3. ]
 [101.   68.8   1.    9. ]
 [ 98.9  70.6   3.    9. ]
 [100.1  69.9   1.    7. ]
 [ 99.3  73.3   2.    6. ]
 [ 97.6  75.8   1.    3. ]
 [ 99.2  78.2   2.    5. ]
 [100.   76.4   3.    7. ]
 [ 98.7  73.7   0.    2. ]
 [ 96.8  61.3  12.   17. ]
 [ 97.7  60.3   4.    2. ]
 [103.   68.    0.    2. ]
 [ 98.   69.3   0.    5. ]
 [ 97.5  71.    1.    4. ]
 [ 96.   72.5   2.    4. ]
 [ 94.7  78.1   4.    9. ]
 [100.   67.5   1.    1. ]
 [ 98.1  63.4   6.    7. ]
 [101.2  76.3   3.    8. ]
 [ 98.8  76.8   1.    7. ]
 [ 96.8  77.1   4.    7. ]
 [ 91.4  66.9   4.    4. ]
 [ 95.3  69.    0.    2. ]
 [ 97.3  66.    2.    6. ]
 [102.5  82.1   4.   23. ]
 [105.2  73.4   3.    5. ]
 [108.7  71.1  16.   12. ]
 [107.1  72.7   8.    9. ]
 [105.3  67.    2.    1. ]
 [104.8  65.9   7.    3. ]
 [ 98.8  62.5   1.    1. ]
 [103.8  83.3   3.    5. ]
 [100.7  82.3   2.    1. ]
 [ 90.3  76.2   2.    5. ]
 [ 86.6  75.2   0.    3. ]
 [ 93.8  60.6   2.   15. ]
 [100.2  63.9   4.    7. ]
 [104.4  66.4   5.    6. ]
 [104.3  67.3   5.    8. ]
 [104.   68.    1.    0. ]
 [105.4  83.4   2.    6. ]]"
"[[66.8 53.3  2.   8. ]
 [70.  58.7  2.   3. ]
 [73.4 49.2 26.  52. ]
 ...
 [84.  55.   1.   1. ]
 [85.6 57.6  5.   8. ]
 [91.5 62.9  7.   6. ]]"
"[[64.8 59.2  3.  10. ]
 [64.3 55.1  1.  11. ]
 [61.4 51.1  5.   6. ]
 ...
 [78.3 64.3  1.   3. ]
 [75.8 61.5  3.   6. ]
 [82.9 56.7 37.  69. ]]"
"[[70.8 60.   1.   4. ]
 [73.8 63.   2.   3. ]
 [67.1 48.3  5.  24. ]
 ...
 [92.  80.   2.   1. ]
 [95.9 62.4  9.  17. ]
 [98.7 62.8  2.   8. ]]"
"[[ 76.6  52.5  70.   15. ]
 [ 82.6  62.6   3.    9. ]
 [ 83.5  60.8  11.    2. ]
 [ 88.9  63.6  84.   11. ]
 [ 90.8  66.6  11.    7. ]
