0
"[[1.950000e+02 9.000000e-01 8.701290e+04 4.462000e+02 1.031700e+03
  1.999000e+02 4.450000e+02 2.000000e+00 1.060374e+05 2.383000e+02
  1.097100e+03 6.580000e+01 8.453700e+03 1.900000e+01 1.446000e+02
  1.000000e-01 4.529600e+04 3.390000e+02 1.500000e+00 2.507400e+04
  7.400000e+01 1.664000e+02 6.260000e+01 1.442400e+03 4.300000e+00
  2.043000e+02 4.000000e-01 5.881000e+02]]"
"[[1.23000e+02 9.00000e-01 5.31360e+04 4.32000e+02 8.65400e+02 2.99500e+02
  2.97000e+02 2.20000e+00 6.33732e+04 2.13400e+02 1.23090e+03 6.06000e+01
  8.23260e+03 2.77000e+01 1.87100e+02 1.00000e+00 2.39710e+04 2.28000e+02
  1.70000e+00 1.71799e+04 7.54000e+01 1.99600e+02 6.22000e+01 8.70990e+03
  3.82000e+01 7.90720e+03 4.00000e-01 5.27400e+02]]"
"[[9.20000e+01 9.00000e-01 3.70770e+04 4.03000e+02 9.31900e+02 2.99400e+02
  2.18000e+02 2.20000e+00 4.55647e+04 2.09000e+02 8.00300e+02 6.22000e+01
  5.09370e+03 2.34000e+01 1.56100e+02 1.70000e+00 2.76130e+04 1.73000e+02
  1.70000e+00 1.28878e+04 7.45000e+01 2.66100e+02 6.01000e+01 8.25100e+02
  4.80000e+00 5.90000e+01 4.00000e-01 4.98800e+02]]"
"[[1.430000e+02 6.000000e-01 6.796860e+04 4.753000e+02 1.031400e+03
  1.663000e+02 5.640000e+02 2.400000e+00 1.191585e+05 2.113000e+02
  2.228900e+03 6.490000e+01 1.340220e+04 2.380000e+01 1.944000e+02
  6.000000e-01 6.315300e+04 4.880000e+02 2.100000e+00 3.700180e+04
  7.580000e+01 3.328000e+02 5.760000e+01 1.920300e+03 3.900000e+00
  4.360000e+01 3.000000e-01 4.074000e+02]]"
"[[1.71000e+02 8.00000e-01 7.32480e+04 4.28400e+02 9.98200e+02 9.96000e+01
  4.81000e+02 2.30000e+00 9.28928e+04 1.93100e+02 2.56220e+03 6.53000e+01
  1.42926e+04 2.97000e+01 3.38500e+02 7.00000e-01 6.39190e+04 4.17000e+02
  2.00000e+00 3.21217e+04 7.70000e+01 1.99400e+02 6.07000e+01 2.24380e+03
  5.40000e+00 1.26100e+02 4.00000e-01 4.16400e+02]]"
"[[1.10000e+02 9.00000e-01 4.31969e+04 3.92700e+02 8.98200e+02 1.66500e+02
  3.13000e+02 2.50000e+00 5.85025e+04 1.86900e+02 2.32920e+03 6.25000e+01
  9.32700e+03 2.98000e+01 2.47000e+02 9.00000e-01 4.35190e+04 2.82000e+02
  2.20000e+00 2.16182e+04 7.67000e+01 2.01700e+02 5.59000e+01 1.33480e+03
  4.70000e+00 2.58000e+01 3.00000e-01 3.73600e+02]]"
"[[2.90000e+01 6.00000e-01 1.33097e+04 4.59000e+02 9.31700e+02 2.99700e+02
  1.12000e+02 2.20000e+00 2.88524e+04 2.57600e+02 1.03150e+03 6.62000e+01
  2.00440e+03 1.79000e+01 6.75000e+01 2.50000e+00 1.29680e+04 9.30000e+01
  1.90000e+00 7.18350e+03 7.72000e+01 1.33100e+02 6.53000e+01 4.14000e+02
  4.50000e+00 1.71000e+01 4.00000e-01 4.64800e+02]]"
"[[9.40000e+01 8.00000e-01 4.04540e+04 4.30400e+02 1.03150e+03 9.97000e+01
  2.77000e+02 2.30000e+00 5.76072e+04 2.08000e+02 1.19810e+03 6.39000e+01
  6.65900e+03 2.40000e+01 1.97300e+02 1.00000e+00 2.86490e+04 2.27000e+02
  1.90000e+00 1.72567e+04 7.60000e+01 1.66400e+02 4.62000e+01 8.83400e+02
  3.90000e+00 2.29000e+01 3.00000e-01 4.48200e+02]]"
"[[6.50000e+01 5.00000e-01 2.92870e+04 4.50600e+02 1.03160e+03 2.33000e+02
  3.31000e+02 2.60000e+00 7.19503e+04 2.17400e+02 1.23120e+03 6.45000e+01
  7.08830e+03 2.14000e+01 1.50500e+02 1.00000e+00 3.21030e+04 3.09000e+02
  2.40000e+00 2.33744e+04 7.56000e+01 1.66300e+02 6.30000e+01 9.75700e+02
  3.20000e+00 2.82000e+01 4.00000e-01 3.38700e+02]]"
"[[6.10000e+01 9.00000e-01 2.36599e+04 3.87900e+02 7.98600e+02 1.00000e+02
  1.59000e+02 2.40000e+00 3.08090e+04 1.93800e+02 8.65200e+02 6.00000e+01
  4.56400e+03 2.87000e+01 1.49000e+02 1.30000e+00 2.14830e+04 1.30000e+02
  1.90000e+00 9.95930e+03 7.66000e+01 2.00600e+02 5.85000e+01 6.52600e+02
  5.00000e+00 4.02000e+01 5.00000e-01 4.39500e+02]]"
"[[2.090000e+02 8.000000e-01 8.431290e+04 4.034000e+02 8.655000e+02
  9.980000e+01 6.840000e+02 2.600000e+00 1.180507e+05 1.726000e+02
  7.321000e+02 6.110000e+01 2.337610e+04 3.420000e+01 3.433000e+02
  1.100000e+00 7.006500e+04 6.410000e+02 2.500000e+00 5.143040e+04
  8.020000e+01 2.400000e+02 5.680000e+01 3.302800e+03 5.200000e+00
  3.230000e+01 4.000000e-01 3.261000e+02]]"
"[[1.74000e+02 1.00000e+00 5.80953e+04 3.33900e+02 9.64900e+02 1.33100e+02
  4.52000e+02 2.60000e+00 7.54011e+04 1.66800e+02 2.22950e+03 6.45000e+01
  1.55036e+04 3.43000e+01 4.22200e+02 7.00000e-01 6.90060e+04 4.07000e+02
  2.40000e+00 3.16887e+04 7.79000e+01 2.66300e+02 5.85000e+01 2.49490e+03
  6.10000e+00 3.13000e+01 4.00000e-01 3.45000e+02]]"
"[[1.63000e+02 8.00000e-01 7.55624e+04 4.63600e+02 9.98300e+02 2.99100e+02
  4.92000e+02 2.40000e+00 7.83474e+04 1.59200e+02 9.99600e+02 6.20000e+01
  1.80788e+04 3.67000e+01 2.73800e+02 6.00000e-01 5.38380e+04 4.63000e+02
  2.30000e+00 3.72335e+04 8.04000e+01 2.33000e+02 6.21000e+01 5.57000e+03
  1.20000e+01 1.30130e+03 4.00000e-01 3.52600e+02]]"
"[[5.40000e+01 6.00000e-01 2.54204e+04 4.70700e+02 9.65000e+02 2.66400e+02
  2.30000e+02 2.60000e+00 3.94592e+04 1.71600e+02 7.65400e+02 6.56000e+01
  8.03640e+03 3.49000e+01 5.98900e+02 9.00000e-01 1.92840e+04 2.47000e+02
  2.80000e+00 1.94331e+04 7.87000e+01 1.66400e+02 6.46000e+01 1.28330e+03
  5.20000e+00 3.91000e+01 4.00000e-01 2.75500e+02]]"
"[[1.12000e+02 8.00000e-01 4.61833e+04 4.12400e+02 9.97100e+02 2.32400e+02
  3.36000e+02 2.50000e+00 5.76145e+04 1.71500e+02 8.31900e+02 6.38000e+01
  1.00297e+04 2.99000e+01 1.57300e+02 1.10000e+00 5.28810e+04 3.11000e+02
  2.30000e+00 2.45796e+04 7.90000e+01 2.66400e+02 6.22000e+01 2.10230e+03
  6.80000e+00 8.82000e+01 4.00000e-01 3.49200e+02]]"
"[[1.53000e+02 8.00000e-01 5.93521e+04 3.87900e+02 9.31700e+02 1.66300e+02
  4.01000e+02 2.10000e+00 9.34417e+04 2.33000e+02 2.99470e+03 5.94000e+01
  1.36362e+04 3.40000e+01 2.33200e+02 1.70000e+00 4.99180e+04 3.64000e+02
  1.90000e+00 2.81079e+04 7.72000e+01 1.99700e+02 6.09000e+01 2.40310e+03
  6.60000e+00 2.08300e+02 4.00000e-01 4.42700e+02]]"
"[[6.80000e+01 9.00000e-01 2.65487e+04 3.90400e+02 7.65500e+02 9.97000e+01
  1.64000e+02 2.20000e+00 3.43929e+04 2.09700e+02 9.31600e+02 6.02000e+01
  2.97450e+03 1.81000e+01 1.17800e+02 1.90000e+00 1.46770e+04 1.54000e+02
  2.00000e+00 1.19224e+04 7.74000e+01 1.99800e+02 6.48000e+01 8.87800e+02
  5.80000e+00 3.04000e+01 4.00000e-01 4.12500e+02]]"
"[[8.20000e+01 7.00000e-01 2.97460e+04 3.62800e+02 9.98000e+02 9.99000e+01
  3.44000e+02 2.80000e+00 5.92576e+04 1.72300e+02 8.66400e+02 6.49000e+01
  1.10437e+04 3.21000e+01 4.03600e+02 4.00000e-01 4.66830e+04 3.44000e+02
  2.80000e+00 2.77313e+04 8.06000e+01 3.66000e+02 6.02000e+01 2.48040e+03
  7.20000e+00 2.96500e+02 4.00000e-01 2.70700e+02]]"
"[[1.88000e+02 1.00000e+00 7.20839e+04 3.83400e+02 9.64200e+02 1.99500e+02
  3.92000e+02 2.10000e+00 7.75829e+04 1.97900e+02 2.42900e+03 6.13000e+01
  1.22944e+04 3.14000e+01 2.83700e+02 1.10000e+00 4.54200e+04 3.43000e+02
  1.80000e+00 2.65440e+04 7.74000e+01 1.99600e+02 6.11000e+01 3.05640e+03
  8.90000e+00 6.12200e+02 3.00000e-01 4.62500e+02]]"
"[[1.08000e+02 1.10000e+00 4.74485e+04 4.39300e+02 9.98100e+02 2.33100e+02
  2.08000e+02 2.10000e+00 3.47591e+04 1.67100e+02 1.39750e+03 6.60000e+01
  6.05330e+03 2.91000e+01 1.68200e+02 1.70000e+00 2.60470e+04 1.68000e+02
  1.70000e+00 1.31248e+04 7.81000e+01 2.66200e+02 5.87000e+01 1.05710e+03
  6.30000e+00 2.83000e+01 4.00000e-01 5.18000e+02]]"
"[[1.86000e+02 1.10000e+00 7.74840e+04 4.16600e+02 9.98200e+02 2.32800e+02
