0
"[[103.2  74.4  25.   10. ]
 [106.7  75.    2.    2. ]
 [114.1  88.3   2.    3. ]
 ...
 [143.3 103.3   0.    3. ]
 [144.7 107.7   2.    3. ]
 [144.8 103.1   6.   16. ]]"
"[[109.   78.    8.    7. ]
 [108.8  80.    7.    5. ]
 [113.   83.    0.    0. ]
 ...
 [131.3  99.    5.    3. ]
 [121.3  90.3  49.   25. ]
 [128.2  94.1  10.    3. ]]"
"[[ 90.7  75.    5.   10. ]
 [ 95.4  80.5  11.   12. ]
 [ 88.5  70.   13.   21. ]
 ...
 [ 99.8  75.8  28.   31. ]
 [100.4  78.4  34.   25. ]
 [107.6  82.4  21.   47. ]]"
"[[ 88.7  64.7   4.    4. ]
 [ 70.3  48.5  14.   41. ]
 [ 74.3  51.3   4.    0. ]
 ...
 [121.8  93.2   5.    4. ]
 [115.2 103.3   9.   14. ]
 [113.   87.9  11.   26. ]]"
"[[ 94.   80.8   3.    4. ]
 [ 94.1  87.7   5.   14. ]
 [ 96.   88.3   1.    6. ]
 ...
 [110.3  86.   99.  243. ]
 [ 98.4  83.   81.  139. ]
 [131.  107.7  38.   45. ]]"
"[[ 95.   67.    8.   10. ]
 [100.   76.3   0.    5. ]
 [ 96.4  71.   58.   28. ]
 ...
 [118.8  83.1   8.   14. ]
 [119.   84.    0.    0. ]
 [117.8  83.7   3.    8. ]]"
"[[100.8  78.8  19.    7. ]
 [105.5  82.5   1.    3. ]
 [101.6  78.9  10.    7. ]
 ...
 [ 80.5  70.5  13.    4. ]
 [ 82.   71.4  32.    2. ]
 [ 86.3  75.7  16.    3. ]]"
"[[109.8  95.5   3.    4. ]
 [114.3  90.2  10.   13. ]
 [116.1 100.    3.    4. ]
 ...
 [140.   95.    2.    1. ]
 [148.6  94.2   3.   14. ]
 [144.   94.    3.    2. ]]"
"[[89.3 59.7 58.  10. ]
 [86.  69.  13.   9. ]
 [83.6 60.8  2.  16. ]
 ...
 [81.8 69.3  3.   8. ]
 [84.8 70.3 17.   8. ]
 [89.4 70.8 22.   2. ]]"
"[[ 95.   80.    3.   12. ]
 [ 87.   75.    1.    4. ]
 [ 88.3  66.    1.    2. ]
 ...
 [110.6  89.2  15.   26. ]
 [107.9  86.1  12.   43. ]
 [106.6  87.3  15.   18. ]]"
"[[ 98.   78.    2.    2. ]
 [ 99.8  75.    2.    4. ]
 [ 99.7  69.7   4.    5. ]
 ...
 [150.3  99.8  34.   30. ]
 [150.2 101.2   6.    5. ]
 [147.  104.3   3.    2. ]]"
"[[ 89.4  69.6   2.    2. ]
 [ 90.4  55.6   1.    6. ]
 [ 90.   61.4   5.    8. ]
 [ 84.2  69.3   6.   44. ]
 [ 84.   69.    2.   12. ]
 [ 83.3  67.3   3.    2. ]
 [ 78.6  68.    6.    7. ]
 [ 73.2  63.7   5.    3. ]
 [ 71.7  64.6   6.   11. ]
 [ 73.   69.    1.    2. ]
 [ 73.2  64.6   5.    1. ]
 [ 77.8  65.5   2.    3. ]
 [ 72.7  64.7   3.    1. ]
 [ 75.   66.2   6.    7. ]
 [ 71.3  67.3   1.    1. ]
 [ 72.5  68.5   2.    2. ]
 [ 79.8  58.3  37.   67. ]
 [ 87.7  60.7   4.   11. ]
 [ 87.5  66.    3.    3. ]
 [ 87.8  64.    1.    2. ]
 [ 85.   63.3   2.    1. ]
 [ 84.5  63.9  55.   31. ]
 [ 86.1  58.7   1.   10. ]
 [ 86.7  64.5   5.    7. ]
 [ 99.   65.5   6.    6. ]
 [ 95.7  72.3   1.    0. ]
 [102.6  66.4   2.    9. ]
 [100.7  62.7  65.   31. ]
 [ 84.3  55.    5.    9. ]
 [ 78.5  53.5   4.    0. ]
 [ 76.4  62.1   3.    4. ]
 [ 76.   55.3   2.    8. ]
 [ 76.   54.5   2.    6. ]
 [ 82.8  58.    4.    6. ]
 [ 83.   61.3   3.    4. ]
 [ 82.   60.5   0.    0. ]
 [ 81.3  60.1   3.    5. ]
 [ 84.3  59.    0.    5. ]
 [ 77.   57.7  33.   11. ]
 [ 82.8  60.9  15.   13. ]
 [ 83.7  61.7   1.    1. ]
 [ 79.3  58.8   9.   14. ]
 [ 78.6  57.9   9.    9. ]
 [ 66.7  51.7  21.    9. ]
 [ 80.   61.6   5.    8. ]
 [ 81.8  61.8   3.    2. ]
 [ 77.7  60.7   3.   13. ]
 [ 78.6  57.6   2.   11. ]
 [ 78.5  57.2   2.    6. ]
 [ 81.8  50.    4.   13. ]
 [ 81.   57.5   0.    3. ]
 [ 81.   56.    0.    5. ]
 [ 81.4  54.9   6.   20. ]
 [ 81.   53.2   5.   10. ]
 [ 84.   51.6   3.    4. ]
 [ 83.   52.    1.    0. ]
 [ 84.4  62.9  12.   30. ]
 [ 85.   63.7   0.    0. ]
 [ 87.3  64.7   3.    1. ]
 [ 86.4  67.1   2.   10. ]
 [ 88.4  53.2   2.    7. ]
 [ 89.3  63.5   7.   12. ]
 [ 89.8  63.8   3.    8. ]
 [ 92.3  69.9   3.    4. ]
 [ 89.   68.5   3.    5. ]
 [ 79.2  62.8  23.    9. ]
 [ 90.3  69.7   2.    4. ]
 [ 86.2  61.3  10.   17. ]
 [ 91.7  58.7   0.    6. ]
 [ 92.   70.7   2.   10. ]
 [ 86.   64.    1.    5. ]
 [ 85.   64.    1.    2. ]
 [ 83.   60.7  15.    7. ]
 [ 89.5  67.    0.    2. ]
 [ 90.   70.    2.    4. ]
 [ 88.2  61.3   5.   42. ]
 [ 92.8  73.4   8.   21. ]
 [100.1  79.1   3.    5. ]
 [ 97.2  65.2   4.   17. ]
 [ 96.   66.5   6.    4. ]
 [ 99.7  73.3   2.    4. ]
 [104.4  74.6   3.    9. ]
 [ 87.7  66.1   4.    8. ]
 [ 92.4  65.1   3.    2. ]
 [ 94.5  64.    0.    6. ]
 [ 84.5  61.5   0.   16. ]
 [ 97.6  73.8  16.   14. ]
 [105.6  80.9  18.    1. ]
 [108.7  81.5   5.    7. ]
 [110.2  81.    1.    5. ]
 [111.6  84.    5.    3. ]
 [114.   83.7  14.    3. ]
 [114.   85.   14.    6. ]
 [111.   88.    4.    2. ]
 [110.3  92.    4.    2. ]
 [112.3  91.5   6.    6. ]
 [111.5  94.5   3.    3. ]
 [109.7  85.7   5.    2. ]
 [112.4  88.7  24.   14. ]
 [113.3  88.1   8.   13. ]
 [112.9  87.1  21.   12. ]
 [115.9  87.5  30.   22. ]
 [ 96.3  73.9   3.   26. ]
 [ 96.7  79.7   2.    3. ]
 [ 98.3  72.3   0.    0. ]
 [101.5  79.2   5.    4. ]
 [102.8  86.   35.    6. ]
 [100.2  73.4  17.   18. ]
 [ 91.4  60.3  13.   18. ]
 [ 96.   79.7   1.    5. ]
 [ 98.7  65.3  18.    6. ]
 [ 96.4  70.1  10.   16. ]
 [103.2  74.8  21.    5. ]
 [108.9  76.8   3.    1. ]
 [111.5  70.5   6.    1. ]
 [112.2  73.2   5.    3. ]
 [114.2  94.2   4.    5. ]
 [113.8  67.2   9.    9. ]
 [112.2  69.7   7.    3. ]
 [115.7  72.    5.    3. ]
 [115.2  95.4   3.    2. ]
 [112.3  69.9   4.   12. ]
 [113.8  76.8   4.    5. ]
 [ 98.3  79.7   1.    0. ]
 [ 90.5  77.3  20.   29. ]
 [ 96.9  79.1   6.    9. ]
 [ 93.   76.3   2.    4. ]
 [ 92.2  75.    2.    2. ]
 [ 82.7  76.7   4.    6. ]
 [ 98.1  74.9   3.    8. ]
 [ 99.   76.    2.    4. ]
 [100.5  78.    0.    1. ]
 [105.3  84.7   3.    1. ]
 [105.2  80.7   4.    9. ]
 [104.3  82.    2.    2. ]
 [104.   86.1   3.    4. ]
 [100.3  86.3   8.    8. ]
 [ 92.2  78.7   5.    4. ]
 [ 88.7  78.7   4.    1. ]
 [ 96.   83.3   5.    5. ]
 [ 98.   85.    1.    1. ]
 [ 96.5  86.    5.    2. ]
 [ 98.4  84.8  78.   18. ]]"
"[[ 98.   71.7   4.   10. ]
 [ 96.5  70.2   7.    4. ]
 [ 96.7  70.6   8.    9. ]
 ...
 [127.5  95.5  11.    5. ]
 [119.   82.4   1.    2. ]
 [126.1  85.5   7.   10. ]]"
"[[ 91.   56.   10.   17. ]
 [ 80.3  53.8  18.   16. ]
 [ 85.4  53.7   3.   11. ]
 [ 84.   56.3  11.    8. ]
 [ 94.3  69.4   7.   16. ]
 [ 91.7  62.3   8.   16. ]
 [ 95.5  74.    4.   13. ]
 [ 91.5  66.    2.    6. ]
 [ 96.   70.2   4.    6. ]
 [ 97.7  66.    3.    7. ]
 [ 97.7  70.    6.   14. ]
 [ 95.3  71.8   3.   10. ]
 [ 83.5  66.8  13.    8. ]
 [ 92.   62.2   4.   18. ]
 [ 95.3  71.5   1.    2. ]
 [ 96.9  71.3   6.    8. ]
 [ 89.   66.5   4.    7. ]
 [100.3  80.1   5.   12. ]
 [ 95.9  74.8   2.   25. ]
 [ 86.   62.    6.   11. ]
 [ 88.5  66.3   5.    2. ]
 [ 88.   66.5   2.    3. ]
 [ 90.9  67.5  14.   17. ]
 [ 99.5  72.5   0.    2. ]
 [101.9  69.6   4.    9. ]
 [105.2  74.3   5.   12. ]
 [102.8  74.4   6.   16. ]
 [ 92.1  65.5  19.   31. ]
 [108.8  73.1  11.    9. ]
 [104.4  73.4   3.    6. ]
 [101.   76.4   3.    6. ]
 [ 98.8  73.8   0.    8. ]
 [ 93.9  56.8   2.   12. ]
 [ 92.2  78.8   4.   10. ]
 [ 83.   76.    3.    7. ]
 [ 99.   64.3   0.    0. ]
 [102.5  75.    4.    9. ]
 [ 98.4  64.1   1.    5. ]
 [ 91.5  74.4   4.   17. ]
 [ 90.   71.2   1.    7. ]
 [ 89.6  54.8   4.   12. ]
 [ 87.4  63.9   4.    5. ]
 [ 86.4  70.3   4.    7. ]
 [ 91.5  72.8   1.    1. ]
 [ 95.   73.7   2.    6. ]
 [ 98.   75.2  24.   10. ]
 [102.5  80.5   2.    4. ]
 [100.7  78.   17.   14. ]
 [ 98.6  80.2   5.    7. ]
 [ 97.8  74.3   2.    3. ]
 [101.6  82.7   3.    6. ]
 [ 99.2  74.3  21.   16. ]
 [102.   63.4  16.  117. ]
 [103.5  84.8   3.    2. ]
 [104.8  90.8   3.    3. ]
 [101.4  81.    4.    5. ]
 [107.   83.    3.    8. ]
 [104.3  75.8   6.   34. ]
 [102.   73.   20.  113. ]
 [103.   62.8   8.   28. ]
 [ 96.   66.   35.   31. ]
 [106.3  71.3   7.   10. ]
 [ 94.3  72.6   9.   16. ]
 [ 93.   72.3  10.   10. ]
 [ 90.   68.    3.    4. ]
 [ 96.7  70.3  30.    3. ]
 [ 95.   75.8   4.   19. ]
 [ 98.3  78.   13.   25. ]
 [107.2  89.7  12.   11. ]
 [103.8  70.2   5.    4. ]
 [105.   77.5   7.    4. ]
 [106.8  83.8   2.    9. ]
 [ 96.4  66.5  10.   16. ]
 [102.   73.2   9.    7. ]
 [ 93.5  74.5   2.    1. ]
 [ 96.   61.7   1.    1. ]
 [ 95.   74.3   2.    1. ]
 [ 93.8  69.8  10.   21. ]
 [ 97.4  70.    5.   12. ]
 [101.9  75.5  12.    8. ]
 [106.7  78.6  16.   13. ]
 [100.5  72.7  28.    6. ]
 [109.6  77.7  13.   10. ]
 [112.3  75.8   9.    4. ]
 [109.7  77.5   3.    9. ]
 [100.7  77.6  16.   14. ]
 [ 98.   71.3   2.    6. ]
 [101.8  81.   10.   11. ]
 [ 95.6  74.9   9.   10. ]
 [ 94.8  75.4  13.    2. ]
 [ 97.5  77.5   2.    4. ]
 [ 95.6  75.5   4.   13. ]
 [ 98.1  78.3   1.   10. ]
 [ 92.5  71.3   0.   10. ]
 [ 91.8  64.6  14.   24. ]
 [102.5  76.5   2.   19. ]
 [101.5  73.2   9.   16. ]
 [101.3  75.    0.    3. ]
 [103.8  76.8   3.    7. ]
 [102.   74.7   4.    5. ]
 [105.   78.8   2.    5. ]
 [ 99.5  73.8   3.    7. ]
 [ 96.2  76.2   3.    9. ]
 [ 94.3  74.3   4.    6. ]
 [ 95.4  74.8   5.   19. ]
 [ 90.9  69.4   1.    9. ]
 [ 93.7  70.2   3.   13. ]
 [ 94.1  70.5   3.    7. ]
 [ 92.4  71.    2.    1. ]
 [ 92.3  70.9   1.    5. ]
 [ 91.3  70.6   5.   11. ]
 [ 88.8  57.8   6.   17. ]
 [ 93.7  72.1   3.    8. ]
 [ 92.3  69.    2.    7. ]
 [ 92.6  72.4  18.   17. ]
 [ 81.5  54.8   5.    6. ]
 [ 90.3  61.   18.   28. ]
 [ 85.7  58.3  15.   19. ]
 [ 88.4  74.6  13.   22. ]
 [ 91.8  67.5   6.    4. ]
 [ 83.9  61.9   3.    9. ]
 [ 87.3  65.1   5.   16. ]
 [ 91.6  71.3   5.    8. ]
 [ 90.8  68.3   1.    3. ]
 [ 91.9  72.8   4.    7. ]
 [ 88.3  72.1   2.   15. ]
 [ 85.6  64.    3.   11. ]
 [ 84.5  59.5   0.    4. ]
 [ 93.3  71.3   5.   13. ]
 [ 99.8  80.9   3.    4. ]
 [ 98.8  80.8   3.    7. ]
 [102.5  82.3   4.    5. ]
 [102.8  82.4   6.   15. ]
 [105.8  83.3   3.   11. ]
 [105.4  86.4   1.    1. ]
 [ 96.4  75.8   6.   22. ]
 [106.   81.8   2.    3. ]
 [106.3  74.9   2.    5. ]
 [107.7  72.    2.    1. ]
 [103.1  73.6   4.    6. ]
 [ 94.6  71.4   3.   13. ]
 [ 94.   68.3   0.    4. ]
 [ 97.6  71.1  11.   10. ]
 [ 93.8  69.1   4.   13. ]
 [ 95.   65.    2.    2. ]
 [ 96.5  66.3  19.   12. ]
 [ 93.3  65.1  12.   17. ]
 [ 89.2  65.3   4.    8. ]
 [ 97.8  71.4   9.   13. ]
 [100.9  78.4  10.   11. ]
 [106.6  79.9   9.    6. ]
 [106.3  76.9   2.    5. ]
 [ 89.1  61.6   5.   25. ]
 [ 88.   58.3   1.    1. ]
 [ 91.4  63.5   8.   16. ]
 [ 87.   57.    5.   18. ]
 [ 87.   58.3   6.    8. ]
 [ 93.5  71.4   5.    7. ]
 [ 98.4  70.3   8.   14. ]
 [ 96.3  63.3   1.    0. ]
 [ 98.7  65.    8.   11. ]
 [105.6  79.8   2.    4. ]
 [104.3  80.3 113.   29. ]
 [109.2  77.    6.    5. ]
 [108.7  92.    8.   10. ]
 [108.   95.4   1.    3. ]
 [104.   75.    1.    3. ]
 [100.1  70.3   3.    8. ]
 [ 98.5  68.    5.    0. ]
 [ 99.   69.    4.    3. ]
 [ 99.5  73.8   3.    8. ]
 [ 95.7  67.5   8.    6. ]
 [ 90.4  73.3   6.    3. ]
 [ 90.1  75.7   3.   15. ]
 [ 88.7  69.    3.    4. ]
 [ 92.8  76.6   2.    5. ]
 [ 92.2  75.7   5.    6. ]
 [ 90.9  74.1   1.    7. ]
 [ 89.3  67.5   4.    4. ]
 [ 97.9  77.3   8.    9. ]
 [ 96.9  73.6   4.   12. ]
 [ 90.   66.5   1.    1. ]
 [ 90.4  64.1   5.    8. ]
 [ 92.5  70.8   1.    4. ]
 [ 89.   69.2   1.    1. ]
 [ 89.5  68.    0.    0. ]
 [ 91.3  62.3   9.   27. ]
 [ 96.9  78.1   5.   20. ]
 [ 89.2  73.6   0.    6. ]
 [ 86.   63.    5.   13. ]
 [ 82.5  62.8   5.    9. ]
 [ 86.   62.2   5.    7. ]
 [ 89.   64.2   4.    1. ]
 [ 87.7  66.    5.    5. ]
 [ 84.3  64.5   6.   11. ]
 [ 82.8  62.5   1.    1. ]
 [ 84.3  59.5   4.    1. ]
 [ 86.2  62.    4.    3. ]
 [ 90.6  64.    3.    5. ]
 [ 88.8  70.3   6.   18. ]
 [ 85.3  65.    1.    8. ]
 [ 87.2  64.4   2.    2. ]
 [ 90.1  68.6   1.    3. ]
 [ 87.7  68.7  10.   14. ]
 [ 88.3  62.7   1.   13. ]
 [ 81.1  59.3  10.    7. ]
 [ 91.   71.3   4.    4. ]
 [ 90.1  66.4   7.    9. ]
 [ 90.9  68.5  18.    7. ]
 [ 92.8  66.7  15.   16. ]
 [ 88.   67.4   3.   13. ]
 [ 89.4  68.5  49.   14. ]]"
"[[102.8  72.9   4.   11. ]
 [102.7  78.    3.    5. ]
 [105.3  78.3   0.    2. ]
 ...
 [140.1  95.6  24.   11. ]
 [141.3  91.7  13.   69. ]
