0
"[[ 76.8  70.9   9.   19. ]
 [ 79.   74.3  10.   34. ]
 [ 81.8  74.6  20.   28. ]
 ...
 [101.3  74.1   8.   14. ]
 [102.4  74.7   9.    8. ]
 [104.7  85.2   4.    6. ]]"
"[[ 82.   64.6   4.    4. ]
 [ 85.   65.3   3.    6. ]
 [ 77.8  54.9  13.   19. ]
 [ 80.3  55.9   3.   17. ]
 [ 87.7  55.3   3.    4. ]
 [ 90.7  57.    2.    2. ]
 [ 91.5  60.3   6.    7. ]
 [ 92.2  61.4   4.    5. ]
 [ 93.   58.    0.    3. ]
 [ 93.   58.   10.    3. ]
 [ 97.   65.    2.   11. ]
 [ 98.3  66.6   9.   18. ]
 [ 98.5  71.9   3.   15. ]
 [ 97.   74.6   2.    4. ]
 [ 94.3  68.3   2.    7. ]
 [ 83.7  59.7   8.    6. ]
 [ 92.1  64.4   8.   10. ]
 [ 95.   67.    5.    4. ]
 [ 96.7  67.    9.   11. ]
 [ 97.8  71.2   8.    7. ]
 [100.8  73.5   5.   17. ]
 [103.   72.3   1.    3. ]
 [102.9  68.7   8.   22. ]
 [102.3  68.8   3.    3. ]
 [100.4  73.    2.    5. ]
 [ 98.7  73.3   6.    8. ]
 [104.4  74.    1.    1. ]
 [106.3  80.6   9.    2. ]
 [104.8  80.5   9.    1. ]
 [105.7  82.   12.    1. ]
 [105.3  82.2  40.    3. ]
 [104.8  80.5  18.    7. ]
 [100.   82.8  10.    5. ]
 [100.3  81.7   5.    4. ]
 [103.7  81.4  52.   13. ]
 [105.3  80.1  45.   21. ]
 [ 96.4  72.6  10.   10. ]
 [ 96.   72.7  13.    1. ]
 [ 98.6  73.3  14.   16. ]
 [103.2  78.    4.    4. ]
 [103.4  78.    4.    4. ]
 [103.2  79.2   2.    3. ]
 [104.   78.8   1.    3. ]
 [106.6  83.   17.    8. ]
 [101.3  81.5  14.    9. ]
 [105.   81.9  79.   32. ]
 [106.7  82.3   5.    2. ]
 [107.2  81.8  22.    6. ]
 [107.8  80.8  25.    9. ]
 [108.8  81.6   5.    2. ]
 [108.9  81.6  13.   10. ]
 [ 98.7  76.3   1.    5. ]
 [ 88.6  66.1   2.   17. ]
 [ 89.5  71.5   2.    3. ]
 [ 94.9  72.9   5.   19. ]
 [ 98.4  77.5  19.   10. ]
 [ 92.   74.    3.    1. ]
 [ 96.8  75.9  19.    6. ]
 [ 95.8  75.2  10.    6. ]
 [ 98.3  76.    1.    5. ]
 [ 94.5  70.3   7.   15. ]
 [ 89.1  68.9   1.    3. ]
 [ 89.   67.7   7.    1. ]
 [ 82.5  61.4  75.   27. ]
 [ 82.3  60.3   6.    3. ]
 [ 90.   65.7  63.   29. ]
 [ 85.8  61.2   6.   10. ]
 [ 88.   64.    0.    2. ]
 [ 90.7  64.8   8.   12. ]
 [ 90.4  65.7   8.    4. ]
 [ 92.2  66.8  33.   14. ]
 [ 77.   57.5   1.    9. ]
 [ 74.3  58.    1.   19. ]
 [ 77.6  62.4  25.   17. ]
 [ 89.7  72.2  11.   10. ]
 [ 91.7  71.3   3.    4. ]
 [ 90.2  70.6  10.   21. ]
 [ 87.3  68.4  17.    9. ]
 [ 93.3  71.7   1.    3. ]
 [ 91.   69.5   8.    4. ]
 [ 90.   66.    2.    0. ]
 [ 90.   64.    4.    2. ]
 [ 90.5  64.5   8.    5. ]
 [ 90.5  66.5  68.   13. ]
 [ 92.9  69.5  20.   13. ]
 [ 89.7  68.1  23.    7. ]
 [ 95.3  72.3   5.    7. ]
 [ 92.7  70.9   6.   15. ]
 [ 93.   70.7   4.    1. ]
 [ 93.9  71.   83.   28. ]
 [ 95.   70.1   9.    5. ]
 [ 96.4  71.4  11.   10. ]
 [ 94.5  69.9  10.   11. ]
 [ 95.2  73.5  13.   15. ]
 [ 94.   75.3   8.    6. ]
 [ 95.9  75.    4.    8. ]
 [ 97.9  74.9  11.    9. ]
 [ 98.1  73.    7.    7. ]
 [ 97.   71.3   6.    1. ]
 [ 99.6  78.6   7.    3. ]
 [ 97.8  73.8   2.    3. ]
 [ 97.9  79.   14.   95. ]
 [ 98.5  80.3  18.   11. ]
 [ 99.4  75.8  14.    6. ]
 [101.6  81.3  20.   10. ]
 [101.5  79.    9.   11. ]
 [101.5  73.8   6.    3. ]
 [101.8  81.8  11.   10. ]
 [101.9  82.4  12.    5. ]
 [ 89.9  71.4   5.    7. ]
 [ 92.1  73.9   6.   33. ]
 [ 94.   74.5   1.    1. ]
 [ 96.8  75.    5.    9. ]
 [100.2  83.7   9.   20. ]
 [ 97.   74.    3.    3. ]
 [ 96.   74.    5.   14. ]
 [ 97.4  68.6   6.    6. ]
 [ 97.7  75.7   6.    7. ]
 [ 97.3  85.9   5.    8. ]
 [ 94.3  73.6   3.   29. ]
 [ 97.4  76.4   7.    7. ]
 [100.4  72.9   3.    4. ]
 [101.   84.    4.   12. ]
 [102.2  73.7   6.    9. ]
 [101.5  85.2   3.    8. ]
 [105.   84.    3.    0. ]
 [105.5  84.5   2.    3. ]
 [ 96.7  75.8   2.   15. ]
 [ 81.6  58.3   9.   11. ]
 [ 81.8  60.3   5.   12. ]
 [ 86.4  66.9   5.   10. ]
 [ 86.   63.    5.    4. ]
 [ 86.3  65.8   1.    7. ]
 [ 83.5  64.2   4.    4. ]
 [ 83.1  62.9  25.   16. ]
 [ 83.3  62.3   1.    3. ]
 [ 87.2  79.2   2.    9. ]
 [ 87.5  77.8   2.    4. ]
 [ 86.1  70.6  17.    4. ]
 [ 91.8  75.8   4.    0. ]
 [ 95.6  81.6   3.    3. ]
 [ 82.5  60.    5.    5. ]
 [ 82.9  59.    4.    6. ]
 [ 93.6  73.6   3.    5. ]
 [ 96.2  68.3   4.    3. ]
 [ 98.4  69.8   5.    7. ]
 [ 98.3  84.1   2.    5. ]
 [ 95.5  74.3   2.    3. ]
 [ 92.7  66.3   4.    6. ]
 [ 96.   67.5   6.   15. ]
 [100.   71.    2.    1. ]
 [ 98.7  78.2   2.    5. ]
 [ 97.7  80.4   6.   17. ]
 [ 96.3  77.    2.    4. ]
 [ 96.4  81.6   4.    7. ]
 [ 98.3  78.   11.    4. ]
 [ 97.   78.1   5.    4. ]
 [ 98.3  82.7   3.    8. ]
 [ 99.8  85.3   4.    4. ]
 [ 99.   84.    1.    2. ]
 [102.2  87.7   6.   15. ]
 [ 99.1  86.5   8.   11. ]
 [ 93.2  80.4   3.    5. ]
 [100.4  85.    2.    5. ]
 [101.   86.    2.    0. ]
 [ 98.3  78.1   8.   12. ]
 [100.7  82.5   5.    3. ]
 [102.5  83.7   3.    8. ]
 [103.6  91.5   8.    9. ]
 [101.6  81.    4.    2. ]
 [ 99.   81.8   3.   13. ]
 [ 88.8  74.5   7.   13. ]
 [ 86.9  76.9   4.    6. ]
 [ 94.4  81.6   4.    5. ]
 [ 98.   84.8   3.    3. ]
 [100.2  84.2   7.    3. ]
 [103.4  89.4   4.    5. ]
 [106.8  88.8   2.    8. ]
 [102.8  89.7   9.    4. ]
 [101.6  91.6   5.    4. ]
 [102.3  92.3   4.    4. ]
 [101.5  90.9   8.   30. ]
 [103.   90.7   1.    7. ]
 [103.6  92.4   4.   13. ]
 [ 99.8  88.4   6.   11. ]
 [100.3  82.9  10.    9. ]
 [102.   85.    7.    6. ]
 [103.6  84.9   7.    4. ]
 [101.9  83.7   3.    7. ]
 [100.3  78.3   1.    1. ]
 [102.6  78.6   1.   13. ]
 [101.9  78.8   5.   27. ]
 [ 99.8  78.1   6.   11. ]
 [100.1  80.9   4.    2. ]
 [102.3  82.7   1.    3. ]
 [103.   80.5   5.    9. ]
 [ 91.5  84.9  17.   10. ]
