0
"[[82.  54.3  0.   1. ]
 [83.2 61.3  9.  14. ]
 [77.2 55.8  8.   3. ]
 ...
 [65.8 57.8  7.  17. ]
 [61.3 48.5  1.   3. ]
 [83.9 55.  65.  25. ]]"
"[[ 90.3  64.1  26.    9. ]
 [ 91.   70.3 106.   13. ]
 [ 92.8  69.   20.    3. ]
 [ 96.   70.   42.    6. ]
 [ 96.9  70.7 149.   14. ]
 [ 98.3  74.1  33.    6. ]
 [103.8  76.3   9.    3. ]
 [105.   71.5   1.    0. ]
 [ 99.3  68.    3.    4. ]
 [104.   80.8  27.   14. ]
 [106.4  82.9  21.    5. ]
 [103.8  74.1   5.    3. ]
 [109.3  83.9  19.   12. ]
 [111.8  87.3   3.    5. ]
 [112.7  86.3   1.    2. ]
 [111.7  76.6   8.    5. ]
 [111.3  83.3   1.    3. ]
 [112.5  85.8   8.    9. ]
 [114.8  97.8   4.    9. ]
 [114.2  96.    0.    3. ]
 [107.7  87.    1.    6. ]
 [105.8  80.8  22.   15. ]
 [105.   72.4   4.    8. ]
 [106.6  92.    5.   16. ]
 [105.3  79.5   2.   10. ]
 [106.1  76.4  37.   10. ]
 [113.8  82.7  18.    6. ]
 [113.7  83.6   5.    5. ]
 [115.4  88.3   4.    4. ]
 [117.9  91.8   9.    5. ]
 [118.9  86.5  34.   28. ]
 [120.5  92.9   6.   13. ]
 [120.8  88.    9.    6. ]
 [122.1  94.1   3.    4. ]
 [120.6  87.5   2.    6. ]
 [121.6  89.    3.    7. ]
 [122.6  97.3   2.    2. ]
 [122.1  95.1   2.    8. ]
 [124.7  93.9   7.    7. ]
 [124.   95.3   2.    2. ]
 [118.9  91.1   3.   20. ]
 [115.3  93.    3.    7. ]
 [109.5  95.8   4.    8. ]
 [115.   80.7   2.    8. ]
 [112.   78.2   1.    6. ]
 [113.5  82.   15.    8. ]
 [113.3  78.9   6.   15. ]
 [104.3  81.    2.    2. ]
 [102.1  79.6  14.   16. ]
 [ 99.1  76.9  16.   17. ]
 [110.3  76.4   3.   10. ]
 [114.7  79.8   8.   10. ]
 [117.8  86.    2.    2. ]
 [115.1  83.4   7.   11. ]
 [114.   80.5   7.   14. ]
 [117.4  81.5   4.    5. ]
 [119.5  88.9   6.    7. ]
 [118.7  88.5   4.    4. ]
 [120.8  87.9   8.    7. ]
 [122.9  89.7   4.    6. ]
 [121.   89.    1.    3. ]
 [119.9  88.7   7.    6. ]
 [124.7  90.3   1.    5. ]
 [120.4  83.6  15.   10. ]
 [123.8  88.4   6.   16. ]
 [123.1  86.1  15.   13. ]
 [125.4  87.6   3.    9. ]
 [126.2  88.    5.    6. ]
 [125.2  85.9  10.    7. ]
 [127.4  89.3  14.   45. ]
 [127.5  87.8   3.    4. ]
 [127.7  89.6   3.    3. ]
 [124.7  89.7   1.    1. ]
 [125.3  94.3   2.    7. ]
 [126.5  98.8   7.    3. ]
 [125.4  97.1   1.    4. ]
 [120.5  62.5   2.    3. ]
 [120.4  93.7   3.    7. ]
 [123.1  96.3   4.    7. ]
 [116.2  81.1   7.    6. ]
 [121.5  88.4  25.   15. ]
 [125.2 102.    4.    2. ]
 [125.9 103.    5.    6. ]
 [119.  104.4   4.    8. ]
 [126.3  95.5   4.   16. ]
 [127.5 100.    1.    0. ]
 [126.4  85.4  13.   19. ]
 [128.   90.4  13.    8. ]
 [126.5  78.4   8.   14. ]
 [129.3  96.2  19.   26. ]
 [126.8  94.    4.    3. ]
 [130.5 100.7   5.   11. ]
 [130.2  93.1   4.   13. ]
 [128.9  91.8  11.   13. ]
 [129.   89.    2.    5. ]
 [123.   90.   11.    2. ]
 [129.6  98.5  16.   17. ]
 [129.4  87.2  27.   22. ]
 [131.4  87.8   9.    3. ]
 [114.   77.    0.    4. ]
 [ 88.3  60.7   8.   15. ]
 [ 87.   76.7   1.   12. ]
 [ 78.   69.    2.    8. ]
 [ 73.5  51.    1.   10. ]
 [ 70.3  48.4   3.    7. ]
 [ 71.5  46.    1.    0. ]
 [ 79.   56.5   1.    7. ]
 [ 87.4  62.2   2.    4. ]
 [ 95.9  68.6   3.    5. ]
 [105.   72.7   2.    5. ]
 [109.1  78.8   1.    2. ]
 [110.6  81.3   1.    1. ]
 [112.6  80.3   3.    3. ]
 [115.7  83.3   3.    3. ]
 [119.   93.7   1.    4. ]
 [120.6  91.9   3.    9. ]
 [121.1  95.    3.    5. ]
 [116.9  87.8   6.   10. ]
 [122.5  97.9  10.   28. ]
 [126.   97.    2.    6. ]
 [119.7  82.    8.    3. ]
 [119.4  80.3   4.    5. ]
 [118.7  90.2   2.    6. ]
 [120.   80.8   1.    8. ]
 [120.1  77.3   5.   33. ]
 [123.3  76.3   2.    4. ]
 [125.3  87.5   0.    5. ]
 [124.7  83.3   8.    5. ]
 [122.5  84.2   5.    4. ]
 [121.1  74.1   6.    3. ]
 [122.3  79.3   4.   10. ]
 [123.6  80.   17.    4. ]
 [125.6  97.    4.    3. ]
 [122.8  79.2  10.   17. ]
 [125.6  89.7   3.    1. ]
 [126.   90.8   1.    3. ]
 [127.   91.8   2.    1. ]
 [125.1  89.2   5.    7. ]
 [126.   91.3   2.    4. ]
 [122.2  89.8   2.    7. ]
 [122.   87.    1.    1. ]
 [121.7  91.9   2.    7. ]
 [128.6  92.4   3.    3. ]
 [126.1  91.7   5.   10. ]
 [118.8  91.4   1.    2. ]
 [125.7  98.8   3.    9. ]
 [125.3  79.8   3.    5. ]
 [125.   83.3   2.    5. ]
 [126.8  92.4   2.    1. ]
 [127.5  91.    3.   15. ]
 [128.6 100.   12.  101. ]
 [128.4 102.2   3.    6. ]
 [115.   80.5   2.    3. ]
 [124.4  79.9   4.    5. ]
 [124.4 102.4   1.    2. ]
 [128.4 101.9   7.    7. ]
 [120.7  89.1   7.    6. ]
 [129.8  99.8   2.    2. ]
 [122.7  97.8  17.   17. ]
 [123.9  96.    2.   13. ]
 [108.6  86.2   3.   20. ]
 [117.   93.2  11.   13. ]
 [120.8 100.1   9.    4. ]
 [120.5  85.2   1.    6. ]
 [117.6  82.3   5.    3. ]
 [123.9  92.5   4.   30. ]
 [123.   90.    3.    6. ]
 [124.4  96.8   6.    9. ]
 [120.5  80.    3.    0. ]
 [118.3  78.3   7.   13. ]
 [126.5  82.8  23.   15. ]
 [130.3  99.3   5.    7. ]
 [128.3  95.4   2.    8. ]
 [129.2  95.7   3.   19. ]
 [131.6 110.9   4.   26. ]
 [111.3  91.8   2.   43. ]
 [106.3  83.8   5.   33. ]
 [104.5  78.4  11.   37. ]
 [107.2  85.1   4.    6. ]
 [104.5  78.3   3.   12. ]
 [111.3  75.1   7.   28. ]
 [119.3  95.7   9.    5. ]
 [122.   99.7   5.    2. ]
 [123.8  87.6   8.   17. ]
 [125.5  90.6  13.   50. ]
 [126.9  90.6   2.   32. ]
 [126.6  88.8   4.   32. ]
 [128.8  94.5   4.    4. ]
 [125.8 106.1   2.   12. ]
 [119.8  86.6   2.    7. ]
 [120.3  87.3   4.    6. ]
 [106.5  73.7   2.    9. ]
 [ 93.9  64.1   3.    3. ]
 [ 95.8  65.2   3.    1. ]
 [105.6  70.5   5.    2. ]
 [116.5  99.    1.    5. ]
 [115.5  98.5   0.    0. ]
 [108.3  93.3   3.    6. ]
 [107.3  73.3   1.    2. ]
 [111.3  75.    2.    1. ]
 [111.8  72.8   4.   12. ]
 [114.8  76.8   4.    7. ]
 [113.1  73.    3.    8. ]
