0
"[[106.   87.    0.    6. ]
 [106.2  95.8  47.   40. ]
 [111.7 102.9   3.   27. ]
 ...
 [102.2  88.7   8.    5. ]
 [103.5  92.1   5.    3. ]
 [106.   94.5  37.    4. ]]"
"[[112.9 116.5  11.   19. ]
 [111.7 113.1   6.   15. ]
 [127.  109.7   7.    1. ]
 ...
 [ 88.5  71.5   7.   35. ]
 [ 80.8  62.    4.    8. ]
 [ 91.9  74.6   2.   33. ]]"
"[[107.   95.    0.    0. ]
 [108.9 101.2  23.    8. ]
 [103.5  87.9   3.    7. ]
 [112.3  95.   10.    2. ]
 [123.7 114.3  34.    3. ]
 [127.4 116.7 116.   24. ]
 [134.  113.5  18.    2. ]
 [135.3 107.3   7.   79. ]
 [ 68.5  82.   55.  188. ]
 [144.  116.3   9.    4. ]
 [138.3 109.8   5.    4. ]
 [134.3 114.9   7.    4. ]
 [144.3 115.3   6.   10. ]
 [141.5 126.    5.    2. ]
 [128.6 113.    5.    3. ]
 [136.  115.    4.    5. ]
 [135.4 122.3  19.   19. ]
 [125.3 116.   59.   31. ]
 [121.3 111.7   3.    4. ]
 [119.  114.    2.    5. ]
 [115.  120.    0.   22. ]
 [125.  120.1   5.    3. ]
 [139.7 110.    0.    6. ]
 [143.3 125.    6.   31. ]
 [142.7 121.9   4.    6. ]
 [136.8 127.2  19.    6. ]
 [138.7 130.7   2.    3. ]
 [142.7 117.7  12.    3. ]
 [145.2 118.3  39.   25. ]
 [139.6 119.6  13.   29. ]
 [128.  120.5  11.   13. ]
 [143.7 119.7   7.    3. ]
 [145.3 119.1  16.   19. ]
 [144.6 109.7  24.   22. ]
 [119.5 125.   26.   15. ]
 [147.4 124.8  16.    2. ]
 [145.  129.3  13.    2. ]
 [147.8 123.   10.    1. ]
 [152.  128.8   9.    2. ]
 [149.  107.7  10.    4. ]
 [151.6 113.9  10.    8. ]
 [154.2 123.9  20.   17. ]
 [143.1 139.1   6.    6. ]
 [143.  139.4   6.   12. ]
 [152.5 120.1   4.    5. ]
 [148.  108.7   4.    6. ]
 [134.6 113.8   3.   16. ]
 [133.5 111.    7.    5. ]
 [120.7 121.4  35.    6. ]
 [129.5 116.5   9.    1. ]
 [149.1 117.9   7.    7. ]
 [149.3 119.3   2.    4. ]
 [148.2 118.3   6.    7. ]
 [152.  119.9   8.    7. ]
 [154.2 122.2   4.    2. ]
 [154.  123.    0.    3. ]
 [151.3 117.9   3.    8. ]
 [151.3 117.9   6.    4. ]
 [151.1 112.5  12.   15. ]
 [132.  131.   10.   14. ]
 [136.  132.3  22.   33. ]
 [153.  115.    0.    0. ]
 [156.  107.5   1.    9. ]
 [156.7 116.7   1.    3. ]
 [149.9 123.8  13.    6. ]
 [151.  124.3   2.    1. ]
 [149.  123.5   4.    5. ]
 [129.3 120.1   8.   37. ]
 [140.2 121.8  12.   38. ]
 [146.  123.5   4.    7. ]
 [148.5 125.    0.    0. ]
 [148.7 123.4   4.    5. ]
 [144.3 132.   12.    9. ]
 [136.5 133.7  11.   16. ]
 [144.2 128.3  13.   56. ]
 [143.  127.3   5.   24. ]
 [139.7 128.   75.   19. ]
 [120.  114.   17.    2. ]
 [116.4 108.1  99.  153. ]
 [129.  122.    2.    7. ]
 [135.5 127.    1.    6. ]
 [134.5 127.5   2.   14. ]
 [132.3 118.    2.    9. ]
 [130.  115.4  13.    6. ]
 [122.8 111.   16.   29. ]
 [128.  113.3  12.   39. ]
 [138.5 110.    4.    0. ]
 [143.3 116.5  10.   14. ]
 [145.5 126.    6.   16. ]
 [131.5 118.5  29.   29. ]
 [132.7 130.7   4.    2. ]
 [148.2 125.    1.    6. ]
 [143.3 111.7  14.    1. ]
 [144.  129.3  36.   11. ]
 [134.6 140.8  11.   11. ]
 [128.4 126.4  19.   36. ]
 [137.2 118.   21.   25. ]
 [144.  139.2   8.    7. ]
 [147.  129.7  10.    4. ]
 [155.9 118.6   7.   18. ]
 [157.  102.5   5.    4. ]
 [154.  113.5   9.   53. ]
 [148.  125.    7.   37. ]
 [145.9 131.5   7.   12. ]
 [133.6 131.9   7.   15. ]
 [143.6 131.6  11.   11. ]
 [149.2 118.5  12.   35. ]
 [144.4 127.5   8.    8. ]
 [151.8 129.7   8.    9. ]
 [151.  118.8   7.   11. ]
 [145.3 130.8   1.    3. ]
 [147.5 131.5   2.    4. ]
 [121.5 127.5   2.    0. ]
 [151.3 140.3   6.    2. ]
 [157.3 131.8  15.    2. ]
 [148.  117.3  16.   66. ]
 [138.7 116.7   8.   13. ]
 [137.8 117.8  17.   35. ]
 [161.5 117.8  10.   59. ]
 [149.  147.   14.   13. ]
 [146.4 138.8  42.   61. ]
 [129.  131.7  20.   66. ]
 [164.5 117.5   4.   28. ]
 [139.5 141.5   2.    9. ]
 [148.  138.    8.   19. ]
 [147.6 121.    7.   35. ]
 [131.3 121.    1.    2. ]
 [136.  114.7   0.    7. ]
 [138.4 111.1   6.    8. ]
 [140.5 121.    7.   13. ]
 [137.6 118.6  29.   24. ]
 [142.3 123.    2.    1. ]
 [135.9 112.4  35.   77. ]
 [121.8 117.6  14.    4. ]
 [127.  119.6  10.    6. ]
 [145.  128.3   4.    7. ]
