0
"[[ 83.4  58.1   6.   18. ]
 [ 88.6  64.4  44.   36. ]
 [ 90.5  71.    3.    8. ]
 ...
 [122.5  86.8   2.    8. ]
 [124.2  87.2   8.   11. ]
 [122.4  88.9   9.    5. ]]"
"[[120.3  86.3   8.   12. ]
 [121.   88.   17.   20. ]
 [119.7  81.    7.    9. ]
 [110.2  72.   18.    6. ]
 [111.8  73.3  11.    8. ]
 [114.8  86.3   5.   16. ]
 [116.3  98.    2.    1. ]
 [112.3  79.8  13.   12. ]
 [113.3  81.    1.    1. ]
 [114.3  81.   16.   23. ]
 [114.3  81.   27.   39. ]
 [119.3  97.3   1.   20. ]
 [119.9 103.6   4.   24. ]
 [119.7 103.3   1.   17. ]
 [119.  101.6   3.   34. ]
 [118.8 100.5   3.   31. ]
 [118.4 101.5   6.   55. ]
 [121.  103.2   3.    7. ]
 [117.5  79.3   7.    7. ]
 [107.7  72.    3.    8. ]
 [105.   70.3  24.   37. ]
 [108.3  73.    7.    7. ]
 [111.5  75.5   4.    0. ]
 [112.   76.    8.   14. ]
 [116.   78.5  17.   26. ]
 [116.3  79.   14.   27. ]
 [116.5  82.5  11.    8. ]
 [117.   82.7  23.   44. ]
 [118.5  81.    0.    3. ]
 [118.7  81.7  24.   40. ]
 [118.   82.    8.   17. ]
 [118.5  81.   26.   46. ]
 [118.   80.5  54.  101. ]
 [114.5  84.   47.   72. ]
 [116.   90.    6.    2. ]
 [112.5  81.5  22.    8. ]
 [111.   78.8  33.    9. ]
 [111.2  76.4  42.    4. ]
 [110.5  77.    6.    0. ]
 [113.8  78.    6.   21. ]
 [114.5  80.   50.   84. ]
 [114.   81.   10.    1. ]
 [113.5  86.    3.    4. ]
 [113.5  85.7  78.   81. ]
 [117.5  88.   10.    2. ]
 [118.   88.5  80.  105. ]
 [103.5  78.   10.    7. ]
 [107.8  80.    3.    2. ]
 [117.8  89.5  19.   35. ]
 [119.   89.   28.   60. ]
 [117.   88.    7.    0. ]
 [116.4  88.2   7.    4. ]
 [115.   84.8  31.   18. ]
 [118.5  83.2  60.    2. ]
 [119.   85.    7.    2. ]
 [119.5  84.5  16.   34. ]
 [118.8  82.8   5.   36. ]
 [118.   82.1  23.   77. ]
 [117.4  78.9  46.   80. ]
 [116.3  82.8  21.   12. ]
 [113.7  80.7  50.   11. ]
 [115.   82.8   4.    7. ]
 [117.3  82.6  10.   14. ]
 [118.3  82.    7.    3. ]
 [113.   90.5  21.    4. ]
 [102.5  90.5  42.   36. ]
 [ 98.4  86.2  17.   15. ]
 [109.3  89.6  31.   13. ]
 [107.6  78.6  28.    7. ]
 [113.5  81.3  10.    7. ]
 [110.1  87.6  42.   86. ]
 [112.   87.    0.    3. ]
 [113.3  87.3  25.   69. ]
 [115.8  88.    9.   23. ]
 [116.3  87.3   6.   55. ]
 [110.8  81.9  16.   45. ]
 [112.4  82.1  16.   34. ]
 [ 99.7  71.7 110.  106. ]
 [103.   71.3  31.   20. ]
 [107.   72.5   6.    1. ]
 [110.3  73.   11.    7. ]
 [113.   77.    3.    2. ]
 [107.7  82.   56.   25. ]
 [107.8  73.    7.   38. ]
 [104.5  69.8  11.   33. ]
 [102.7  67.7   3.    7. ]
