0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
77.28912248220476,77.28446424881912,77.26460576571753,77.23749351059288,77.20398517257053,77.17527221077724,77.15155207106548,77.1349375684942,77.13520546567077,77.1467446658036,77.16546391922387,77.18933083058747,77.21960748950302,77.25543824255598,77.29458594344464,77.34524476762374,77.4095462090836,77.47721444748078,77.52831126439801,77.56570710601576,77.5892599893332,77.61849145706222,77.64894130645303,77.68018676926778,77.69640037666731,77.71991691553413,77.74615186178075,77.77645089458449,77.81233988129505,77.8514123560283,77.8929424073611,77.93120817072472,77.96482661097468,77.99673538283162,78.02276105857807,78.05163011939273,78.07644178031165,78.09674365892337,78.11056305637165,78.11762026585882,78.12140033616437,78.12429678015819
56.43205542758164,56.42691765965256,56.408795386172464,56.386814302761294,56.35529849499892,56.32749143111016,56.30372759563531,56.28361551078764,56.270820679222695,56.25805974963026,56.244904389846766,56.23358403498005,56.23043399790888,56.23491106248388,56.24445028336679,56.26482861435205,56.2941821540168,56.32228742469405,56.33640878036502,56.34041000143994,56.334895793394125,56.33226917909707,56.3323098228408,56.33649375415606,56.33109316337926,56.33080830133477,56.33495016661454,56.34046127820392,56.349851070080895,56.36255027161022,56.378365851774916,56.3922863753335,56.40378132058065,56.4133855168226,56.41995275334473,56.42578343969628,56.43244829930919,56.43918033139083,56.44215772552762,56.442997372915755,56.44116637186799,56.438998372632675
5.082331724876833,5.079847699598329,5.069357676843581,5.056892854429078,5.043363317063947,5.031158269351778,5.0203230345154175,5.01080247577109,5.004399615139961,5.000960643867914,4.999567106322777,4.999160452013403,5.001403171774561,5.006798088483417,5.008927797261426,5.0125861418851665,5.0177719918283845,5.01880688055057,5.009616246970928,5.002755836201451,4.99759787298165,4.992673527699844,4.988573127765453,4.983162501225915,4.975584171793652,4.969219182036333,4.963400762595592,4.958584535042644,4.9544764696276395,4.950698586635889,4.948277671284885,4.947797230626213,4.946049129032598,4.944442925149639,4.943699177856856,4.944037547756476,4.945096129736431,4.945985761064211,4.947747034278825,4.951591214776328,4.957966058149665,4.964616742480962
4.958340933118465,4.954253326158013,4.94159513542767,4.926411110487972,4.909425460968127,4.893736075586932,4.880308408789724,4.8696151611449014,4.862418580166834,4.857873609002485,4.85626129896064,4.855636153101531,4.855617483329281,4.858565655417194,4.860967936241756,4.863951620664102,4.869174052585653,4.872472382257414,4.8679761934050525,4.86252514295759,4.859598832365211,4.855591611418717,4.849710489445768,4.843316245555677,4.836427307742385,4.829976283314501,4.820149799987854,4.811218363770162,4.802709172780555,4.794016236546548,4.786144502409091,4.781240745894823,4.777908603943208,4.7747658327664135,4.772365827424761,4.7699506169190125,4.768523653894367,4.768139897640524,4.768529280856758,4.7700737074980415,4.774549930847147,4.778580297571241
24.50995404342625,24.50985773599198,24.50901968675223,24.507907535369558,24.506605809836778,24.505462928364636,24.50443084802168,24.50366677369677,24.50361130266972,24.503985685961606,24.504605315814494,24.505428228586936,24.506464034687085,24.50769677646943,24.508895770938413,24.51058464586213,24.51287216351831,24.515349790077625,24.517326942364633,24.518826133855505,24.519802797012954,24.521081837079418,24.522456832097525,24.52383790088558,24.524642775162935,24.525727777297288,24.527006416488014,24.52847623213723,24.530128099821074,24.53181386843663,24.533609162931253,24.53526645498775,24.536673333105373,24.538010469529837,24.539095649612214,24.540288477940333,24.541297455207726,24.542120895703768,24.542701343998843,24.543021153234402,24.543224588235535,24.543408982907163
24.840612476079098,24.840548750942546,24.839690540607865,24.838555597892555,24.83723636902341,24.836081690138336,24.83502524647196,24.834248576365113,24.834179776452093,24.834537260188096,24.83513077506527,24.83593244542615,24.836937962770005,24.838140191606747,24.839292265029687,24.840945144546584,24.843206987913575,24.845664488776052,24.847610306238405,24.84907871421722,24.850021503765667,24.85129424647563,24.852685201825256,24.854075046171847,24.854877800999674,24.855947149352545,24.85723948353489,24.85873644248338,24.86041341960871,24.862105396489042,24.863908652303692,24.865579251743632,24.866985203590662,24.868330376501778,24.86943196327137,24.87063817855536,24.871663841352383,24.8724883097168,24.87307279527101,24.87340604838728,24.873624856360486,24.873812768392806
13.866111638272137,13.863513908964036,13.85805070798099,13.853678546090615,13.849799076061398,13.845221190064594,13.84067083628781,13.836126561340459,13.834311185949497,13.83427440448965,13.834920683595836,13.833806508952213,13.833751285121437,13.836681259080786,13.839798679684966,13.845270391479474,13.849733751558846,13.856432578689699,13.858565914908077,13.86045681405391,13.864131546724245,13.866572339707249,13.868393924885893,13.869555243415602,13.870489004013796,13.871482201143369,13.87176084438253,13.872205016192085,13.871339116212242,13.870899179967592,13.869542918759485,13.871069910777292,13.871063042297113,13.869481868622252,13.866491332940399,13.863383205152713,13.862455448498823,13.859615134147903,13.85713622874904,13.85467861940546,13.854981445453724,13.853679286761576
12.226872837286143,12.225294354264946,12.22263537491897,12.220224836586384,12.215959845336641,12.210004238271942,12.20325824223502,12.196657151634279,12.191688092388427,12.18896960186718,12.18875718076034,12.1872656521418,12.184971003252251,12.184274999198328,12.183313409848276,12.182211254028278,12.181286560650046,12.180721936698516,12.177746922411975,12.176837569604428,12.17869630392045,12.178825316370672,12.179887040440796,12.183332093349348,12.187299390457909,12.19113896178006,12.194765339823908,12.198211890869354,12.202089740302764,12.208657545653855,12.213775337405835,12.220248949122913,12.225658620458908,12.228939886945462,12.230986018988215,12.232677414705819,12.233119906154455,12.232016637096189,12.232615081129982,12.233545814238559,12.236488265174147,12.23715207686812
23.5841273925069,23.583925781587247,23.582802289092978,23.581509692703033,23.579766534379726,23.578193809139616,23.57675695667756,23.575492082461196,23.57461255079773,23.57368706505993,23.572710478848006,23.571795466764833,23.57130524129179,23.57118678405407,23.571180967367706,23.57184862712255,23.572968308328953,23.574073771711234,23.57468612964415,23.574913431630094,23.574607850780964,23.574609458440143,23.57488911739229,23.57535185677163,23.575349609695444,23.57568601852131,23.576522113071462,23.577478428135237,23.578590275357026,23.579803876966004,23.58114833228808,23.58239102650956,23.583500575641924,23.58446019022296,23.585192059727554,23.585832900434372,23.5864198092471,23.58695690357917,23.587275959854157,23.587532954840505,23.58765047209082,23.587721788038476
23.911261431712035,23.911099684209766,23.909929050373588,23.908592288579094,23.906789901799108,23.905168039419618,23.903676057714094,23.902359865872167,23.90142745743406,23.900442040623922,23.89939534938789,23.89840394722078,23.897829484506396,23.897628718884107,23.897528668772587,23.89812064974471,23.899157090941376,23.900194931730244,23.9007447687505,23.900927209060274,23.90056694237606,23.90056112605933,23.900873600146443,23.901356302676348,23.901381828115827,23.90174322151592,23.90266795842334,23.903733571203286,23.904940744394843,23.90625415975947,23.907682927747192,23.909012297709676,23.910214363042456,23.911271171002937,23.912102735001632,23.912830755367246,23.913493968602523,23.914085161346236,23.91445571401617,23.914788875831693,23.914983631539457,23.91509838911235
